,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model
42,compsva23,balloon,box,0.020137985304455496,0.017609109154437516,0.2684582239711932,0.027301243235269293
43,compsva23,balloon,book,0.046820739196040614,0.05943906541736185,0.2870169938512493,0.03007103474784504
44,compsva23,balloon,table,0.04761736057509066,0.059594600473328825,0.2683506272490142,0.02538242368886377
45,compsva23,box,balloon,0.7235018859912231,0.5957516103788574,0.5092495323693728,0.4913030590685702
46,compsva23,box,book,0.043255135790413714,0.046183268054986376,0.2453708415304739,0.02692256389144492
47,compsva23,box,table,0.04421098484644035,0.04695089191971578,0.2304745702968299,0.02398431489948495
48,compsva23,book,balloon,0.4850458797905918,0.4571555639313126,0.5516235304767737,0.5314780831118591
49,compsva23,book,box,0.05244667297680311,0.068392140418001,0.4521051984427673,0.3610534092758757
50,compsva23,book,table,0.03642122316495381,0.03795843993852562,0.19326082630132968,0.02066576071770343
51,compsva23,table,balloon,0.477455538316326,0.3960358507861157,0.5628894316407671,0.5729381988653223
52,compsva23,table,box,0.4628531764045055,0.394100977224034,0.5332904944928141,0.5210479103557537
53,compsva23,table,book,0.05424623268939568,0.0843031929357727,0.5528206414821764,0.49744934108293787
54,compsva24,picture,bin,0.019716079222745184,0.015672386546488892,0.2547869950338212,0.02580347753355142
55,compsva24,picture,table,0.0862560743117816,0.05282026241710392,0.3084380052675819,0.1528907777594956
56,compsva24,bin,picture,0.7388229293905275,0.477039501563932,0.3115806259619541,0.2683498292125982
57,compsva24,bin,table,0.08797973788236628,0.04914171168872618,0.298211636638286,0.16856910190971597
58,compsva24,table,picture,0.05259839440980185,0.06642158938302901,0.3598423306340513,0.03439461863322375
59,compsva24,table,bin,0.0524785629858614,0.059341964500957564,0.2996982371329567,0.03292150246537697
60,compsva25,picture,bin,0.022726123067529903,0.01753735954346795,0.2766887155316553,0.028370961818733557
61,compsva25,picture,table,0.09258763331457244,0.07671610431665614,0.4003850525541041,0.04855404937825517
62,compsva25,bin,picture,0.028650213827211925,0.02479444482593679,0.2893047097802717,0.021644789540961388
63,compsva25,bin,table,0.08573546197662829,0.07915048772955165,0.41752488640567104,0.054495711409507964
64,compsva25,table,picture,0.05548785791686257,0.07321060360226833,0.3826240148097038,0.03885413418220792
65,compsva25,table,bin,0.05486733039826836,0.06405789044807786,0.31763020892261395,0.03930158690147585
66,compsva34,balloon,bin,0.04377617682147992,0.05727276042839166,0.27898713312545786,0.026997379181359745
67,compsva34,balloon,table,0.051004432165385805,0.059197025456830775,0.2722888487867056,0.027148102496687542
68,compsva34,bin,balloon,0.452259797308269,0.4384641546056207,0.5070262210668146,0.4655193846975155
69,compsva34,bin,table,0.09273208791650273,0.04919690029403957,0.2930638864166969,0.16217941856691717
70,compsva34,table,balloon,0.4946822408633638,0.4120981044494216,0.5710123051243516,0.5542104380188657
71,compsva34,table,bin,0.055059282902715716,0.06261382221028343,0.3078700003184255,0.035477737613758595
72,compsvi12,pencil,cup,0.023469005812525208,0.01912774385334941,0.22000080327916835,0.07839944293955195
73,compsvi12,pencil,table,0.015844906688982873,0.014935686283917322,0.2271678928538243,0.022985060364763617
74,compsvi12,pencil,cube,0.04516639814794912,0.04903596120813964,0.2658146777691794,0.03238511207998569
75,compsvi12,cup,pencil,0.04347274706443559,0.03196117953390608,0.5032841509220858,0.33009745509925437
76,compsvi12,cup,table,0.01583812004912261,0.014869281052979487,0.22225210739551046,0.02288172927298099
77,compsvi12,cup,cube,0.024947955441735056,0.023214318490784973,0.3188978684989183,0.03849496041471485
78,compsvi12,table,pencil,0.4677046295390238,0.5198563511535914,0.467938622796444,0.4641146697226134
79,compsvi12,table,cup,0.461194984359647,0.5078016378776933,0.455547002954409,0.445980670962701
80,compsvi12,table,cube,0.4616809722243274,0.5132385888053379,0.4646436332023922,0.4571516799170752
81,compsvi12,cube,pencil,0.051499119288547,0.0707003898813756,0.4961530519946124,0.403187721809722
82,compsvi12,cube,cup,0.02628824846056964,0.02471770233354441,0.22682387196947876,0.07224497589415498
83,compsvi12,cube,table,0.015637033551131926,0.014716302066160132,0.2026577147927829,0.021439215962135653
84,compsvi13,table,pencil (1),0.4519422301842821,0.3843696479126531,0.4750597444467695,0.46614149786125264
85,compsvi13,table,pencil,0.0501895678987592,0.0760600510721015,0.5022420032425297,0.4616517400665659
86,compsvi13,table,mug,0.0511789353991783,0.07552608452034161,0.5056065179367963,0.4596212902000819
87,compsvi13,pencil (1),table,0.04135682112303188,0.04314043233999176,0.21897343567044847,0.022609813562176045
88,compsvi13,pencil (1),pencil,0.022679676018461332,0.022379465376309842,0.3180323292156958,0.03774957600041567
89,compsvi13,pencil (1),mug,0.022266690281869082,0.017619571159533613,0.20830819581584545,0.08413292228320648
90,compsvi13,pencil,table,0.039561889824236016,0.04106169358828005,0.21017704791845127,0.022092168923270015
91,compsvi13,pencil,pencil (1),0.02914728067232202,0.02963730666361873,0.4021303143794087,0.04322088087753218
92,compsvi13,pencil,mug,0.0278561830620342,0.025781476994803824,0.3365671541390065,0.1097306557858397
93,compsvi13,mug,table,0.04048051834865578,0.0426405998442205,0.2146610226461304,0.022710626491128653
94,compsvi13,mug,pencil (1),0.03928125459034024,0.02543071878687535,0.3914925129800491,0.10531931039114546
95,compsvi13,mug,pencil,0.025983641501288176,0.02392431946279564,0.33169384581265643,0.03846330086533218
96,compsvi14,bowl,ball,0.03627550050803322,0.024441890064903653,0.3338786771181964,0.0340033932475117
97,compsvi14,bowl,table,0.04135920821405735,0.04307223272694363,0.2183394928412316,0.02274018989085087
98,compsvi14,bowl,pencil,0.6899691757666063,0.5669804514986022,0.4843299302515181,0.43864661243429054
99,compsvi14,ball,bowl,0.023860597629035668,0.01977182551084201,0.2125433532893736,0.08926816352309574
100,compsvi14,ball,table,0.04395807480575685,0.04548271457861151,0.22643816922300355,0.023075193217972117
101,compsvi14,ball,pencil,0.02753782255856389,0.0316435269652291,0.5037334855631869,0.39195233081204245
102,compsvi14,table,bowl,0.05030388272861107,0.07419563464672294,0.4975099795421988,0.4546439619902776
103,compsvi14,table,ball,0.05352856660283268,0.07484417708413793,0.4908655002297704,0.39595536430640343
104,compsvi14,table,pencil,0.4539185845261275,0.3856185799443595,0.4792070359346794,0.4778057699662758
105,compsvi14,pencil,bowl,0.02275125830556389,0.018931342460158814,0.2566661438542301,0.0284920145933522
106,compsvi14,pencil,ball,0.034499190486757904,0.02653772259089378,0.3633471467880525,0.03892747459371836
107,compsvi14,pencil,table,0.04084261913315102,0.04344229179300845,0.21871560902524148,0.022348155383848926
108,compsvi14a,bowl,cube,0.035020997343400175,0.028796758219130938,0.4924220779819611,0.37248685161261313
109,compsvi14a,bowl,table,0.015823977036353982,0.014858517474729232,0.21581418344140435,0.02251530513421989
110,compsvi14a,bowl,pear,0.037741043251328384,0.0336116724228997,0.5286819360502722,0.40428165106220726
111,compsvi14a,cube,bowl,0.02125444796226157,0.01844265500809746,0.22178259424034366,0.08587701778104996
112,compsvi14a,cube,table,0.04142255798887162,0.043574749188711216,0.21988198739180576,0.02253346235759479
113,compsvi14a,cube,pear,0.02914569921263451,0.03090788409722215,0.3919030847126908,0.0359645952425433
114,compsvi14a,table,bowl,0.027869874975849498,0.027462179219528395,0.495469931797789,0.4525379347031419
115,compsvi14a,table,cube,0.4519183239453464,0.3838083255657772,0.4714281382587898,0.46632551898037744
116,compsvi14a,table,pear,0.4513989418375927,0.384180313916609,0.4708161182022689,0.46468733026039527
117,compsvi14a,pear,bowl,0.01949081169854118,0.01676633142625258,0.22700074764428846,0.06987469872582915
118,compsvi14a,pear,cube,0.025384178924798842,0.023808166013235408,0.3179970755150749,0.0389897708448792
119,compsvi14a,pear,table,0.0410764260492179,0.043676563098416166,0.21953108257320228,0.022424835337491223
120,compsvi15,jar,pencil,0.5072910628320713,0.5682078314783846,0.4927747330093882,0.4734339687045103
121,compsvi15,jar,table,0.03764772048721738,0.03976847930826125,0.20628811781479567,0.02211057579261752
122,compsvi15,jar,box,0.06071442473726856,0.06517482184527533,0.3898250246546051,0.043393823447077505
123,compsvi15,jar,pear,0.05863670177983155,0.07143442032912665,0.3755507545766301,0.048715112468527
124,compsvi15,pencil,jar,0.018154920931292826,0.01748603288794802,0.2030974402974266,0.023027167125765805
125,compsvi15,pencil,table,0.04318871785466578,0.04782094013894217,0.23056397834404924,0.023524719927757825
126,compsvi15,pencil,box,0.061033137808859626,0.05008338240090441,0.2842034320649747,0.08801831202027688
127,compsvi15,pencil,pear,0.058776287940404265,0.06794414329886493,0.367320411426082,0.048179306431506676
128,compsvi15,table,jar,0.05234815784476832,0.07856613538822582,0.5217550634125994,0.4729828961086653
129,compsvi15,table,pencil,0.4637286575877736,0.3880964334037923,0.5160621272596461,0.5216671962411532
130,compsvi15,table,box,0.05476002227299969,0.08740013279038636,0.5671555270285721,0.5110493652712929
131,compsvi15,table,pear,0.0587691235397053,0.09278589937785962,0.5709370250948272,0.4326645484612826
132,compsvi15,box,jar,0.05857169162766171,0.06442215733841059,0.35899513775329683,0.047239758089503
133,compsvi15,box,pencil,0.491984804384914,0.4607410425866804,0.5215843621516141,0.5032924638696473
134,compsvi15,box,table,0.04216568464503044,0.04496071056652787,0.22104747943492892,0.023630203741037883
135,compsvi15,box,pear,0.07490964265462377,0.06753639450889637,0.3655688709045381,0.036584599963862346
136,compsvi15,pear,jar,0.054431112020254566,0.06486535177476725,0.3378338988546294,0.04550681571094721
137,compsvi15,pear,pencil,0.055012412072067904,0.08176249593654855,0.5048061691836706,0.3935133942413354
138,compsvi15,pear,table,0.044772783393974114,0.04683986179099204,0.2301652740096063,0.024111118236219618
139,compsvi15,pear,box,0.0226909718222472,0.017507790194302975,0.10713677926078813,0.038402260312605185
140,compsvi16,table,bowl,0.02785564661372564,0.027337481154850143,0.4872548346647403,0.44427486384330483
141,compsvi16,table,pear,0.05473817396857092,0.07514537245664127,0.4965234588348802,0.39627618479302895
142,compsvi16,table,pencil,0.4672170860443124,0.5156564026441445,0.4603285685695129,0.45464588476704454
143,compsvi16,bowl,table,0.015796855436727632,0.014803121709405419,0.21191597288598665,0.02209202468693637
144,compsvi16,bowl,pear,0.05703662975795532,0.061673047057831935,0.35044642014578997,0.04405627482662945
145,compsvi16,bowl,pencil,0.03993770649675088,0.03439449781036925,0.5375680267183274,0.3738348740837588
146,compsvi16,pear,table,0.04420157980869902,0.04576123292388586,0.22705652241283544,0.023566508834274406
147,compsvi16,pear,bowl,0.050823696319008266,0.05271992221021765,0.301401005291146,0.039089550733203346
148,compsvi16,pear,pencil,0.05749941093906851,0.0693161837299907,0.4130611257674868,0.04578202906776278
149,compsvi16,pencil,table,0.01578726644133628,0.014809803874473037,0.21797990197655848,0.022200700264502705
150,compsvi16,pencil,bowl,0.02402349663540534,0.02016828454796006,0.25237309254497736,0.08508255280109789
151,compsvi16,pencil,pear,0.056172515230309916,0.0628938350060095,0.3501400038379152,0.045496000876714654
152,compsvi23,table,box,0.05481377540477501,0.0664938312335863,0.3545604183044785,0.035519384715504115
153,compsvi23,table,box (1),0.054320524768433305,0.06507900417768822,0.3127859944856953,0.03433676611649379
154,compsvi23,box,table,0.06668812186205697,0.03948765525433655,0.2388000529821032,0.12487442952172713
155,compsvi23,box,box (1),0.04060882240014845,0.057599884676180976,0.2982961139301745,0.03096160951572046
156,compsvi23,box (1),table,0.09190909970828526,0.04933892889582808,0.2970585285873031,0.15504918272187823
157,compsvi23,box (1),box,0.04340902202085367,0.07808300420667331,0.5281122259124095,0.4058626090422657
158,compsvi24,cup,table,0.015693753395701268,0.014702467747593647,0.20441696397254908,0.02144362752904674
159,compsvi24,cup,cube,0.024887336316133324,0.0231974227747548,0.3185795912800197,0.03864545719712788
160,compsvi24,cup,pencil,0.7428382143107409,0.5321177874225125,0.45032578645153465,0.39768826772747384
161,compsvi24,table,cup,0.4605145232548899,0.5068651437224913,0.4546707256703833,0.44472133378868073
162,compsvi24,table,cube,0.02762097225411413,0.02730690249667236,0.4940667802476038,0.45199360302939945
163,compsvi24,table,pencil,0.4800903124286801,0.5328511631367319,0.4770983888394125,0.48060438839225983
164,compsvi24,cube,cup,0.028284474774561606,0.027672851044780244,0.3074802106323906,0.09213519353950177
165,compsvi24,cube,table,0.016514588412574437,0.015499619999507884,0.20760119307994512,0.022094428913765195
166,compsvi24,cube,pencil,0.4692418281933072,0.4350448792534483,0.5089023607214683,0.4749193928670879
167,compsvi24,pencil,cup,0.022280875220664492,0.018176116228739686,0.2463544764259185,0.027520973240113433
168,compsvi24,pencil,table,0.01582191054238705,0.014858235649061425,0.22082172406579853,0.022136249968506813
169,compsvi24,pencil,cube,0.04635934342728733,0.05408658242235452,0.27001323956024165,0.031069669984184443
170,compsvi24a,pear,cup,0.04695724956812503,0.04712833834977298,0.2490882219801965,0.027314140515323132
171,compsvi24a,pear,table,0.0399513846548035,0.04349150273651717,0.2175497627290268,0.02206779969499758
172,compsvi24a,pear,cube,0.04738177587757556,0.05508325680017199,0.2709215134670571,0.02919783677075659
173,compsvi24a,cup,pear,0.06195953363675232,0.06864247744064951,0.42824451494064064,0.3036630947052929
174,compsvi24a,cup,table,0.01569355295144014,0.014702692764502144,0.20443316354716204,0.021446037923911945
175,compsvi24a,cup,cube,0.0253976375352511,0.023361738586807908,0.3419770735976094,0.037119815331113075
176,compsvi24a,table,pear,0.4560530544240851,0.3866926040981679,0.48653200505562605,0.48887961989110096
177,compsvi24a,table,cup,0.4605083569071008,0.5068667098499453,0.4546863254586265,0.4447562978510055
178,compsvi24a,table,cube,0.4623364733916914,0.5150570984502177,0.4671006848709925,0.46036280484049125
179,compsvi24a,cube,pear,0.3579383746707063,0.3789540466537713,0.3811030141204471,0.3113986258141149
180,compsvi24a,cube,cup,0.024677057831338882,0.022912433900443112,0.1945255587216051,0.06530562282707031
181,compsvi24a,cube,table,0.015704051013402973,0.014804971744369944,0.21434411123803448,0.02245477193364827
182,compsvi25,jar,pencil,0.5073107128497415,0.5677291947394045,0.4925663793919821,0.4733614570211243
183,compsvi25,jar,table,0.0370152818135327,0.038882723475908605,0.2031378609046955,0.02180687785401274
184,compsvi25,jar,box,0.060352563893856966,0.06438841601549287,0.3860024152882335,0.04285626157724863
185,compsvi25,jar,pencil (1),0.0567739842423949,0.08960091211634352,0.5180131672748737,0.04318022719540595
186,compsvi25,pencil,jar,0.018622006295427457,0.01772298433677676,0.2066394339255008,0.023222589633099068
187,compsvi25,pencil,table,0.04371015338180267,0.048491693240735136,0.2326603424214209,0.02370946036040178
188,compsvi25,pencil,box,0.054317935518933484,0.04481952484647169,0.26191186693407914,0.08443524170709935
189,compsvi25,pencil,pencil (1),0.04450825486522021,0.05385457937400937,0.2583640193551864,0.0306099930742411
190,compsvi25,table,jar,0.05234006026226986,0.07854511306841035,0.5216701276869399,0.472929562707123
191,compsvi25,table,pencil,0.4636513017600339,0.3880710143944439,0.5157519510776087,0.521339737249604
192,compsvi25,table,box,0.4623465954864446,0.3926145276279057,0.5266906238525266,0.5194984442259738
193,compsvi25,table,pencil (1),0.4715419933772337,0.3919314494339413,0.5498023618284311,0.5261602696547233
194,compsvi25,box,jar,0.058858736179075034,0.06478062766660661,0.3606098476154311,0.04692306261334195
195,compsvi25,box,pencil,0.4919976306174568,0.4608902327983474,0.5217886828014464,0.5034654777825656
196,compsvi25,box,table,0.040007174744007175,0.042345336967171916,0.2117371308374424,0.022760614493884963
197,compsvi25,box,pencil (1),0.059308508371263724,0.07568482410555365,0.4938816666808183,0.04248536306980175
198,compsvi25,pencil (1),jar,0.04820772425462288,0.058271788275880886,0.31607718141421426,0.039110833957297995
199,compsvi25,pencil (1),pencil,0.4343031645420057,0.394584688927688,0.4984293808631031,0.4457096214759807
200,compsvi25,pencil (1),table,0.04409214464213531,0.04843506936126945,0.23259084982950265,0.02412199404993366
201,compsvi25,pencil (1),box,0.06651488833497872,0.05595520725460442,0.31752220678553433,0.03554122807562219
202,compsvi26,cup,table,0.015693756906420397,0.014702172634963328,0.204404914396552,0.021442015587795692
203,compsvi26,cup,cube,0.024915977616411376,0.0232505742501936,0.32004652969304753,0.03867938476303205
204,compsvi26,cup,pencil,0.05009133272895274,0.059396415067835225,0.2954781847935185,0.03490241089784346
205,compsvi26,table,cup,0.0277489863672322,0.027201646214700042,0.481972412965508,0.43941522169216707
206,compsvi26,table,cube,0.027622396933376408,0.02731842678828713,0.49505267685069504,0.4531021870043398
207,compsvi26,table,pencil,0.05225305396043338,0.07856110805963151,0.5213528651492322,0.4733094986786481
208,compsvi26,cube,cup,0.028510232637610256,0.027900147151469858,0.31546444665735385,0.09351371293672067
209,compsvi26,cube,table,0.016551486010716016,0.015533834520323603,0.20874033462150599,0.022198440921594814
210,compsvi26,cube,pencil,0.05186643698604262,0.06680106367144616,0.3413683234497129,0.037486659071783335
211,compsvi26,pencil,cup,0.05820406685007344,0.0733243909038535,0.4237398891680301,0.04648494963104087
212,compsvi26,pencil,table,0.027802162317703428,0.029365179197070764,0.15709068687839395,0.016394864091196615
213,compsvi26,pencil,cube,0.05733031638801856,0.07022238779780983,0.371219755159363,0.04668624504765933
214,compsvi26a,lamp,pencil,0.04868306869430319,0.05294064354033684,0.2860606562356362,0.033067747782293405
215,compsvi26a,lamp,bowl,0.05006885581135588,0.06492938868072899,0.3184919279121041,0.03997675594612721
216,compsvi26a,lamp,table,0.049278138646434856,0.04960406037729656,0.2383948790996384,0.024756862860918594
217,compsvi26a,pencil,lamp,0.07735223007056846,0.05109270347751562,0.2977479626859439,0.1319246700773034
218,compsvi26a,pencil,bowl,0.05623905843882029,0.07475203113011003,0.3830778512930512,0.04964075238304994
219,compsvi26a,pencil,table,0.04267577122783259,0.04486042189275522,0.22350200730078035,0.023406207599350456
220,compsvi26a,bowl,lamp,0.05778809988328733,0.07707728485413186,0.390137654927428,0.05006986370493183
221,compsvi26a,bowl,pencil,0.0554142346790643,0.08700765051308443,0.4803509990092406,0.04349288537498049
222,compsvi26a,bowl,table,0.015861736095566566,0.01489613385479561,0.22057763864336874,0.022910748130506458
223,compsvi26a,table,lamp,0.061656150748285586,0.08441193091011702,0.4693255850696009,0.04326192023998783
224,compsvi26a,table,pencil,0.4697585320871765,0.39108954245827743,0.5420940386773413,0.5434036186309675
225,compsvi26a,table,bowl,0.02785775923477436,0.027413000537739825,0.4922961496175487,0.449279214990344
226,compsvi3,table,pencil,0.05017729738417676,0.0760113938605767,0.5019902244062088,0.46138720653847215
227,compsvi3,table,pear,0.05248959806472935,0.0787541091636677,0.5216915773971887,0.47099958566800143
228,compsvi3,table,mug,0.05116020473843626,0.07546340598711272,0.5052747605097474,0.45929012282684084
229,compsvi3,pencil,table,0.04006029245096613,0.041484864527631185,0.2125984783847148,0.02234830177637999
230,compsvi3,pencil,pear,0.056856077083075,0.06582724936543971,0.3594769028356635,0.045405032368211126
231,compsvi3,pencil,mug,0.0279509189136515,0.026202089673622808,0.3446959442004729,0.10819884977535661
232,compsvi3,pear,table,0.04437244357697282,0.04664514807235842,0.2302073802518769,0.024087376230577523
233,compsvi3,pear,pencil,0.05286400994392538,0.06177366628848559,0.32230194959531905,0.039777146704666276
234,compsvi3,pear,mug,0.05192484689449782,0.054921286633350566,0.32212299475579925,0.042084073992516874
235,compsvi3,mug,table,0.04108080780155945,0.04340803754892377,0.21751001783943053,0.0229655422072033
236,compsvi3,mug,pencil,0.02595082749623977,0.024043955518134617,0.33277993350960605,0.03868793696364695
237,compsvi3,mug,pear,0.0537831299664845,0.05892862135993055,0.33179655422028204,0.043591116905460095
238,compsvi34,table,pencil (1),0.4575839005079209,0.3865305660769099,0.4926136922547654,0.49459368779708496
239,compsvi34,table,pencil,0.05019571506145687,0.07608456579710372,0.5023474267336123,0.46177349545896423
240,compsvi34,table,mug,0.05117624639951386,0.07549932308550034,0.5054958312202066,0.4594821279626553
241,compsvi34,pencil (1),table,0.0413007583921849,0.044803925933204966,0.2219939859777464,0.022632997455675857
242,compsvi34,pencil (1),pencil,0.0472873921242137,0.05421144123427571,0.2736251811289155,0.030674000997659757
243,compsvi34,pencil (1),mug,0.021586553892404613,0.017594291169942582,0.2397359561358222,0.025624478249436783
244,compsvi34,pencil,table,0.0389618427987592,0.040295225776196215,0.20765170250201284,0.021917977642387704
245,compsvi34,pencil,pencil (1),0.4759451171684451,0.4482855055794079,0.5123094143809584,0.48037770158033616
246,compsvi34,pencil,mug,0.02807906952885093,0.026137713405474168,0.34144516768109306,0.10836362953050938
247,compsvi34,mug,table,0.03913886875587128,0.04108563401544306,0.20933662124926,0.02222497398744855
248,compsvi34,mug,pencil (1),0.704605914942413,0.5390975972268535,0.4604067712420532,0.4197401240946841
249,compsvi34,mug,pencil,0.02615171454022166,0.02409334189584729,0.3332759166016252,0.03862762932770198
250,compsvi36,table,pencil,0.0501772930665238,0.07601138953123251,0.5019902046443806,0.4613872061244108
251,compsvi36,table,pear,0.05248959170039949,0.07875411036070767,0.5216915880219178,0.47099958564540473
252,compsvi36,table,mug,0.05116017036320493,0.0754634222699507,0.5052748766645643,0.4592901174344739
253,compsvi36,pencil,table,0.040054874857312864,0.04148249986660825,0.2125918466727916,0.022348015203643285
254,compsvi36,pencil,pear,0.056856068501970176,0.06582730099235187,0.3594770959788348,0.04540479018332452
255,compsvi36,pencil,mug,0.027950916843994884,0.02620210764967958,0.3447049549295136,0.108198981200447
256,compsvi36,pear,table,0.044337649291248726,0.04661171441768026,0.22997539123592256,0.02406106487318304
257,compsvi36,pear,pencil,0.05286400994392538,0.06177366628848559,0.32230194959531905,0.039777146704666276
258,compsvi36,pear,mug,0.05188653818468417,0.05490238575952621,0.3220320727071333,0.04207632325884483
259,compsvi36,mug,table,0.04098792598618936,0.04332314960260668,0.21669860582880693,0.02286723566444096
260,compsvi36,mug,pencil,0.02595080168117765,0.024043926572200138,0.3327796552905309,0.03868792433453345
261,compsvi36,mug,pear,0.05377198968190623,0.058921954026780535,0.3317584538264077,0.043588379837135725
262,compsvi45,table,pencil,0.05019497435543295,0.07608563604581671,0.5023534708119456,0.4617729722332616
263,compsvi45,table,cup,0.02994183875166436,0.027070221561541985,0.4754560559747236,0.3843557807636832
264,compsvi45,table,mug,0.051178035087882066,0.07549677503944181,0.505480955973846,0.45948284721086735
265,compsvi45,pencil,table,0.03914466842888886,0.04050426758549438,0.2083911320539185,0.021991011830419523
266,compsvi45,pencil,cup,0.07540622188181323,0.05512362045499609,0.3239665217184513,0.11659207477925143
267,compsvi45,pencil,mug,0.028114722859441027,0.02617759108151309,0.3438938430775919,0.10890962804447446
268,compsvi45,cup,table,0.01595412908069506,0.014912694697860397,0.20925968869182,0.021922103463493416
269,compsvi45,cup,pencil,0.05163243480817062,0.05597305694486858,0.30382708252834434,0.035909380984333765
270,compsvi45,cup,mug,0.05747413397947735,0.06059192713128146,0.3367622968527175,0.04190756747788961
271,compsvi45,mug,table,0.03882083414714439,0.040711239872959465,0.20803320315285087,0.022098220816993242
272,compsvi45,mug,pencil,0.026074220559407096,0.023926196836425783,0.3199872802350269,0.03881328338337409
273,compsvi45,mug,cup,0.05795640193098059,0.05283256054311868,0.31287573801479795,0.03762337600858096
274,compsvi46,bowl,ball,0.058238404372974936,0.06247887957923021,0.3541955743436108,0.04371184601913808
275,compsvi46,bowl,table,0.0403859870069563,0.04193902969918822,0.21442203356958384,0.02237636735529539
276,compsvi46,bowl,pencil,0.6887152038992896,0.5718109032114349,0.4880656041385008,0.43873257543404587
277,compsvi46,ball,bowl,0.05432370853004993,0.05528668478222689,0.31924428119696924,0.041539951286480414
278,compsvi46,ball,table,0.04350409924889217,0.044945458176873766,0.22462646135302647,0.02294325657810948
