,Scene,Figure,Ground,selection_ratio,Refined Distinct Model,Distinct Prototype
46,compsvi34,pencil,mug,0.0,0.04912427778135886,0.05217557613148586
47,compsvi36,pencil,mug,0.0,0.04964320194056445,0.05262708484090751
48,compsvi36,pear,mug,0.0,0.04915634025055637,0.05402255730702184
49,compsvi45,pencil,mug,0.0,0.04957276398675877,0.05266620226448864
50,compsvi45,cup,mug,0.0,0.051105855042722845,0.0593589414768002
51,compsvi46,ball,bowl,0.0,0.04909024782083983,0.05296905346535826
52,compsvi46,pencil,bowl,0.0,0.030148052776582397,0.03407342278411801
53,compsvinew1,cube,plate,0.0,0.028829988607368646,0.03459598632884238
54,compsvinew1,pencil,plate,0.6666666666666666,0.05271049783194777,0.0580957666499882
55,compsvo12,box,table,1.0,0.13518136005350684,0.16221763206420822
56,compsvo12,book (1),table,0.0,0.022193481386483905,0.026632177663780694
57,compsvo12,book,table,0.0,0.02781123292847406,0.029630923453042517
58,compsvo12v,book,board,0.0,0.025185095460941966,0.028440573125110398
59,compsvo12v,clock,board,0.0,0.02831077599000611,0.02019485663076723
60,compsvo13v,jar,board,0.14285714285714285,0.06131442873410892,0.06785973519864442
61,compsvo13v,book,board,0.0,0.025212463480437246,0.028548551305617138
62,compsvo14,book (1),table,0.0,0.024957734437960392,0.029949281325552475
63,compsvo14,book,table,0.0,0.02303259231785445,0.027639110781425343
64,compsvo14a,box,table,0.0,0.0251421425943566,0.03017057111322793
65,compsvo14a,book,table,0.0,0.024877400783863517,0.029852880940636227
66,compsvo14v,jar,board,0.0,0.05238570550760822,0.06254006673221131
67,compsvo14v,book,board,0.0,0.025206922175799396,0.028526545954172727
68,compsvo16,balloon,table,0.0,0.025067737300243278,0.03008128476029194
69,compsvo16,book,table,0.0,0.022305520290911356,0.026766624349093635
70,compsvo16a,balloon,table,0.0,0.0365914008370231,0.03856143752273661
71,compsvo16a,book,table,0.0,0.022303116568444335,0.02676373988213321
72,compsvo17,box,table,1.0,0.17004235481022426,0.20405082577226916
73,compsvo17,book,table,0.0,0.02256709916956161,0.027080519003473937
74,compsvo18,box,table,0.0,0.0472691615908093,0.053615773042283946
75,compsvo18,book,table,0.0,0.022333853312142313,0.02680062397457078
76,compsvo19,box,table,0.0,0.044481961700877884,0.05052894318755022
77,compsvo19,book,table,0.0,0.022335618945602934,0.026802742734723526
78,compsvo23v,jar,board,0.5,0.06124529348256474,0.06784506908790054
79,compsvo23v,clock,board,0.0,0.02822199329060048,0.02003457741205356
80,compsvo24,pear,table,0.0,0.024624826843745496,0.029549792212494604
81,compsvo24,book,table,0.0,0.027404293610067534,0.029105559597421924
82,compsvo24v,jar,board,0.0,0.052426652815808,0.06260612882273434
83,compsvo24v,clock,board,0.0,0.028219233779033813,0.02002967510296387
84,compsvo26,balloon,table,0.0,0.025067737300243278,0.03008128476029194
85,compsvo26,book,table,0.0,0.027470372274020625,0.029329831782896085
86,compsvo27,box,table,1.0,0.17001528684392286,0.20401834421270748
87,compsvo27,book,table,0.0,0.027733926405370327,0.029556271706158
88,compsvo28,box,table,0.0,0.04741428226636075,0.053715227741636624
89,compsvo28,book,table,0.0,0.028712256617738786,0.03072431283381779
90,compsvo29,box,table,0.0,0.0448976818593284,0.05103781982678145
91,compsvo29,book,table,0.0,0.02845132808137347,0.030410019068167583
92,compsvo34v,jar,board,0.5,0.061242172024593505,0.06784430623602469
93,compsvo34v,book,board,0.0,0.048027854649059135,0.054483633788437284
94,compsvo67,balloon,table,0.0,0.025067737300243278,0.03008128476029194
95,compsvo67,box,table,1.0,0.1700147495268321,0.20401769943219855
96,compsvo68,balloon,table,0.0,0.02506093193211328,0.030073118318535944
97,compsvo68,box,table,0.0,0.04711750337784619,0.05365182330368754
98,compsvo68a,balloon,table,0.0,0.0365914008370231,0.03856143752273661
99,compsvo68a,box,table,0.3333333333333333,0.0471076056356246,0.053638974944696126
100,compsvo69a,balloon,table,0.0,0.03730546668485922,0.039607553652894444
101,compsvo69a,box,table,0.0,0.044724572161676905,0.050940681398325964
102,compsvo78,box,table,0.2,0.047728227698707056,0.05420871489772574
103,compsvo78,box (1),table,0.8,0.06155035782709936,0.060717518839158546
104,compsvo79,box,table,0.14285714285714285,0.042962879167841715,0.048659764966410606
105,compsvo79,box (1),table,1.0,0.06157173061680534,0.06073505389271001
106,compsvo89,box,table,0.0,0.047728227698707056,0.05420871489772574
107,compsvo89,box (1),table,0.0,0.037910701618061,0.04276204640042525
108,compsvu15,book,balloon,0.6,0.40139823115859846,0.40139823115859846
109,compsvu15,table,balloon,0.8,0.32778345677424986,0.21803717118901686
110,compsvu16,book,balloon,0.0,0.17505017002811393,0.15061429274230825
111,compsvu16,table,balloon,0.6666666666666666,0.3277834533703412,0.2180371685606292
112,compsvu17,box,table,1.0,0.16769774011524963,0.2012372881382996
113,compsvu17,box (1),table,0.5,0.05033897804741412,0.05544323028477235
114,compsvu23,box,book,1.0,0.21880915610424917,0.06308280813742227
115,compsvu23,pear,book,0.0,0.1734373317685076,0.1482464442254519
116,compsvu25,book (1),book,0.0,0.05203196354608324,0.05976460358559217
117,compsvu25,cube,book,0.6666666666666666,0.11831815834107619,0.14198179000929145
118,compsvu25,table,book,0.6666666666666666,0.2724763876323563,0.06541130525695879
119,compsvu25a,box,balloon,0.16666666666666666,0.15432567513614584,0.14366943985510894
120,compsvu25a,table,balloon,0.8333333333333334,0.3253752350318891,0.21380455861508227
121,compsvu34,picture,book (1),1.0,0.04780375328884764,0.0699720189826926
122,compsvu34,table,book (1),0.6666666666666666,0.2971134633468266,0.2116170225006543
123,compsvu53,box,book,0.42857142857142855,0.2364831196046053,0.17946989331136923
124,compsvu53,table,book,0.7142857142857143,0.26376256954456495,0.06622122616843892
125,compsvu56,box,balloon,0.6,0.19254424142173798,0.16007023703580492
126,compsvu56,table,balloon,0.0,0.17488252195914217,0.149975799968086
127,compsvu63,box,book,0.0,0.17531113081585017,0.14980096322596714
128,compsvu63,table,book,0.8,0.2619461040094588,0.06612366840075831
129,compsvu67,box,balloon,0.75,0.17682269323740135,0.15644269054411503
130,compsvu67,table,balloon,0.25,0.16780452066614038,0.1477190949684648
131,compsvu67a,box,balloon,0.0,0.09418656481546621,0.11807514296125357
132,compsvu67a,table,balloon,0.0,0.18082844452912222,0.15385321408608696
133,compsvul,pencil,lamp,0.0,0.04016779718064308,0.04412354534612898
134,compsvul,bowl,lamp,1.0,0.06564817683864661,0.06745812297186203
135,compsvula,pencil,lamp,0.25,0.040061940821728564,0.043986123753795014
136,compsvula,bowl,lamp,0.0,0.03911547487386977,0.043376877359891895
137,compsvinew2,mug,shelf,0.0,0.09427023673380483,0.035636087507149916
138,compsvinew2,box,shelf,1.0,0.17210972832493715,0.2065316739899246
