Location Control Calculation: x dimension
Scene, Figure,Ground, Movement,ground Movement,Normalized Movement,Horizontal Movement,Horizontal Ground Movement,Force used, LocCont
compsvi13,mug,pencil,0.00078767,0.00816297,0.0964931,-9.07779E-05,-0.00715137,1:0:0,0.0126938
compsvi13,table,mug,9.3679E-06,0.0133888,0.000699683,1.38581E-06,-0.01337,1:0:0,0.000103651
compsvi13,pencil (1),mug,0.0340045,0.0133888,2.53977,-0.0303024,-0.01337,1:0:0,1
compsvi13,pencil,mug,0.0128494,0.0133888,0.959715,-0.0126771,-0.01337,1:0:0,0.948179
compsvi13,mug,mug,0.0133888,0.0133888,1,-0.01337,-0.01337,1:0:0,1
compsvi13,table,table,0.0310216,0.0310216,1,0.031014,0.031014,-1:0:0,1
compsvi13,pencil (1),table,0.025035,0.0310216,0.807017,0.0244353,0.031014,-1:0:0,0.787882
compsvi13,pencil,table,0.0206921,0.0310216,0.66702,0.0206764,0.031014,-1:0:0,0.66668
compsvi13,mug,table,0.0215838,0.0310216,0.695767,0.0215706,0.031014,-1:0:0,0.695513
compsvi13,table,pencil (1),9.73478E-06,0.00576836,0.00168762,2.23517E-06,0.00310627,-1:0:0,0.000719569
compsvi13,pencil (1),pencil (1),0.00576836,0.00576836,1,0.00310627,0.00310627,-1:0:0,1
compsvi13,pencil,pencil (1),0.000746437,0.00576836,0.129402,-0.000297904,0.00310627,-1:0:0,0.0959042
compsvi13,mug,pencil (1),0.000787394,0.00576836,0.136502,-8.10921E-05,0.00310627,-1:0:0,0.026106
compsvi13,table,pencil,9.7623E-06,0.00362996,0.00268937,2.11597E-06,0.00297105,-1:0:0,0.000712194
compsvi13,pencil (1),pencil,0.00570517,0.00362996,1.57169,0.00246799,0.00297105,-1:0:0,0.830679
compsvi13,pencil,pencil,0.00362996,0.00362996,1,0.00297105,0.00297105,-1:0:0,1
compsvi13,mug,pencil,0.000773477,0.00362996,0.213081,-5.34654E-05,0.00297105,-1:0:0,0.0179954
compsvi13,table,mug,9.46458E-06,0.0057183,0.00165514,1.56462E-06,0.00562951,-1:0:0,0.000277932
compsvi13,pencil (1),mug,0.0124085,0.0057183,2.16996,0.0109639,0.00562951,-1:0:0,1
compsvi13,pencil,mug,0.00480743,0.0057183,0.840709,0.00470826,0.00562951,-1:0:0,0.836354
compsvi13,mug,mug,0.0057183,0.0057183,1,0.00562951,0.00562951,-1:0:0,1
compsvi14,bowl,bowl,0.00798488,0.00798488,1,-0.00791374,-0.00791374,1:0:0,1
compsvi14,ball,bowl,0.011321,0.00798488,1.4178,-0.0112529,-0.00791374,1:0:0,1
compsvi14,table,bowl,1.11283E-05,0.00798488,0.00139367,3.74019E-06,-0.00791374,1:0:0,0.00047262
compsvi14,pencil,bowl,0.0171596,0.00798488,2.14901,-0.0168382,-0.00791374,1:0:0,1
compsvi14,bowl,ball,0.00119603,0.00476497,0.251005,-0.000568882,-0.00446348,1:0:0,0.127453
compsvi14,ball,ball,0.00476497,0.00476497,1,-0.00446348,-0.00446348,1:0:0,1
compsvi14,table,ball,9.24684E-06,0.00476497,0.00194059,3.48687E-06,-0.00446348,1:0:0,0.0007812
compsvi14,pencil,ball,0.000743468,0.00476497,0.156028,-0.000208408,-0.00446348,1:0:0,0.0466918
compsvi14,bowl,table,0.0316353,0.0311993,1.01398,-0.0316139,-0.0311975,1:0:0,1
compsvi14,ball,table,0.0345645,0.0311993,1.10786,-0.0345221,-0.0311975,1:0:0,1
compsvi14,table,table,0.0311993,0.0311993,1,-0.0311975,-0.0311975,1:0:0,1
compsvi14,pencil,table,0.0249721,0.0311993,0.800406,-0.0243729,-0.0311975,1:0:0,0.781245
compsvi14,bowl,pencil,0.00111664,0.0286435,0.038984,-0.000554279,-0.0264515,1:0:0,0.0209545
compsvi14,ball,pencil,0.00378211,0.0286435,0.132041,-0.00340909,-0.0264515,1:0:0,0.128881
compsvi14,table,pencil,9.00031E-06,0.0286435,0.000314219,3.47197E-06,-0.0264515,1:0:0,0.000131258
compsvi14,pencil,pencil,0.0286435,0.0286435,1,-0.0264515,-0.0264515,1:0:0,1
compsvi14,bowl,bowl,0.00294333,0.00294333,1,0.00274469,0.00274469,-1:0:0,1
compsvi14,ball,bowl,0.00070884,0.00294333,0.240829,-0.000493407,0.00274469,-1:0:0,0.179768
compsvi14,table,bowl,9.16489E-06,0.00294333,0.00311378,4.21703E-06,0.00274469,-1:0:0,0.00153643
compsvi14,pencil,bowl,0.00306876,0.00294333,1.04262,0.00290907,0.00274469,-1:0:0,1
compsvi14,bowl,ball,0.00106578,0.00374098,0.284894,-0.000433326,-0.00353912,-1:0:0,0.122439
compsvi14,ball,ball,0.00374098,0.00374098,1,-0.00353912,-0.00353912,-1:0:0,1
compsvi14,table,ball,1.21729E-05,0.00374098,0.00325394,3.33786E-06,-0.00353912,-1:0:0,0.000943134
compsvi14,pencil,ball,0.000326727,0.00374098,0.0873372,-0.000171155,-0.00353912,-1:0:0,0.0483609
compsvi14,bowl,table,0.0237671,0.0306526,0.775369,0.0237092,0.0306449,-1:0:0,0.773673
compsvi14,ball,table,0.0203263,0.0306526,0.663117,0.0201926,0.0306449,-1:0:0,0.658921
compsvi14,table,table,0.0306526,0.0306526,1,0.0306449,0.0306449,-1:0:0,1
compsvi14,pencil,table,0.0271439,0.0306526,0.885532,0.0271291,0.0306449,-1:0:0,0.885273
compsvi14,bowl,pencil,0.00132624,0.0256456,0.0517141,-0.000767857,0.0225847,-1:0:0,0.033999
compsvi14,ball,pencil,0.00449672,0.0256456,0.175341,-0.0038403,0.0225847,-1:0:0,0.17004
compsvi14,table,pencil,8.79754E-06,0.0256456,0.000343043,3.54648E-06,0.0225847,-1:0:0,0.00015703
compsvi14,pencil,pencil,0.0256456,0.0256456,1,0.0225847,0.0225847,-1:0:0,1
compsvi14a,bowl,bowl,0.00452329,0.00452329,1,-0.00429271,-0.00429271,1:0:0,1
compsvi14a,cube,bowl,0.0142685,0.00452329,3.15446,-0.0137895,-0.00429271,1:0:0,1
compsvi14a,table,bowl,1.34141E-05,0.00452329,0.00296556,6.21378E-06,-0.00429271,1:0:0,0.00144752
compsvi14a,pear,bowl,0.0150101,0.00452329,3.3184,-0.0148276,-0.00429271,1:0:0,1
compsvi14a,bowl,cube,0.00144417,0.0117802,0.122593,-7.29263E-05,-0.0106651,1:0:0,0.00683782
compsvi14a,cube,cube,0.0117802,0.0117802,1,-0.0106651,-0.0106651,1:0:0,1
compsvi14a,table,cube,1.37539E-05,0.0117802,0.00116754,6.3926E-06,-0.0106651,1:0:0,0.000599392
compsvi14a,pear,cube,0.0102894,0.0117802,0.873448,-0.010234,-0.0106651,1:0:0,0.959575
compsvi14a,bowl,table,0.0317334,0.0309949,1.02383,-0.0316946,-0.0309932,1:0:0,1
compsvi14a,cube,table,0.0396524,0.0309949,1.27932,-0.0395726,-0.0309932,1:0:0,1
compsvi14a,table,table,0.0309949,0.0309949,1,-0.0309932,-0.0309932,1:0:0,1
compsvi14a,pear,table,0.034005,0.0309949,1.09712,-0.0338844,-0.0309932,1:0:0,1
compsvi14a,bowl,pear,0.00144991,0.0787091,0.0184211,-0.000141561,-0.0521119,1:0:0,0.00271648
compsvi14a,cube,pear,0.0219412,0.0787091,0.278763,-0.0181265,-0.0521119,1:0:0,0.347838
compsvi14a,table,pear,1.36334E-05,0.0787091,0.000173212,6.4671E-06,-0.0521119,1:0:0,0.0001241
compsvi14a,pear,pear,0.0787091,0.0787091,1,-0.0521119,-0.0521119,1:0:0,1
compsvi14a,bowl,bowl,0.00436185,0.00436185,1,0.00410461,0.00410461,-1:0:0,1
compsvi14a,cube,bowl,0.0022892,0.00436185,0.524822,0.000279114,0.00410461,-1:0:0,0.068
compsvi14a,table,bowl,1.35663E-05,0.00436185,0.00311022,6.30319E-06,0.00410461,-1:0:0,0.00153564
compsvi14a,pear,bowl,0.00372007,0.00436185,0.852864,0.00333121,0.00410461,-1:0:0,0.811578
compsvi14a,bowl,cube,0.00146022,0.00332527,0.439129,-1.24276E-05,0.00190921,-1:0:0,0.00650927
compsvi14a,cube,cube,0.00332527,0.00332527,1,0.00190921,0.00190921,-1:0:0,1
compsvi14a,table,cube,1.32392E-05,0.00332527,0.0039814,5.73695E-06,0.00190921,-1:0:0,0.00300488
compsvi14a,pear,cube,0.00343401,0.00332527,1.0327,-0.00331375,0.00190921,-1:0:0,1
compsvi14a,bowl,table,0.0269052,0.0305136,0.881746,0.0268145,0.0305057,-1:0:0,0.878997
compsvi14a,cube,table,0.0175462,0.0305136,0.575028,0.016977,0.0305057,-1:0:0,0.556518
compsvi14a,table,table,0.0305136,0.0305136,1,0.0305057,0.0305057,-1:0:0,1
compsvi14a,pear,table,0.0168908,0.0305136,0.553551,0.0166712,0.0305057,-1:0:0,0.546493
compsvi14a,bowl,pear,0.00146632,0.00817194,0.179434,1.23084E-05,0.0033527,-1:0:0,0.00367118
compsvi14a,cube,pear,0.00328083,0.00817194,0.401476,-0.000213936,0.0033527,-1:0:0,0.06381
compsvi14a,table,pear,1.32977E-05,0.00817194,0.00162724,6.55651E-06,0.0033527,-1:0:0,0.00195559
compsvi14a,pear,pear,0.00817194,0.00817194,1,0.0033527,0.0033527,-1:0:0,1
compsvi15,jar,jar,0.00491571,0.00491571,1,-0.00488716,-0.00488716,1:0:0,1
compsvi15,pencil,jar,0.00659488,0.00491571,1.34159,-0.00646514,-0.00488716,1:0:0,1
compsvi15,table,jar,1.10507E-05,0.00491571,0.00224803,6.55651E-06,-0.00488716,1:0:0,0.00134158
compsvi15,box,jar,0.00363006,0.00491571,0.738462,-0.00360739,-0.00488716,1:0:0,0.738136
compsvi15,pear,jar,0.00516129,0.00491571,1.04996,-0.00459099,-0.00488716,1:0:0,0.939397
compsvi15,jar,pencil,1.77869E-05,0.195752,9.08643E-05,1.5676E-05,-0.147862,1:0:0,0.000106018
compsvi15,pencil,pencil,0.195752,0.195752,1,-0.147862,-0.147862,1:0:0,1
compsvi15,table,pencil,1.13712E-05,0.195752,5.80899E-05,7.03335E-06,-0.147862,1:0:0,4.7567E-05
compsvi15,box,pencil,1.21833E-05,0.195752,6.22384E-05,-1.66893E-06,-0.147862,1:0:0,1.12871E-05
compsvi15,pear,pencil,0.00081595,0.195752,0.00416828,-0.000418901,-0.147862,1:0:0,0.00283306
compsvi15,jar,table,0.0216283,0.0301383,0.717636,-0.0216256,-0.0301329,1:0:0,0.717676
compsvi15,pencil,table,0.0184129,0.0301383,0.610947,-0.0183901,-0.0301329,1:0:0,0.610301
compsvi15,table,table,0.0301383,0.0301383,1,-0.0301329,-0.0301329,1:0:0,1
compsvi15,box,table,0.0223725,0.0301383,0.742328,-0.0223686,-0.0301329,1:0:0,0.742333
compsvi15,pear,table,0.0231258,0.0301383,0.767324,-0.0219685,-0.0301329,1:0:0,0.729054
compsvi15,jar,box,1.761E-05,0.0218275,0.00080678,1.47224E-05,-0.0218275,1:0:0,0.000674486
compsvi15,pencil,box,3.53395E-05,0.0218275,0.00161903,2.63453E-05,-0.0218275,1:0:0,0.00120697
compsvi15,table,box,1.15328E-05,0.0218275,0.000528359,7.07805E-06,-0.0218275,1:0:0,0.000324272
compsvi15,box,box,0.0218275,0.0218275,1,-0.0218275,-0.0218275,1:0:0,1
compsvi15,pear,box,0.0201093,0.0218275,0.921281,-0.019823,-0.0218275,1:0:0,0.908164
compsvi15,jar,pear,1.82047E-05,0.156431,0.000116375,1.62125E-05,0.0889922,1:0:0,0.000182178
compsvi15,pencil,pear,4.00235E-05,0.156431,0.000255854,2.97427E-05,0.0889922,1:0:0,0.000334217
compsvi15,table,pear,1.11182E-05,0.156431,7.1074E-05,7.24196E-06,0.0889922,1:0:0,8.13775E-05
compsvi15,box,pear,2.29144E-05,0.156431,0.000146482,2.00868E-05,0.0889922,1:0:0,0.000225714
compsvi15,pear,pear,0.156431,0.156431,1,0.0889922,0.0889922,1:0:0,1
compsvi15,jar,jar,0.00456523,0.00456523,1,0.00456083,0.00456083,-1:0:0,1
compsvi15,pencil,jar,0.0191039,0.00456523,4.18465,0.0190489,0.00456083,-1:0:0,1
compsvi15,table,jar,1.13861E-05,0.00456523,0.00249409,7.00355E-06,0.00456083,-1:0:0,0.00153559
compsvi15,box,jar,2.82358E-05,0.00456523,0.00618496,-7.39098E-06,0.00456083,-1:0:0,0.00162053
compsvi15,pear,jar,0.00134777,0.00456523,0.295225,-0.000704169,0.00456083,-1:0:0,0.154395
compsvi15,jar,pencil,2.15629E-05,0.0326389,0.000660651,7.56979E-06,0.0326389,-1:0:0,0.000231926
compsvi15,pencil,pencil,0.0326389,0.0326389,1,0.0326389,0.0326389,-1:0:0,1
compsvi15,table,pencil,1.09979E-05,0.0326389,0.000336956,6.4671E-06,0.0326389,-1:0:0,0.000198141
compsvi15,box,pencil,9.65761E-06,0.0326389,0.000295893,-1.13249E-06,0.0326389,-1:0:0,3.46976E-05
compsvi15,pear,pencil,0.00075726,0.0326389,0.0232012,-0.000376701,0.0326389,-1:0:0,0.0115415
compsvi15,jar,table,0.0224525,0.0301092,0.745705,0.0224176,0.0301041,-1:0:0,0.744669
compsvi15,pencil,table,0.023105,0.0301092,0.767374,0.0229167,0.0301041,-1:0:0,0.761248
compsvi15,table,table,0.0301092,0.0301092,1,0.0301041,0.0301041,-1:0:0,1
compsvi15,box,table,0.0182588,0.0301092,0.606421,0.0182409,0.0301041,-1:0:0,0.605927
compsvi15,pear,table,0.0299739,0.0301092,0.995507,0.0238495,0.0301041,-1:0:0,0.792235
compsvi15,jar,box,0.00440392,0.00575869,0.764744,0.00435871,0.00575811,-1:0:0,0.756969
compsvi15,pencil,box,0.00656561,0.00575869,1.14012,0.00655085,0.00575811,-1:0:0,1
compsvi15,table,box,1.1475E-05,0.00575869,0.00199263,6.92904E-06,0.00575811,-1:0:0,0.00120335
compsvi15,box,box,0.00575869,0.00575869,1,0.00575811,0.00575811,-1:0:0,1
compsvi15,pear,box,0.008707,0.00575869,1.51198,0.00662041,0.00575811,-1:0:0,1
compsvi15,jar,pear,1.73629E-05,0.00278239,0.00624027,1.50204E-05,0.00111103,-1:0:0,0.0135193
compsvi15,pencil,pear,3.7723E-05,0.00278239,0.0135578,2.76566E-05,0.00111103,-1:0:0,0.0248927
compsvi15,table,pear,1.12779E-05,0.00278239,0.00405331,7.09295E-06,0.00111103,-1:0:0,0.00638412
compsvi15,box,pear,1.34026E-05,0.00278239,0.00481693,-9.53674E-07,0.00111103,-1:0:0,0.000858369
compsvi15,pear,pear,0.00278239,0.00278239,1,0.00111103,0.00111103,-1:0:0,1
compsvi16,table,table,0.0313434,0.0313434,1,-0.0313392,-0.0313392,1:0:0,1
compsvi16,bowl,table,0.0282679,0.0313434,0.901877,-0.0282132,-0.0313392,1:0:0,0.900253
compsvi16,pear,table,0.024928,0.0313434,0.795319,-0.00529432,-0.0313392,1:0:0,0.168936
compsvi16,pencil,table,0.0325128,0.0313434,1.03731,-0.0325063,-0.0313392,1:0:0,1
compsvi16,table,bowl,1.17829E-05,0.0240716,0.000489495,6.53323E-06,-0.0240241,1:0:0,0.000271944
compsvi16,bowl,bowl,0.0240716,0.0240716,1,-0.0240241,-0.0240241,1:0:0,1
compsvi16,pear,bowl,0.0285696,0.0240716,1.18686,-0.0145097,-0.0240241,1:0:0,0.603965
compsvi16,pencil,bowl,0.0266514,0.0240716,1.10717,-0.0266473,-0.0240241,1:0:0,1
compsvi16,table,pear,1.14874E-05,0.0256142,0.000448478,6.27618E-06,-0.00866306,1:0:0,0.000724477
compsvi16,bowl,pear,0.00151679,0.0256142,0.0592168,-0.000134358,-0.00866306,1:0:0,0.0155093
compsvi16,pear,pear,0.0256142,0.0256142,1,-0.00866306,-0.00866306,1:0:0,1
compsvi16,pencil,pear,0.00153535,0.0256142,0.0599414,-0.00104652,-0.00866306,1:0:0,0.120803
compsvi16,table,pencil,1.22254E-05,0.0214997,0.000568634,6.5472E-06,-0.0210923,1:0:0,0.000310407
compsvi16,bowl,pencil,0.00157243,0.0214997,0.0731372,-0.00010673,-0.0210923,1:0:0,0.00506011
compsvi16,pear,pencil,0.00271189,0.0214997,0.126136,-0.00240529,-0.0210923,1:0:0,0.114036
compsvi16,pencil,pencil,0.0214997,0.0214997,1,-0.0210923,-0.0210923,1:0:0,1
compsvi16,table,table,0.0308529,0.0308529,1,0.030845,0.030845,-1:0:0,1
compsvi16,bowl,table,0.0227513,0.0308529,0.737413,0.0226562,0.030845,-1:0:0,0.73452
compsvi16,pear,table,0.0192214,0.0308529,0.623,0.0190865,0.030845,-1:0:0,0.618789
compsvi16,pencil,table,0.0217708,0.0308529,0.705631,0.0217693,0.030845,-1:0:0,0.705766
compsvi16,table,bowl,1.19629E-05,0.0105438,0.0011346,6.35907E-06,0.0104324,-1:0:0,0.00060955
compsvi16,bowl,bowl,0.0105438,0.0105438,1,0.0104324,0.0104324,-1:0:0,1
compsvi16,pear,bowl,0.012332,0.0105438,1.1696,-0.0064553,0.0104324,-1:0:0,0.618774
compsvi16,pencil,bowl,0.0137166,0.0105438,1.30093,0.0135123,0.0104324,-1:0:0,1
compsvi16,table,pear,1.09438E-05,0.00321074,0.00340848,5.78351E-06,-0.0030179,-1:0:0,0.0019164
compsvi16,bowl,pear,0.0015422,0.00321074,0.480326,0.000172902,-0.0030179,-1:0:0,0.0572921
compsvi16,pear,pear,0.00321074,0.00321074,1,-0.0030179,-0.0030179,-1:0:0,1
compsvi16,pencil,pear,0.0026796,0.00321074,0.834573,-0.0014052,-0.0030179,-1:0:0,0.465621
compsvi16,table,pencil,1.0701E-05,0.00695328,0.00153899,5.84591E-06,0.00670409,-1:0:0,0.000871992
compsvi16,bowl,pencil,0.00158777,0.00695328,0.228349,-0.000104129,0.00670409,-1:0:0,0.0155322
compsvi16,pear,pencil,0.00252675,0.00695328,0.363389,-0.00155935,0.00670409,-1:0:0,0.232596
compsvi16,pencil,pencil,0.00695328,0.00695328,1,0.00670409,0.00670409,-1:0:0,1
compsvi23,table,table,0.031519,0.031519,1,-0.031519,-0.031519,1:0:0,1
compsvi23,box,table,0.0427958,0.031519,1.35778,-0.039728,-0.031519,1:0:0,1
compsvi23,box (1),table,1.95904E-06,0.031519,6.21542E-05,2.68221E-07,-0.031519,1:0:0,8.50983E-06
compsvi23,table,box,1.32702E-05,0.0227198,0.000584082,5.40912E-06,-0.016222,1:0:0,0.000333444
compsvi23,box,box,0.0227198,0.0227198,1,-0.016222,-0.016222,1:0:0,1
compsvi23,box (1),box,1.95904E-06,0.0227198,8.62258E-05,2.68221E-07,-0.016222,1:0:0,1.65344E-05
compsvi23,table,box (1),1.33922E-05,0.0320819,0.000417437,5.31972E-06,-0.0320055,1:0:0,0.000166212
compsvi23,box,box (1),0.0162383,0.0320819,0.50615,-0.00335592,-0.0320055,1:0:0,0.104854
compsvi23,box (1),box (1),0.0320819,0.0320819,1,-0.0320055,-0.0320055,1:0:0,1
compsvi23,table,table,0.0312354,0.0312354,1,0.0312212,0.0312212,-1:0:0,1
compsvi23,box,table,0.0304172,0.0312354,0.973805,0.0257692,0.0312212,-1:0:0,0.825376
compsvi23,box (1),table,1.95904E-06,0.0312354,6.27184E-05,2.68221E-07,0.0312212,-1:0:0,8.59098E-06
compsvi23,table,box,1.34108E-05,0.0170753,0.00078539,5.34952E-06,-0.00622165,-1:0:0,0.000859823
compsvi23,box,box,0.0170753,0.0170753,1,-0.00622165,-0.00622165,-1:0:0,1
compsvi23,box (1),box,1.95904E-06,0.0170753,0.000114729,2.68221E-07,-0.00622165,-1:0:0,4.31109E-05
compsvi23,table,box (1),1.33922E-05,0.0326598,0.00041005,5.31972E-06,0.0326063,-1:0:0,0.00016315
compsvi23,box,box (1),0.0162383,0.0326598,0.497194,-0.00335592,0.0326063,-1:0:0,0.102922
compsvi23,box (1),box (1),0.0326598,0.0326598,1,0.0326063,0.0326063,-1:0:0,1
compsvi24,cup,cup,0.0319151,0.0319151,1,-0.0262044,-0.0262044,1:0:0,1
compsvi24,table,cup,1.26566E-05,0.0319151,0.000396569,5.96046E-06,-0.0262044,1:0:0,0.00022746
compsvi24,cube,cup,0.0517845,0.0319151,1.62257,-0.0499447,-0.0262044,1:0:0,1
compsvi24,pencil,cup,0.0924261,0.0319151,2.896,-0.0898259,-0.0262044,1:0:0,1
compsvi24,cup,table,0.0326738,0.0310086,1.0537,-0.0325644,-0.0310067,1:0:0,1
compsvi24,table,table,0.0310086,0.0310086,1,-0.0310067,-0.0310067,1:0:0,1
compsvi24,cube,table,0.141512,0.0310086,4.56365,-0.140841,-0.0310067,1:0:0,1
compsvi24,pencil,table,0.0301733,0.0310086,0.973061,-0.0301629,-0.0310067,1:0:0,0.972786
compsvi24,cup,cube,0.00254422,0.12198,0.0208577,-0.00019668,-0.121217,1:0:0,0.00162255
compsvi24,table,cube,1.33567E-05,0.12198,0.000109499,6.28829E-06,-0.121217,1:0:0,5.18763E-05
compsvi24,cube,cube,0.12198,0.12198,1,-0.121217,-0.121217,1:0:0,1
compsvi24,pencil,cube,0.000393264,0.12198,0.00322401,-0.000205904,-0.121217,1:0:0,0.00169864
compsvi24,cup,pencil,0.00262856,0.0306288,0.0858199,-0.000118047,-0.0287054,1:0:0,0.00411236
compsvi24,table,pencil,1.2736E-05,0.0306288,0.000415819,5.37932E-06,-0.0287054,1:0:0,0.000187397
compsvi24,cube,pencil,0.00304686,0.0306288,0.0994771,-0.00294906,-0.0287054,1:0:0,0.102735
compsvi24,pencil,pencil,0.0306288,0.0306288,1,-0.0287054,-0.0287054,1:0:0,1
compsvi24,cup,cup,0.00253402,0.00253402,1,-7.23898E-05,-7.23898E-05,-1:0:0,1
compsvi24,table,cup,1.35946E-05,0.00253402,0.00536482,6.30319E-06,-7.23898E-05,-1:0:0,0.0870729
compsvi24,cube,cup,0.0384279,0.00253402,15.1648,-0.0358427,-7.23898E-05,-1:0:0,1
compsvi24,pencil,cup,0.00533752,0.00253402,2.10634,0.00500707,-7.23898E-05,-1:0:0,1
compsvi24,cup,table,0.031793,0.0306256,1.03812,0.0316775,0.0306174,-1:0:0,1
compsvi24,table,table,0.0306256,0.0306256,1,0.0306174,0.0306174,-1:0:0,1
compsvi24,cube,table,0.0218908,0.0306256,0.714787,0.0218106,0.0306174,-1:0:0,0.712359
compsvi24,pencil,table,0.0166864,0.0306256,0.54485,0.0158235,0.0306174,-1:0:0,0.516813
compsvi24,cup,cube,0.00317184,0.00106041,2.99115,0.00183846,-0.000521749,-1:0:0,1
compsvi24,table,cube,1.29651E-05,0.00106041,0.0122265,5.49853E-06,-0.000521749,-1:0:0,0.0105386
compsvi24,cube,cube,0.00106041,0.00106041,1,-0.000521749,-0.000521749,-1:0:0,1
compsvi24,pencil,cube,0.001953,0.00106041,1.84175,0.00195248,-0.000521749,-1:0:0,1
compsvi24,cup,pencil,0.00255295,0.0293099,0.0871019,-0.000249103,0.0262948,-1:0:0,0.00947344
compsvi24,table,pencil,1.36352E-05,0.0293099,0.000465206,6.09458E-06,0.0262948,-1:0:0,0.000231778
compsvi24,cube,pencil,0.00365665,0.0293099,0.124758,-0.00360906,0.0262948,-1:0:0,0.137254
compsvi24,pencil,pencil,0.0293099,0.0293099,1,0.0262948,0.0262948,-1:0:0,1
compsvi24a,pear,pear,0.00712883,0.00712883,1,0.00154108,0.00154108,1:0:0,1
compsvi24a,cup,pear,0.00234091,0.00712883,0.328373,-8.44151E-05,0.00154108,1:0:0,0.0547766
compsvi24a,table,pear,1.1271E-05,0.00712883,0.00158105,8.50856E-06,0.00154108,1:0:0,0.00552118
compsvi24a,cube,pear,0.0127015,0.00712883,1.78171,-0.0122212,0.00154108,1:0:0,1
compsvi24a,pear,cup,0.00763862,0.00230941,3.3076,0.00385433,7.26283E-05,1:0:0,1
compsvi24a,cup,cup,0.00230941,0.00230941,1,7.26283E-05,7.26283E-05,1:0:0,1
compsvi24a,table,cup,1.1456E-05,0.00230941,0.00496059,7.45058E-06,7.26283E-05,1:0:0,0.102585
compsvi24a,cube,cup,0.0412481,0.00230941,17.8609,-0.0368654,7.26283E-05,1:0:0,1
compsvi24a,pear,table,0.0367829,0.0309094,1.19003,-0.0357766,-0.0309075,1:0:0,1
compsvi24a,cup,table,0.031582,0.0309094,1.02176,-0.0314663,-0.0309075,1:0:0,1
compsvi24a,table,table,0.0309094,0.0309094,1,-0.0309075,-0.0309075,1:0:0,1
compsvi24a,cube,table,0.0693169,0.0309094,2.24259,-0.0676805,-0.0309075,1:0:0,1
compsvi24a,pear,cube,0.00903775,0.117636,0.0768282,-0.00223833,-0.115715,1:0:0,0.0193435
compsvi24a,cup,cube,0.00235181,0.117636,0.0199923,6.94394E-05,-0.115715,1:0:0,0.000600091
compsvi24a,table,cube,1.10372E-05,0.117636,9.38248E-05,7.09295E-06,-0.115715,1:0:0,6.12969E-05
compsvi24a,cube,cube,0.117636,0.117636,1,-0.115715,-0.115715,1:0:0,1
compsvi24a,pear,pear,0.00697861,0.00697861,1,0.00145397,0.00145397,-1:0:0,1
compsvi24a,cup,pear,0.00235151,0.00697861,0.33696,-2.69711E-05,0.00145397,-1:0:0,0.01855
compsvi24a,table,pear,1.12979E-05,0.00697861,0.00161893,8.34465E-06,0.00145397,-1:0:0,0.00573923
compsvi24a,cube,pear,0.00886421,0.00697861,1.2702,-0.00861424,0.00145397,-1:0:0,1
compsvi24a,pear,cup,0.0112677,0.00247923,4.54484,-0.00231278,0.000479966,-1:0:0,1
compsvi24a,cup,cup,0.00247923,0.00247923,1,0.000479966,0.000479966,-1:0:0,1
compsvi24a,table,cup,1.17097E-05,0.00247923,0.00472311,7.7337E-06,0.000479966,-1:0:0,0.016113
compsvi24a,cube,cup,0.0400724,0.00247923,16.1632,-0.0358647,0.000479966,-1:0:0,1
compsvi24a,pear,table,0.0321164,0.0305811,1.0502,0.0302069,0.0305729,-1:0:0,0.988028
compsvi24a,cup,table,0.0322407,0.0305811,1.05427,0.0321298,0.0305729,-1:0:0,1
compsvi24a,table,table,0.0305811,0.0305811,1,0.0305729,0.0305729,-1:0:0,1
compsvi24a,cube,table,0.0132128,0.0305811,0.432057,0.00847772,0.0305729,-1:0:0,0.277295
compsvi24a,pear,cube,0.00606497,0.0107138,0.566091,-0.00107509,-0.00860462,-1:0:0,0.124943
compsvi24a,cup,cube,0.0024062,0.0107138,0.224589,0.000503451,-0.00860462,-1:0:0,0.0585094
compsvi24a,table,cube,1.13704E-05,0.0107138,0.00106128,8.29995E-06,-0.00860462,-1:0:0,0.000964592
compsvi24a,cube,cube,0.0107138,0.0107138,1,-0.00860462,-0.00860462,-1:0:0,1
compsvi25,jar,jar,0.00472174,0.00472174,1,-0.00449139,-0.00449139,1:0:0,1
compsvi25,pencil,jar,0.28807,0.00472174,61.0094,0.0112034,-0.00449139,1:0:0,1
compsvi25,table,jar,9.59691E-06,0.00472174,0.0020325,5.82635E-06,-0.00449139,1:0:0,0.00129723
compsvi25,box,jar,0.00219512,0.00472174,0.464896,-0.00214177,-0.00449139,1:0:0,0.476862
compsvi25,pencil (1),jar,0.178383,0.00472174,37.779,-0.0702632,-0.00449139,1:0:0,1
compsvi25,jar,pencil,0.000653999,0.317767,0.00205811,-0.000653863,-0.0281217,1:0:0,0.0232512
compsvi25,pencil,pencil,0.317767,0.317767,1,-0.0281217,-0.0281217,1:0:0,1
compsvi25,table,pencil,9.72232E-06,0.317767,3.05958E-05,5.66244E-06,-0.0281217,1:0:0,0.000201355
compsvi25,box,pencil,0.000307871,0.317767,0.000968859,-0.000287592,-0.0281217,1:0:0,0.0102267
compsvi25,pencil (1),pencil,0.172542,0.317767,0.542984,-0.0536158,-0.0281217,1:0:0,1
compsvi25,jar,table,0.0205069,0.0312273,0.656698,-0.020503,-0.0312273,1:0:0,0.656573
