,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
3,compsva13,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686221,-0.7050192662130259,1.5240177774945138,0.014782098484513163,0.25,1
22,compsvi13,pencil,mug,-0.12166736738870315,1.672698320953217,1.1401631467363,-0.3832424471159501,-0.4971990209957124,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.8839843633217308,-0.7834021765789269,-0.3993187156919143,0.23533108402777536,0.7976064735740364,0.8,1
24,compsvi14,pencil,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.06817167142220154,-0.8605737851110681,0.6243112340470605,0.4423087291789491,1.2154070458986843,0.125,1
26,compsvi14a,pear,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.6000361548136733,0.8127336842341327,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.879601164368355,0.19630060269916808,0.956182433407838,1.4842107704072658,0.14285714285714285,1
33,compsvi24,cube,cup,-0.12166736738870315,1.672698320953217,-0.0018490745110315144,-0.3832424471159501,-0.5992838364883207,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.858821442713584,-0.8095429928139247,-0.5224203800612579,0.2132593360445016,1.843259548953181,1.0,1
39,compsvi26,cube,cup,-0.12166736738870315,1.672698320953217,0.02174500027980724,-0.3832424471159501,-0.5950595845540027,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.815199414402468,-0.8083264118174508,-0.5103893706398057,0.1986108227638844,1.6090954509606419,1.0,1
43,compsvi3,pencil,mug,-0.12166736738870315,1.672698320953217,1.1372995457254491,-0.3832424471159501,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8044619555084105,-0.7830528736668264,-0.4251904470697884,0.2055208112232403,0.7770970860746421,1.0,1
45,compsvi34,pencil (1),mug,-0.12166736738870315,1.672698320953217,1.5698253701654223,-0.3832424471159501,-0.5758579264481054,-0.2374838008408223,0.8749312375461991,-0.7484621051199398,-0.3402950171975617,-0.9340049645986672,0.7994973843759052,0.6983641366581603,1.843259548953181,0.3333333333333333,1
46,compsvi34,pencil,mug,-0.12166736738870315,1.672698320953217,1.1395673531140684,-0.3832424471159501,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8356447463774237,-0.7842121152204825,-0.3957836426511719,0.22468968260462174,0.8905519156985907,0.6666666666666666,1
47,compsvi36,pencil,mug,-0.12166736738870315,1.672698320953217,1.1374475115454838,-0.3832424471159501,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8043674666534697,-0.7830528736668264,-0.4251914110929793,0.20552465037232515,0.7767120513239466,1.0,1
49,compsvi45,pencil,mug,-0.12166736738870315,1.672698320953217,1.1352231691164998,-0.3832424471159501,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8356447463774237,-0.7842121152204825,-0.3957836426511719,0.22468968260462174,0.7945467881406945,0.6666666666666666,1
52,compsvi46,pencil,bowl,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.2491328097676009,-0.8605736900523099,0.6243114750528579,0.4423089691257669,1.843259548953181,0.14285714285714285,1
