,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
109,compsvu15,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.8052897331786458,0.8,1
110,compsvu16,book,balloon,-0.12166736738870315,-0.5968659206925575,-0.6259289826997071,2.6050784063451293,1.3206003438295224,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3740344964391392,-0.8740550690873288,-0.875450400627552,-0.8048207326245835,0.6666666666666666,1
111,compsvu16,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.8052886531075027,1.0,1
119,compsvu25a,box,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,3.3558794372986758,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,3.390036335995516,-0.8740550690873288,-0.875450400627552,-0.8051969391475471,0.6666666666666666,1
120,compsvu25a,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,0.8754864119592612,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.4385500105862653,1.536002907966404,-0.6440917593184798,-0.8052890873293671,1.0,1
122,compsvu34,table,book (1),-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.4374760717236588,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.0563416632498069,1.536002907966404,-0.6891015832707381,-0.8050303876550033,1.0,1
123,compsvu53,box,book,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.8277587935675917,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.1296360309890146,0.5199981406610299,0.5912981869226291,-0.8052968096737295,1.0,1
125,compsvu56,box,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,2.2531623947367074,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.248946179314122,0.13675698730068556,0.9594879407700188,-0.8052035324521594,0.8,1
126,compsvu56,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,1.1711293513479668,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.6996463673844782,-0.8740550690873288,-0.875450400627552,-0.8052903216766178,0.4,1
127,compsvu63,box,book,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,1.105028032459899,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.07558145143761268,-0.8740550690873288,-0.875450400627552,-0.8052968080958485,0.6,1
129,compsvu67,box,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,2.321114354854997,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3719778051513242,-0.7322364124565903,-0.875450400627552,-0.8052059696923349,1.0,1
130,compsvu67,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,2.2653308661849345,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,2.619619323660761,-0.8740550690873288,-0.875450400627552,-0.8052904898358276,0.75,1
131,compsvu67a,box,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,7.0743997843929565,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,6.2233139495383805,-0.8740550690873288,-0.875450400627552,-0.8051948833069703,0.6,1
132,compsvu67a,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,0.9365265185799097,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,1.4080384178569436,-0.7818790276737408,-0.875450400627552,-0.8052892697464499,0.8,1
