Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control
sv_modtypa1,box,table,-0.1174468369643798,-0.44201120487203377,-0.778062236417745,-0.16726050230665157,-0.2641907879101561,-0.3733164789434428,-0.48513275550755985,-0.8358860848840928,-0.4831494263821657,-0.6681240066613587,1.6740168603056973,-1.3042486023366855,-1.2925234342534695,-0.1174468369643798,2.246890291432838,-0.3672687111944678
sv_modtypa1,table,box,-0.1174468369643798,2.2468902914328384,-0.7828004040390575,-0.16726050230665157,-0.11304585473302031,-0.5153424721451696,-0.40931252088616765,0.9568520622295833,-0.7068807948108363,-0.6876780140968177,1.6740168603056973,-1.291474660350962,-1.305293523644951,-0.1174468369643798,-0.44201120487203366,-1.0601129357147472
sv_modtypa2,box,table,-0.1174468369643798,-0.44201120487203377,-0.7360773663376128,-0.16726050230665157,-0.2641901299895646,-0.1048119286193526,-0.48513275550755985,-0.8358860848840928,-0.7068807948108363,-0.6879567206934828,1.7352973133837817,-1.3047073251721368,-1.3057521081305528,-0.1174468369643798,2.246890291432838,-0.9223665623747036
sv_modtypa2,table,box,-0.1174468369643798,2.2468902914328384,-0.7828362677844241,-0.16726050230665157,-0.11630554544942137,-0.26899264874616435,-0.48513275550755985,0.9568520622295833,-0.4946877725421986,-0.6879567206934828,1.7352973133837817,-1.3047073251721368,-1.3057521081305528,-0.1174468369643798,-0.44201120487203366,-1.1465662272624657
sv_modtypi1,table,shelf,-0.1174468369643798,-0.44201120487203377,-0.7828922456521941,-0.16726050230665157,-0.25042606457822714,-0.19082279496276838,-0.48513275550755985,-0.8358860848840928,1.8884029751503926,-0.6879567206934828,-0.20145421569709696,1.250168448724019,-0.9187745167205011,-0.1174468369643798,-0.44201120487203366,-1.1047445143807821
sv_modtypi1,table,cube,-0.1174468369643798,-0.44201120487203377,-0.7815565704186591,-0.16726050230665157,2.5933267610116153,1.134748114652816,-0.48513275550755985,-0.8358860848840928,1.8884029751503926,-0.6879567206934828,-0.5947550929455931,1.250168448724019,-1.2907194288647585,-0.1174468369643798,-0.44201120487203366,-1.14154879715458
sv_modtypi1,shelf,table,-0.1174468369643798,-0.44201120487203377,1.4016208580676204,-0.16726050230665157,-0.2638934645468344,-0.5187269739302048,-0.006611595458641629,1.4910147108215261,-0.7068807948108363,-0.6879567206934828,-0.20145421569709696,-0.9176132424051598,1.248353120564545,-0.1174468369643798,-0.44201120487203366,1.2275650972006793
sv_modtypi1,shelf,cube,-0.1174468369643798,-0.44201120487203377,-0.7830821317460585,-0.16726050230665157,0.17585895478359803,0.46814069764870747,-0.48513275550755985,0.7852629072030574,-0.2160259514332513,-0.6694490476595759,-0.3793446965266737,1.250168448724019,-1.2064483946746782,-0.1174468369643798,-0.44201120487203366,-1.1402487016917908
sv_modtypi1,cube,table,-0.1174468369643798,-0.44201120487203377,1.3845069603508846,-0.16726050230665157,-0.26421906321655336,0.9602660855987443,-0.48513275550755985,1.4910147108215261,-0.7068807948108363,-0.6879567206934828,-0.5947550929455931,-1.2903774434011044,1.248353120564545,-0.1174468369643798,-0.44201120487203366,1.2275650972006793
sv_modtypi1,cube,shelf,-0.1174468369643798,-0.44201120487203377,1.4016357144505591,-0.16726050230665157,-0.2642103870350745,-0.5187429418377791,2.9592719722159604,-0.8358860848840928,-0.7068807948108363,3.1459075450855294,-0.3793446965266737,-1.2053736528880235,1.248353120564545,-0.1174468369643798,-0.44201120487203366,-0.038915678988667504
sv_modtypi2,ball (4),ball (1),-0.1174468369643798,-0.44201120487203377,-0.7182228342361384,-0.16726050230665157,-0.262083718940593,-0.5187429418377791,-0.016961273896410653,-0.8358860848840928,-0.7068807948108363,0.4056657128720574,-0.6260498941825531,-0.45266724054359664,-0.4500589173186118,-0.1174468369643798,-0.44201120487203366,0.47249145226387296
sv_modtypi2,ball (4),ball (3),-0.1174468369643798,-0.44201120487203377,0.8155500966611055,-0.16726050230665157,-0.2591911181294685,-0.5175463028270771,-0.1105955564410216,0.16264801135403578,-0.7068807948108363,0.07306955331434337,-0.6676141267209965,0.17021121764470876,-0.3577842036163152,-0.1174468369643798,-0.44201120487203366,0.31319344599232135
sv_modtypi2,ball (4),table,-0.1174468369643798,-0.44201120487203377,1.4016717630268072,-0.16726050230665157,-0.2642157828740688,-0.0013877577848822914,-0.48513275550755985,1.4910147108215261,-0.7068807948108363,-0.6879567206934828,0.28289181215342385,-1.274004284400644,1.248353120564545,-0.1174468369643798,-0.44201120487203366,1.0393716116404879
