,0
ground_lightsource,0.0
ground_container,0.0
support,0.15045041123718492
ground_verticality,0.0
shortest_distance,0.06506771279571104
contact_proportion,0.0521245898298415
above_proportion,0.03442670354663195
below_proportion,0.0351351541766857
bbox_overlap_proportion,0.05867044316984557
horizontal_distance,0.04182493544499705
f_covers_g,0.06496453428514903
g_covers_f,0.06951686559102728
location_control,0.05455430795497898
