,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
0,1.6509878592065292,-0.5712252268324237,-0.4495031203312162,1.2692212394067948,-0.7484621051199398,-0.34557358567295404,-0.7129907286563125,1.1166660752779285,0.2816420195996203,0.7294273141541625
1,1.6837178985981087,-0.602573893987224,2.484570446603517,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.6759038050766987
2,1.6837178985981087,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686221,-0.7050192662130259,1.5240177774945138,0.014782098484513163
3,1.6837178985981087,-0.5930210140319722,0.9840589501397988,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.9620683535840392,0.4032076951161969,0.7539185434925848,1.211665031212988
4,1.6837178985981087,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686221,-0.7050192662130259,1.5240177774945138,0.034552583439894924
5,1.6837178985981087,-0.5802597573252285,-0.3919965103872463,1.11732348649587,-0.7484621051199398,-0.31640877810193685,-0.6768049013707764,0.9990082498671534,0.2036247514688882,1.576287047070345
6,1.6837178985981087,-0.2108593256751787,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8977091733418914,1.536002907966404,0.33425875754356993,-0.1879105766459476
7,1.3738814017884535,-0.2327942727751177,-0.4495031203312162,0.8682109144677286,-0.7484621051199398,-0.1009716038577286,-0.9147647107587432,1.536002907966404,0.31796276941185403,0.06328040692011759
8,1.6788126004673791,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409124,-0.8429462335241572,1.5240177774945138,0.8751344621401598
9,1.680237696271584,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099535,-0.8646490851742515,1.5240177774945138,1.4278986269958416
11,1.6837178985981087,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.06817167142220154,-0.8605737851110681,0.6243112340470605,0.4423087291789491,1.2154070458986843
12,1.6837178985981087,-0.6000361548136733,0.8127336842341327,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.879601164368355,0.19630060269916808,0.956182433407838,1.4842107704072658
13,1.6837178985981087,-0.5773736827661422,0.0805452133779567,0.7405245542059091,-0.7484621051199398,-0.33551577091467577,-0.9023288958978164,1.043719886463252,0.10789652882180144,1.843259548953181
18,1.5698253701654223,-0.5758579264481054,-0.2374838008408223,0.8749312375461991,-0.7484621051199398,-0.3402950171975617,-0.9340049645986672,0.7994973843759052,0.6983641366581603,1.843259548953181
19,1.6837178985981087,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.2491328097676009,-0.8605736900523099,0.6243114750528579,0.4423089691257669,1.843259548953181
20,1.6837088819309505,-0.6025087611129639,3.0488156862434708,0.20289826438651715,-0.7484621051199398,0.4929639926289056,-0.860277030680383,-0.7879293818228151,1.5240177774945138,1.1138850755430465
21,1.68169261643639,-0.6025681229689394,2.366598040816922,1.3039272737982808,-0.7484621051199398,-0.35607057385824503,-0.31877103246676425,-0.686579165512615,1.5240177774945138,0.8258756388918188
22,1.6837178985981087,-0.6024179566779211,1.040018757433529,1.256453446109969,-0.7484621051199398,-0.3325802616688437,0.9474673283571792,-0.7883318856055629,0.4865969130766372,1.346310855855447
23,1.6837178985981087,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077974,-0.2648548329897508,1.2297834720459313,1.4540743024232134
25,1.6837178985981087,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077974,-0.2648548329897508,1.2297834720459313,1.4015129205746253
26,1.6837178985981087,-0.4591395894900852,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.05872478631255008,-0.6890137096787157,1.5240177774945138,1.4203422786296571
27,1.6837178985981087,-0.602573893987224,2.4126827937834525,1.2261952485551593,-0.7484621051199398,-0.2484028579689862,-0.01905514123545522,-0.7228496463458222,1.5240177774945138,1.141528981505572
28,1.6834656631142688,-0.602573893987224,0.2742871464651443,1.1970436877083173,-0.7484621051199398,-0.35572738837878315,0.2111060666589793,-0.6805325228528254,1.5240177774945138,1.3089297090789886
29,1.6837178985981087,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077974,-0.2648548329897508,1.2297834720459313,1.4123098511822174
30,1.6837178985981087,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.2429017859543049,-0.6865581739076348,1.5240177774945138,1.3435526430308606
31,1.6837178985981087,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.2429017859543049,-0.6865581739076348,1.5240177774945138,1.3494119250754073
32,0.7522668191743811,-0.602573893987224,2.366598040816922,1.2449763593543015,-0.7484621051199398,-0.33778405176235204,-0.2429605322667411,-0.6866309817591216,1.5240177774945138,0.9897861572229472
33,1.6837178985981087,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.24293125416928102,-0.6866494669038057,1.5240177774945138,1.3493241914477772
34,1.6837178985981087,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.24293125416928102,-0.6866494669038057,1.5240177774945138,1.3450310705310375
36,1.363237573002926,-0.4584653959388573,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.6802039267502105,-0.8630636574547424,1.5240177774945138,1.843259548953181
37,1.6696498170617569,-0.602573893987224,1.0696446200788872,1.2559316192214225,-0.7484621051199398,-0.3407180677905284,0.8965392185304144,-0.7811313312869396,0.6015266398723279,1.5072166464218617
39,1.6837178985981087,-0.602573893987224,1.3280479387265258,1.2825381374108198,-0.7484621051199398,-0.338950617040401,0.9091639721787171,-0.7611908730934936,0.5689152279166532,1.1845904999402692
40,1.6837178985981087,-0.602573893987224,1.0581232569213144,1.249149865608261,-0.7484621051199398,-0.3458062045047488,0.7204457211215517,-0.7659822611565147,0.5082350771601243,1.5070861385123828
41,1.6837178985981087,-0.602573893987224,0.956078696661053,1.2157615938057025,-0.7484621051199398,-0.30701468635217005,0.94151665010717,-0.7702892998678871,0.4270202777352268,1.0890616898342396
42,1.6837178985981087,-0.602573893987224,0.956078696661053,1.2157615938057025,-0.7484621051199398,-0.30701468635217005,0.94151665010717,-0.7702892998678871,0.4270202777352268,1.2449315701746626
