,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model
36,compsva15,table,balloon,0.00734645497809968,0.014974529276424032,0.2750779144380265,0.04340035593908755
37,compsva15,table,book,0.007380270160129115,0.015373489343240596,0.2851533956161454,0.04599526011281151
38,compsva15,table,pear,0.007460057393664037,0.015117998348116257,0.27523754171514114,0.04387950374072844
39,compsva15,pear,balloon,0.0058000955827283065,0.00918938199273006,0.2737133126863659,0.03787470772908079
40,compsva15,pear,book,0.08678319593068598,0.09227928278212266,0.4770194455490028,0.05901058129542022
41,compsva15,pear,table,0.08902177251862341,0.09470534877303792,0.4611234958552296,0.05396225782821261
42,compsva23,balloon,box,0.1037914600088938,0.13418193620005364,0.7530948802224536,0.3559528452312657
43,compsva23,balloon,book,0.10311552400893154,0.132934197790022,0.7297950349029628,0.36340945065736047
44,compsva23,balloon,table,0.10371076552779764,0.13212659808324104,0.674589441765933,0.3664518506606594
45,compsva23,box,balloon,0.006177002578811678,0.009587760480577795,0.2867727292790553,0.04242886193192506
46,compsva23,box,book,0.08164285455430594,0.08870882383817287,0.4566315333861657,0.05014838614463554
47,compsva23,box,table,0.08678775081085116,0.09181450139766352,0.4590623694013931,0.056925033169773785
48,compsva23,book,balloon,0.006124873261205326,0.00955633669479065,0.284308813249916,0.040153117007887394
49,compsva23,book,box,0.007074706652640215,0.0094373224724478,0.2934007045365906,0.006210990058131336
50,compsva23,book,table,0.08307031380340175,0.0893652572448323,0.4202668552256951,0.053968710550402275
51,compsva23,table,balloon,0.007346454245280996,0.014974526256246332,0.2750777844675081,0.04340034738272067
52,compsva23,table,box,0.007455033086825075,0.015120024465316975,0.2767510999813202,0.043966313927676255
53,compsva23,table,book,0.0073801713115061686,0.015373583746397131,0.28515416126633103,0.045995884358280795
54,compsva24,picture,bin,0.1961733544845321,0.22054786654826564,0.4856546250859573,0.045751656074856546
55,compsva24,picture,table,0.007539495590531104,0.008269889554078959,0.2618968056371727,0.007840347086521001
56,compsva24,bin,picture,0.007555994599674849,0.008929410743267184,0.27456362210565183,0.005919725291155399
57,compsva24,bin,table,0.007078944234982339,0.007739939647450759,0.2417263329063845,0.006624494153019531
58,compsva24,table,picture,0.08537674353473335,0.11202790752891847,0.5870646583208912,0.07535104600367781
59,compsva24,table,bin,0.31243766070847545,0.2161065547960147,0.5729247440689208,0.07513548094532935
60,compsva25,picture,bin,0.2059300466086781,0.2127621427157808,0.4807351341761549,0.04484940275328305
61,compsva25,picture,table,0.0064326264334976105,0.009249078326132693,0.29575906512331224,0.007164946266097205
62,compsva25,bin,picture,0.00777978347805017,0.008853357215610936,0.2920094449351725,0.0066304934763084175
63,compsva25,bin,table,0.006249529150213752,0.009373798177363042,0.30024648539094434,0.006794976203013211
64,compsva25,table,picture,0.08473236147699678,0.11153254756413836,0.5870135964433693,0.06440971210644576
65,compsva25,table,bin,0.08520151869663961,0.1122689238128367,0.5879328823453895,0.3275023215939678
66,compsva34,balloon,bin,0.10187432993018612,0.12827287038446442,0.7297358212561124,0.3474568075222829
67,compsva34,balloon,table,0.10404104214433872,0.1350626135501512,0.6890066233011786,0.3751947686843994
68,compsva34,bin,balloon,0.0062472145921785216,0.009523901906862222,0.2845716736025287,0.040238533028322386
69,compsva34,bin,table,0.00706917862438268,0.007581045744899536,0.23604764749877,0.0064346439688257725
70,compsva34,table,balloon,0.005841188229180143,0.00931333103479738,0.2790819084819423,0.04401004339951855
71,compsva34,table,bin,0.3253450442766975,0.21415930669118005,0.5684336714018079,0.07473465165532975
72,compsvi12,pencil,cup,0.00750534610738916,0.009529051569498495,0.3464965326403277,0.041771330465179175
73,compsvi12,pencil,table,0.08868566886595948,0.09371159711063656,0.4729546906437012,0.05722079570438942
74,compsvi12,pencil,cube,0.0887423605437507,0.11402498181529055,0.5741347252479255,0.31988929920904885
75,compsvi12,cup,pencil,0.00655058074233191,0.009304510604048423,0.29620279049199977,0.04555175687721458
76,compsvi12,cup,table,0.08718080385363686,0.09186833927116347,0.4661053063499584,0.059412729546285306
77,compsvi12,cup,cube,0.005775293581600907,0.010879549513183822,0.483977496953987,0.06487389125448295
78,compsvi12,table,pencil,0.007473917465711733,0.015074333623724841,0.2751166860652921,0.04378222733431913
79,compsvi12,table,cup,0.007487435914252861,0.015041314691909669,0.2749415651583923,0.04372572069925414
80,compsvi12,table,cube,0.007482089215583802,0.015062253794821944,0.27494042796279666,0.04376037819116091
81,compsvi12,cube,pencil,0.005894386332851018,0.009346005107494998,0.2868514834120129,0.005846533164013659
82,compsvi12,cube,cup,0.008208508464931829,0.008274415787480876,0.2603714842611272,0.010320431149434622
83,compsvi12,cube,table,0.0864187395756655,0.0909329789135614,0.4453683172482393,0.0579252475303781
84,compsvi13,table,pencil (1),0.007484877747058824,0.015068078785692794,0.2749292477944001,0.0437675782009046
85,compsvi13,table,pencil,0.0073889802460004065,0.015340122147558753,0.2841767154911485,0.0458612369954493
86,compsvi13,table,mug,0.007398996097058886,0.015324683086127354,0.28408529118740866,0.04583377975025212
87,compsvi13,pencil (1),table,0.0875682701804135,0.0925278341688074,0.4573417720870793,0.055348587668853526
88,compsvi13,pencil (1),pencil,0.0056137072077339645,0.011256162476864869,0.5187194009038045,0.06133768514025529
89,compsvi13,pencil (1),mug,0.007495505718953142,0.00912772503660575,0.3455716235805399,0.03825525578277369
90,compsvi13,pencil,table,0.08598252602761627,0.0904840710647192,0.4466369331442361,0.057778946360350324
91,compsvi13,pencil,pencil (1),0.0062510726174259505,0.009409209179985266,0.3057369257699829,0.006761361165054829
92,compsvi13,pencil,mug,0.006582592299001364,0.009026054362746198,0.2679148293053771,0.007670396097113426
93,compsvi13,mug,table,0.08677177959010034,0.09166687482128824,0.4551938792361531,0.06009341757510901
94,compsvi13,mug,pencil (1),0.006992626454611637,0.01579886739061439,0.28209200511005483,0.006187402313068822
95,compsvi13,mug,pencil,0.005781908066529858,0.01081074298297181,0.4650991363475261,0.06449117291678291
96,compsvi14,bowl,ball,0.006944892688580475,0.01591141427384957,0.29626645816570696,0.04628724119137057
97,compsvi14,bowl,table,0.0863543827593169,0.0910618398672934,0.456146899257152,0.05895035710610557
98,compsvi14,bowl,pencil,0.006269183814004574,0.009581931179417628,0.2883701009206183,0.042239020240564105
99,compsvi14,ball,bowl,0.008660967174621245,0.008057234064438137,0.28111813081211423,0.009507020761894334
100,compsvi14,ball,table,0.08687164470867935,0.09166724890094866,0.4612087981322333,0.057426705430635834
101,compsvi14,ball,pencil,0.0064264157181329285,0.00952729237862128,0.2918492119383657,0.005974258444388962
102,compsvi14,table,bowl,0.007397662022502806,0.015321952469633459,0.2842609219971595,0.04583806999624658
103,compsvi14,table,ball,0.007276333066370347,0.01563192498203837,0.2936972048428884,0.04793581117999782
104,compsvi14,table,pencil,0.007469024886558775,0.015089973392794437,0.275467612080624,0.043825758310423006
105,compsvi14,pencil,bowl,0.07317350844263383,0.08237704316382399,0.4309354274699421,0.053013787489749956
106,compsvi14,pencil,ball,0.0061826544579467214,0.009400647021019249,0.3076385238049139,0.048135451270293665
107,compsvi14,pencil,table,0.08660682767198373,0.09100659564053712,0.4511045886185786,0.05546628598344872
108,compsvi14a,bowl,cube,0.0072467395686004535,0.015640839622254217,0.2958789763046304,0.04809345038993286
109,compsvi14a,bowl,table,0.08651850408512743,0.09107176809081786,0.4551982254527803,0.058508192507582886
110,compsvi14a,bowl,pear,0.006563292593219865,0.009486649692346754,0.2957735125906286,0.04590250434755897
111,compsvi14a,cube,bowl,0.007664487777603825,0.009315390467366716,0.32624256536994645,0.03995818275539592
112,compsvi14a,cube,table,0.08667457998220743,0.09116775150315563,0.4536027268215996,0.0560007217707538
113,compsvi14a,cube,pear,0.007232044803526722,0.009145015612438316,0.2929727328930113,0.008753400330493773
114,compsvi14a,table,bowl,0.007398857596610129,0.015317473929823954,0.28424731327183106,0.04582926425095702
115,compsvi14a,table,cube,0.007477309856338966,0.015076406448397441,0.27503146988850297,0.043784420837195054
116,compsvi14a,table,pear,0.007480739598906235,0.015071875237177294,0.2751160184965766,0.04378228919406597
117,compsvi14a,pear,bowl,0.0823550571742311,0.08819711258730174,0.4550654145007082,0.05850998861911594
118,compsvi14a,pear,cube,0.0059874352344565385,0.00987203653575838,0.3035503477212281,0.0061998876709374665
119,compsvi14a,pear,table,0.08670656292495782,0.09112789929593146,0.4522187278749044,0.055660297174811
120,compsvi15,jar,pencil,0.0058606504206896535,0.009306007115403143,0.2842498017562601,0.04352975357765944
121,compsvi15,jar,table,0.07762635759672136,0.08565331530087238,0.4112716270596525,0.053980694743055904
122,compsvi15,jar,box,0.006702266483503284,0.009277428584940905,0.2991227389570391,0.007152223855491817
123,compsvi15,jar,pear,0.005763823657103433,0.009378015688975942,0.30390818760744104,0.04181444906795413
124,compsvi15,pencil,jar,0.09553573580559838,0.11591374533924555,0.538281850551168,0.2666437195407406
125,compsvi15,pencil,table,0.08756132150336722,0.092223063879048,0.4550505831578218,0.05549179144361776
126,compsvi15,pencil,box,0.008029531093033315,0.008619652329938722,0.276659145725731,0.008655478347895956
127,compsvi15,pencil,pear,0.00575676120131329,0.009375623640916694,0.3038516242354953,0.041823915470643076
128,compsvi15,table,jar,0.007393203961771806,0.015344034788641247,0.2843404303034642,0.04588860490223542
129,compsvi15,table,pencil,0.007440475621073695,0.015118398316323537,0.27524047568739457,0.04384702490693402
130,compsvi15,table,box,0.0073704729320475965,0.015390923223959284,0.2856275831273453,0.04604941876905174
131,compsvi15,table,pear,0.0072354969715318984,0.015698784113083744,0.29441926821711584,0.048130413279996634
132,compsvi15,box,jar,0.005789334133872282,0.00956103379575056,0.3235550426926638,0.045390974369731725
133,compsvi15,box,pencil,0.0057767991732047145,0.009387897265819348,0.29752010724100825,0.0445772121364778
134,compsvi15,box,table,0.08681200755178181,0.09245070586359982,0.4606310747202707,0.06127291859169891
135,compsvi15,box,pear,0.006971625754588525,0.016027264929410506,0.31377333395874313,0.049558271492526305
136,compsvi15,pear,jar,0.005544978535117635,0.01043223124909651,0.4247319616436071,0.05149903087004807
137,compsvi15,pear,pencil,0.005584234533336044,0.010274917609498587,0.394288564941186,0.05006154104907597
138,compsvi15,pear,table,0.08635617002036328,0.09147092976949008,0.4530503959687903,0.056000933025142335
139,compsvi15,pear,box,0.010678788133694302,0.006059385782156039,0.18887423561784614,0.006552642798801048
140,compsvi16,table,bowl,0.007403014221701298,0.015300406676961382,0.2840921397300787,0.045789747434273664
141,compsvi16,table,pear,0.00728500167651018,0.015618757095754297,0.2934059301784175,0.04789561496077132
142,compsvi16,table,pencil,0.007479540396863781,0.015060651665622012,0.2751042221821375,0.04376097637160073
143,compsvi16,bowl,table,0.08608634543554512,0.09050705002735544,0.4504538996410646,0.057544286109639214
144,compsvi16,bowl,pear,0.005869887690552842,0.009381014452529712,0.3065930879146591,0.043006354806676084
145,compsvi16,bowl,pencil,0.006399204607385664,0.009444792197703446,0.2988711543528304,0.04633344215366521
146,compsvi16,pear,table,0.08679771032988727,0.09180704982832892,0.4606812056548998,0.05917458618033276
147,compsvi16,pear,bowl,0.005822343087246927,0.010343296925116208,0.4079275292767233,0.048705861908235365
148,compsvi16,pear,pencil,0.005770418452727343,0.00936109669072488,0.3028776383222227,0.0060097106895006
149,compsvi16,pencil,table,0.08655288127202272,0.09093878481576988,0.4551828909406597,0.05625276150567561
150,compsvi16,pencil,bowl,0.006792830354388649,0.010325958592295542,0.3684222210665841,0.04582618559959323
151,compsvi16,pencil,pear,0.005739035837613555,0.00948768612854562,0.3159899928694679,0.04305878408927665
152,compsvi23,table,box,0.31916602877170985,0.20998735731198434,0.5575505006055776,0.07521650029804391
153,compsvi23,table,box (1),0.3275724328061039,0.21492790543909013,0.5691527511789385,0.07550181316035785
154,compsvi23,box,table,0.007507637438142127,0.007451483042048347,0.20035067712017324,0.0065410101016773045
155,compsvi23,box,box (1),0.08016795399940745,0.10092002520281232,0.5281762661679764,0.3041116133425444
156,compsvi23,box (1),table,0.007071969829343494,0.007577471943065539,0.2356372521883408,0.006289795734016404
157,compsvi23,box (1),box,0.00578894444687749,0.009141454694858045,0.284281424457876,0.03909261529860879
158,compsvi24,cup,table,0.08559553201738165,0.08987805177605873,0.44247692168794295,0.05641590364665219
159,compsvi24,cup,cube,0.0057684866253148075,0.010873397877115,0.4805688160913466,0.06488746609467258
160,compsvi24,cup,pencil,0.006320730349033182,0.009536565322181865,0.28634869831624915,0.04038503893371904
161,compsvi24,table,cup,0.007486881315191316,0.015038975601328844,0.27494273862008983,0.043723673912364154
162,compsvi24,table,cube,0.007396415125942573,0.015321675242735729,0.2839929804489705,0.045822861877165465
163,compsvi24,table,pencil,0.007447571880193784,0.015076402414007572,0.27540768506916724,0.04376555559201583
164,compsvi24,cube,cup,0.007365556581285021,0.008780128822624205,0.27551965667001,0.009210392156636469
165,compsvi24,cube,table,0.07991626445297455,0.08664032372246208,0.4228585837891119,0.05630880951992229
166,compsvi24,cube,pencil,0.005907867037904495,0.009366373127729366,0.27783044311347405,0.038528007176695266
167,compsvi24,pencil,cup,0.07280574817150537,0.08164409632848757,0.41728665026058026,0.047229777068263125
168,compsvi24,pencil,table,0.08692114158277511,0.0911090162179966,0.454096088124573,0.05527938099056735
169,compsvi24,pencil,cube,0.10227282374344754,0.13215813131202042,0.683799699982837,0.35319076137877825
170,compsvi24a,pear,cup,0.1900365129900038,0.19122012718766915,0.4195424121239054,0.0452607904646348
171,compsvi24a,pear,table,0.08647443462735778,0.09069922096762648,0.4462219993527007,0.05420128884289829
172,compsvi24a,pear,cube,0.3035941713077785,0.2409000466969567,0.6809094199264627,0.062222989968302354
173,compsvi24a,cup,pear,0.00753455802251688,0.00903688000381586,0.2837803604136961,0.00672297216509671
174,compsvi24a,cup,table,0.08558791676791493,0.08986818187691893,0.4424200921862916,0.05641661108568827
175,compsvi24a,cup,cube,0.0056720003267530785,0.010939246200321794,0.4933618131078658,0.07083454979710481
176,compsvi24a,table,pear,0.007458339086865702,0.015099341831644469,0.2756646657402518,0.04384412374302349
177,compsvi24a,table,cup,0.007485506733814876,0.015039682917173697,0.2749721822680978,0.04372811036539629
178,compsvi24a,table,cube,0.007481996181831248,0.01506687536296214,0.27491156018873003,0.043761948200470115
179,compsvi24a,cube,pear,0.006298028844774128,0.009293035315537464,0.2716098449209561,0.005478788175807469
180,compsvi24a,cube,cup,0.00892785490627242,0.007768506524205262,0.2442564100976966,0.010269231984143621
181,compsvi24a,cube,table,0.08654766001906372,0.09108452438428148,0.4536209182972982,0.05874639168797238
182,compsvi25,jar,pencil,0.005862971662766278,0.009307187291205566,0.2842271570382714,0.0435789262937606
183,compsvi25,jar,table,0.07711147916695373,0.0850495733252215,0.40588340746539975,0.05325925622052554
184,compsvi25,jar,box,0.006753021324431463,0.009258728088191484,0.2984987306131177,0.0072517734050108465
185,compsvi25,jar,pencil (1),0.005715546508071029,0.009718779820889988,0.3371230800276589,0.04566914944421254
186,compsvi25,pencil,jar,0.07539760669637657,0.08349979428277038,0.4011653303899746,0.05204971296055972
187,compsvi25,pencil,table,0.08778309140469359,0.09250555819963582,0.4581244849395588,0.0559340381250977
188,compsvi25,pencil,box,0.007961431291552837,0.008529983405958558,0.2693464139718545,0.008834495144660896
189,compsvi25,pencil,pencil (1),0.08631436697886155,0.09219698307686533,0.4536058429885944,0.048430232282555566
190,compsvi25,table,jar,0.007393433781476211,0.0153438346023868,0.2843393293919633,0.04588765492134916
191,compsvi25,table,pencil,0.007440712382154147,0.015118312171099216,0.27524103584634896,0.04384690873089102
192,compsvi25,table,box,0.007457598599730416,0.015122628164259175,0.27643680213926125,0.04395507391302251
193,compsvi25,table,pencil (1),0.007421289671982173,0.015110510047782981,0.2755702114258666,0.04393116718531088
194,compsvi25,box,jar,0.005792978863066398,0.009564055225161705,0.32382605237992,0.045554157870007335
195,compsvi25,box,pencil,0.005777356834706855,0.009388397753787076,0.2975590143180739,0.044567281143637415
196,compsvi25,box,table,0.08667778298305423,0.09170387094216463,0.4500803683045537,0.05911761531768316
197,compsvi25,box,pencil (1),0.005879104962780348,0.009616323911834724,0.3224802670358589,0.04798058813523901
198,compsvi25,pencil (1),jar,0.005716596828402461,0.009171674977351527,0.25167297342068023,0.0057154607319330935
199,compsvi25,pencil (1),pencil,0.005785077014549901,0.009182974730291251,0.238068861158004,0.005095724527255405
200,compsvi25,pencil (1),table,0.0864834695694999,0.09148587902672033,0.4515158137317119,0.054963855738964014
201,compsvi25,pencil (1),box,0.006370481521040345,0.009061079700732085,0.24621588373613704,0.0066866311820639405
202,compsvi26,cup,table,0.08559327055621077,0.08987505474337454,0.4424695711834815,0.05641573950662707
203,compsvi26,cup,cube,0.005751327332666532,0.010880190320160358,0.4806816027257736,0.06484935068802714
204,compsvi26,cup,pencil,0.09034328823472627,0.11821668397370892,0.5854662925992822,0.33189516598920393
205,compsvi26,table,cup,0.007402911114318874,0.015293459274718143,0.2839495527154029,0.04577343172089205
206,compsvi26,table,cube,0.007395964281822299,0.015323795326210478,0.2840053316384216,0.045826231688842915
207,compsvi26,table,pencil,0.0073931319098741845,0.015345541901539009,0.28436952380698105,0.045890915506867164
208,compsvi26,cube,cup,0.0073680531178347015,0.008828017140498159,0.27847226454897883,0.009358157379806087
209,compsvi26,cube,table,0.07994135142501017,0.08670645296128647,0.4237773506252644,0.056626426915553855
210,compsvi26,cube,pencil,0.08444637741952768,0.11052824025188993,0.5502029634409582,0.32033359763260505
211,compsvi26,pencil,cup,0.005774186273656322,0.009365613236166245,0.3023263557092889,0.041971342754833094
212,compsvi26,pencil,table,0.07355358736387456,0.08212343244986939,0.35596868937371345,0.04282818344608614
213,compsvi26,pencil,cube,0.005767856086543318,0.009374119071194882,0.3038130593995453,0.04177465839773059
214,compsvi26a,lamp,pencil,0.08596022373490196,0.11168874874929652,0.591423870456348,0.06680592513516931
215,compsvi26a,lamp,bowl,0.005350921762570897,0.011022692340282298,0.517166213536294,0.30663562182605203
216,compsvi26a,lamp,table,0.0856596706127957,0.09122014016206867,0.4579912536211241,0.057770668367782246
217,compsvi26a,pencil,lamp,0.007795897976666484,0.00833504181153288,0.26422641691867416,0.009298983919859938
218,compsvi26a,pencil,bowl,0.005768172636567643,0.009352665441225228,0.3030584793240017,0.04147924038585289
219,compsvi26a,pencil,table,0.0860626108145421,0.09090507047208883,0.4445956248739106,0.05434642094721385
220,compsvi26a,bowl,lamp,0.005756755337779342,0.009348331416892248,0.3029081789535016,0.041593229493730254
221,compsvi26a,bowl,pencil,0.0056179195724603325,0.010141085085595568,0.3870654701067398,0.04988904358075161
222,compsvi26a,bowl,table,0.08706346425187274,0.09176248716933827,0.4632992372132196,0.05984911389288202
223,compsvi26a,table,lamp,0.0070690435544059375,0.01599896982744499,0.30351974257460285,0.04957144094625697
224,compsvi26a,table,pencil,0.0074227736098942685,0.015120312913443994,0.2754900151425711,0.04388092008058537
225,compsvi26a,table,bowl,0.0074006691696894625,0.015310754752761847,0.28417503059106924,0.0458129579789164
226,compsvi3,table,pencil,0.007389014978177951,0.0153397979054881,0.28417015329063583,0.045860609195255836
227,compsvi3,table,pear,0.007394304709736645,0.015340131122060738,0.28397361364225737,0.04586289977875296
228,compsvi3,table,mug,0.007399083691666825,0.015324136717302431,0.28407391004310883,0.04583229382719736
229,compsvi3,pencil,table,0.08491747006065492,0.08992947200771524,0.4445913451581693,0.05819044519001202
230,compsvi3,pencil,pear,0.005762778564850682,0.009372424116604544,0.30396939201034057,0.041809997422458875
231,compsvi3,pencil,mug,0.006562811985318475,0.009059137111613876,0.26886539605836124,0.00765973266977492
232,compsvi3,pear,table,0.08700217558010152,0.0922330405465618,0.4623924355166213,0.05920702930329622
233,compsvi3,pear,pencil,0.005452306079979467,0.010803627453210724,0.476926316059488,0.28190107350090854
234,compsvi3,pear,mug,0.00585093497803641,0.00929353842125203,0.29768658859065794,0.006289967082778321
235,compsvi3,mug,table,0.08675075992911406,0.09186772121717507,0.4583041567651883,0.060634548292566856
236,compsvi3,mug,pencil,0.005780326030920631,0.010755875792953831,0.4587048815510209,0.06376024182001332
237,compsvi3,mug,pear,0.005822219039309295,0.00991855068410858,0.363597508083859,0.047797053260705415
238,compsvi34,table,pencil (1),0.007458611203446872,0.015105539160532422,0.27540753660708683,0.04384283431595134
239,compsvi34,table,pencil,0.007388673453773238,0.0153404580897659,0.284185040839961,0.045862828329029263
240,compsvi34,table,mug,0.0073990529852446816,0.015324372852059646,0.2840805501001853,0.04583304413983102
241,compsvi34,pencil (1),table,0.08692302681928699,0.091345185610086,0.450327823331056,0.055038489470243146
242,compsvi34,pencil (1),pencil,0.10227195868154174,0.13253678039814135,0.7004537166910084,0.3556959855786692
243,compsvi34,pencil (1),mug,0.07741601132633012,0.08616175224403202,0.4451735309437315,0.050703829792518335
244,compsvi34,pencil,table,0.08461807441470677,0.08957325605178028,0.4392632310760509,0.057427039493142366
245,compsvi34,pencil,pencil (1),0.006007675728582564,0.009483786638371957,0.2818572617254454,0.03953237706395588
246,compsvi34,pencil,mug,0.006570262224773922,0.00903813978103972,0.26797734371804943,0.007660231952867656
247,compsvi34,mug,table,0.086151634134107,0.09089062670468216,0.4468231361229633,0.05844116680469999
248,compsvi34,mug,pencil (1),0.006285496563373189,0.009571927044183177,0.28709336363498394,0.04226773813366222
249,compsvi34,mug,pencil,0.005795974273277257,0.010766965552625568,0.4588850198868914,0.06390450728927907
250,compsvi36,table,pencil,0.007389014985193016,0.01533979790980692,0.2841701542558537,0.045860609076655325
251,compsvi36,table,pear,0.007394305401502592,0.015340130699338275,0.28397359521713234,0.04586289620462362
252,compsvi36,table,mug,0.007399088726284438,0.015324133612846482,0.2840737726663404,0.04583226751169124
253,compsvi36,pencil,table,0.08491903948465948,0.08993047912471203,0.4445972358999121,0.058189368482438684
254,compsvi36,pencil,pear,0.0057627776972000045,0.009372422193416071,0.3039692481669928,0.04180998205991257
255,compsvi36,pencil,mug,0.006562806707837314,0.009059208098907423,0.26886438667539064,0.007659535338696714
256,compsvi36,pear,table,0.08709634134478347,0.09226571664897468,0.4625256830438835,0.0591825679570211
257,compsvi36,pear,pencil,0.005452306079979467,0.010803627453210724,0.476926316059488,0.28190107350090854
258,compsvi36,pear,mug,0.005849511624735814,0.009293012926041443,0.2976767902225521,0.006287394592873879
259,compsvi36,mug,table,0.08732564772884857,0.09218935757308426,0.4598836934085069,0.060518332630114184
260,compsvi36,mug,pencil,0.005780321191780346,0.010755880138131451,0.4587051143048496,0.06376030479528495
261,compsvi36,mug,pear,0.005821822721086264,0.009918285557732436,0.3635636908635596,0.04778418245939945
262,compsvi45,table,pencil,0.007388855616730494,0.015340343379144776,0.2841798821691127,0.04586188100056426
263,compsvi45,table,cup,0.007288505760858001,0.015585227293223081,0.2936421232732437,0.04785323920159797
264,compsvi45,table,mug,0.007398620733462161,0.015324640898116597,0.2840926919353831,0.04583526492696459
265,compsvi45,pencil,table,0.08470676067683533,0.08968531988621027,0.4404567079730093,0.05770942480438956
266,compsvi45,pencil,cup,0.006677557559764147,0.008823380895467012,0.2787304824406833,0.0073990656167117665
267,compsvi45,pencil,mug,0.006573349422778994,0.00904634490854064,0.2686495162347175,0.007666054524570557
268,compsvi45,cup,table,0.08492905859707864,0.08974502556757248,0.444935846775284,0.05769963268021002
269,compsvi45,cup,pencil,0.005501717705230131,0.0113234001722002,0.54907767195586,0.06867539374968838
270,compsvi45,cup,mug,0.005783226710237574,0.0107070235010446,0.4508990249016316,0.058418795626929296
271,compsvi45,mug,table,0.08599355673963953,0.0906907749277002,0.4446981025983263,0.05796625427963264
272,compsvi45,mug,pencil,0.00579294930313115,0.010720755912005579,0.4541315077834854,0.061493469249478294
273,compsvi45,mug,cup,0.0064811121176339475,0.009184162766112008,0.2902040325248281,0.007195520048793742
274,compsvi46,bowl,ball,0.005838348199950237,0.009387064300352028,0.307111558582548,0.043325539152086215
275,compsvi46,bowl,table,0.08591029729642014,0.09049814450206352,0.44995044051008337,0.05769544961500229
276,compsvi46,bowl,pencil,0.006295537055183364,0.009581850236172095,0.2889152950854241,0.04236402594227753
277,compsvi46,ball,bowl,0.006003070391692504,0.009763760143171195,0.34033695567243016,0.0071362597258954
278,compsvi46,ball,table,0.08668380291833401,0.09142727473336404,0.4581797758788663,0.057083226632402194
