,Distinct Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Median Distinct Model
35,0.9166666666666666,0.9722222222222222,0.9791666666666666,0.9861111111111112,0.9583333333333334
36,0.8556701030927835,0.865979381443299,0.845360824742268,0.845360824742268,0.8041237113402062
37,0.8271604938271605,0.8765432098765432,0.8641975308641975,0.9753086419753086,0.8888888888888888
38,0.91,0.92,0.87,0.9,0.84
39,0.8809523809523809,0.9285714285714286,0.8928571428571429,0.8928571428571429,0.8214285714285714
40,0.7166666666666667,0.6,0.7333333333333333,0.8166666666666667,0.6833333333333333
41,0.825,0.9,0.8625,0.9,0.8625
42,0.8656716417910447,0.7611940298507462,0.6865671641791045,0.7014925373134329,0.7313432835820896
43,0.9711538461538461,0.875,0.9230769230769231,0.9326923076923077,0.9423076923076923
44,0.8849557522123894,0.8407079646017699,0.831858407079646,0.8761061946902655,0.831858407079646
45,0.9256198347107438,0.9421487603305785,0.8925619834710744,0.9504132231404959,0.859504132231405
46,0.8648648648648649,0.954954954954955,0.963963963963964,0.8468468468468469,0.9099099099099099
47,0.845360824742268,0.9587628865979382,0.9175257731958762,0.9278350515463918,0.8969072164948454
48,0.8738738738738738,0.9279279279279279,0.9279279279279279,0.8648648648648649,0.9009009009009009
49,0.9272727272727272,0.8909090909090909,0.9090909090909091,0.8636363636363636,0.9090909090909091
50,0.7763157894736842,0.7763157894736842,0.8947368421052632,0.8157894736842105,0.8289473684210527
51,0.8378378378378378,0.9369369369369369,0.918918918918919,0.8918918918918919,0.8288288288288288
52,0.9096774193548387,0.8451612903225807,0.864516129032258,0.896774193548387,0.8709677419354839
53,0.8823529411764706,0.9607843137254902,0.9411764705882353,0.9313725490196079,0.9509803921568627
54,0.9014084507042254,0.9295774647887324,0.971830985915493,0.9014084507042254,0.9154929577464789
55,0.8421052631578947,0.6929824561403509,0.8333333333333334,0.8771929824561403,0.8421052631578947
56,0.8961038961038961,0.8961038961038961,0.8181818181818182,0.8961038961038961,0.8441558441558441
57,0.9125,0.925,0.9,0.8875,0.875
58,0.7971014492753623,0.855072463768116,0.8985507246376812,0.8405797101449275,0.7246376811594203
59,0.9495798319327731,0.9243697478991597,0.9747899159663865,0.907563025210084,0.9243697478991597
60,0.7865168539325843,0.6966292134831461,0.8202247191011236,0.7752808988764045,0.7528089887640449
61,0.8435374149659864,0.8435374149659864,0.8503401360544217,0.9047619047619048,0.8707482993197279
62,0.7807017543859649,0.8859649122807017,0.8245614035087719,0.7894736842105263,0.8157894736842105
63,0.927536231884058,0.9855072463768116,0.9565217391304348,0.927536231884058,0.9420289855072463
64,0.8839285714285714,0.8571428571428571,0.8482142857142857,0.8482142857142857,0.8482142857142857
65,0.8947368421052632,0.868421052631579,0.9342105263157895,0.8947368421052632,0.868421052631579
66,0.8555555555555555,0.8333333333333334,0.9555555555555556,0.9222222222222223,0.8666666666666667
67,0.8860759493670886,0.9367088607594937,0.8860759493670886,0.8860759493670886,0.8354430379746836
68,0.8691588785046729,0.9065420560747663,0.8691588785046729,0.9252336448598131,0.8785046728971962
69,0.9340659340659341,0.9560439560439561,0.9230769230769231,0.9230769230769231,0.8791208791208791
70,0.9306930693069307,0.900990099009901,0.8415841584158416,0.8712871287128713,0.8613861386138614
71,0.9560439560439561,0.8901098901098901,0.9010989010989011,0.8571428571428571,0.7252747252747253
72,0.7522123893805309,0.7345132743362832,0.8584070796460177,0.8230088495575221,0.8495575221238938
73,0.8141592920353983,0.8407079646017699,0.8495575221238938,0.8141592920353983,0.8141592920353983
74,0.8968253968253969,0.8968253968253969,0.873015873015873,0.8809523809523809,0.8888888888888888
75,0.8348623853211009,0.8440366972477065,0.8165137614678899,0.8715596330275229,0.8532110091743119
76,0.9021739130434783,0.9239130434782609,0.9021739130434783,0.9021739130434783,0.8804347826086957
77,0.9583333333333334,0.9861111111111112,0.9861111111111112,0.9583333333333334,0.9444444444444444
78,0.9701492537313433,0.9402985074626866,0.9552238805970149,0.9701492537313433,0.9552238805970149
79,0.8666666666666667,0.8777777777777778,0.9111111111111111,0.9111111111111111,0.8444444444444444
80,0.8571428571428571,0.9523809523809523,0.9841269841269841,0.9365079365079365,0.9206349206349206
81,0.9058823529411765,0.8588235294117647,0.8941176470588236,0.9176470588235294,0.7529411764705882
82,0.8803418803418803,0.7777777777777778,0.9401709401709402,0.9145299145299145,0.8461538461538461
83,0.9534883720930233,0.9069767441860465,0.8488372093023255,0.9186046511627907,0.8372093023255814
84,0.9325842696629213,0.898876404494382,0.8651685393258427,0.8876404494382022,0.8202247191011236
85,0.8467741935483871,0.8951612903225806,0.8629032258064516,0.9112903225806451,0.8870967741935484
86,0.9207920792079208,0.9405940594059405,0.9603960396039604,0.9504950495049505,0.9405940594059405
87,0.6415094339622641,0.7358490566037735,0.6792452830188679,0.660377358490566,0.6226415094339622
88,0.9206349206349206,0.9047619047619048,0.9603174603174603,0.9365079365079365,0.8809523809523809
89,0.8059701492537313,0.9253731343283582,0.9552238805970149,0.8059701492537313,0.9402985074626866
90,0.84251968503937,0.905511811023622,0.9291338582677166,0.9291338582677166,0.9291338582677166
91,0.8981481481481481,0.9537037037037037,0.9537037037037037,0.9537037037037037,0.9444444444444444
92,0.7439024390243902,0.7926829268292683,0.8292682926829268,0.7682926829268293,0.6829268292682927
93,0.9104477611940298,0.8134328358208955,0.8582089552238806,0.8283582089552238,0.8880597014925373
94,0.7717391304347826,0.9239130434782609,0.8586956521739131,0.8478260869565217,0.8043478260869565
95,0.9081632653061225,0.8571428571428571,0.8571428571428571,0.9081632653061225,0.8469387755102041
96,0.9016393442622951,0.9098360655737705,0.9180327868852459,0.9180327868852459,0.860655737704918
97,0.9710144927536232,0.927536231884058,0.9130434782608695,0.927536231884058,0.8985507246376812
98,0.7894736842105263,0.8157894736842105,0.9210526315789473,0.8947368421052632,0.868421052631579
99,0.9134615384615384,0.8173076923076923,0.8653846153846154,0.9230769230769231,0.8942307692307693
