,above-canon,above-near1,above-near2,above-far1
ground_lightsource,-0.8070561936726589,-1.2078571979893007,-0.2784376394616589,-1.7114401377243138
ground_container,-0.290334263386122,4.92902962418411,-0.0713482706613038,0.6821577292018087
support,3.719912955963147,3.2911898790345195,0.095255735950705,-1.1207325550847773
ground_verticality,1.5936904731909802,-2.0073298674752342,-0.6176477228670646,1.7259697608854083
shortest_distance,-1.2182138600253056,-1.3190966660720689,-0.021376757485690914,0.3863701784367299
contact_proportion,0.11999681685011304,-2.1486671001405,0.007837162104226136,5.677353347560615
above_proportion,3.4036464172657164,-1.5505287123471514,1.6795791185791529,-1.8493675851281826
below_proportion,-1.4485884579004595,-1.6955408931784188,-0.9086033192770776,-0.2866952961001359
bbox_overlap_proportion,-1.4882441406989637,3.517019083998078,-0.613904705554857,2.6058608103494763
horizontal_distance,-1.9694022001614,-2.5656641468031136,0.23023092916941282,1.56530946020551
f_covers_g,-0.3324196924161764,-0.6122349481991995,-0.12239157259115732,-1.6318110106064094
g_covers_f,2.6648586641663616,0.46224163139325547,0.7225716985187041,1.1515566566808475
location_control,1.9180695995929415,1.9095298787264534,-0.013859275918595593,-1.6312215334776579
