,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model
47,compsva23,box,table,0.07130822738177946,0.06128760152854953,0.4488158338127356
48,compsva23,book,balloon,0.011997135518237265,0.012503050328186526,0.36271493913997804
49,compsva23,book,box,0.012683743011136341,0.013431860608428707,0.4447705485017402
50,compsva23,book,table,0.0739740589248777,0.06453249549232447,0.5281220757714439
51,compsva23,table,balloon,0.011615237430382348,0.012167503095120429,0.32488448075575355
52,compsva23,table,box,0.011905056711610244,0.012473167849357569,0.3471141459055071
53,compsva23,table,book,0.012147413462048435,0.012725922550813305,0.34935010909379205
54,compsva24,picture,bin,0.014939613284602478,0.014932649308230203,0.39346402263603464
55,compsva24,picture,table,0.008100110115910424,0.017265134421900398,0.5555069142319525
56,compsva24,bin,picture,0.01257611299590532,0.0134465053314732,0.4698207000130047
57,compsva24,bin,table,0.00835731368186509,0.01684273873878137,0.44692890237627964
58,compsva24,table,picture,0.012459247346990766,0.013374726402712816,0.38152340520635486
59,compsva24,table,bin,0.012484218749997052,0.013387837626672344,0.3671575100496673
60,compsva25,picture,bin,0.01549079011193713,0.015603654986296494,0.4244834199513886
61,compsva25,picture,table,0.012948194301783565,0.013638312987347374,0.47395542673204255
62,compsva25,bin,picture,0.012896939075161354,0.01386321839047393,0.4464541785128171
63,compsva25,bin,table,0.012747355981890848,0.013380016166126754,0.42317695850832787
64,compsva25,table,picture,0.012117465710316971,0.012993981509873171,0.3636535507594746
65,compsva25,table,bin,0.012162181065148896,0.013033417857534984,0.36320975244435755
66,compsva34,balloon,bin,0.011983186071139507,0.012847321097452373,0.3519837328715302
67,compsva34,balloon,table,0.011938182180865831,0.012841663323958351,0.35833779773004226
68,compsva34,bin,balloon,0.011881851718679887,0.01237538789778323,0.3545433137103543
69,compsva34,bin,table,0.008417657691594667,0.01665682652037092,0.4196733094904004
70,compsva34,table,balloon,0.011723485013941534,0.012294015373477806,0.34372391739854236
71,compsva34,table,bin,0.01238055149149336,0.013364499149037892,0.3856475328793356
72,compsvi12,pencil,cup,0.10369809957230736,0.10394525009714352,0.8731246204878275
73,compsvi12,pencil,table,0.015294064866130509,0.0153362226014118,0.44386922392274075
74,compsvi12,pencil,cube,0.012742388822685856,0.01377492489510508,0.44005856025539575
75,compsvi12,cup,pencil,0.013423791650507192,0.013970599464985923,0.45088490601028924
76,compsvi12,cup,table,0.015484514069302081,0.015555192741568063,0.45999233249912397
77,compsvi12,cup,cube,0.01324033291943752,0.01419737271223526,0.46271439114661533
78,compsvi12,table,pencil,0.012084071389222186,0.012609496083129315,0.3500586898099191
79,compsvi12,table,cup,0.012115486006999935,0.01263964951121304,0.3534019440239501
80,compsvi12,table,cube,0.012099204385505468,0.012628405902792841,0.3521403972754393
81,compsvi12,cube,pencil,0.012734278341610105,0.013337804774656127,0.42788849696152387
82,compsvi12,cube,cup,0.07403090486554817,0.0828390970202701,0.7101409694848544
83,compsvi12,cube,table,0.0711722247832388,0.06174673129608886,0.4986414074361224
84,compsvi13,table,pencil (1),0.012076048107920113,0.012612783277605035,0.35081057917104175
85,compsvi13,table,pencil,0.01225950615246904,0.01280655680200435,0.35075338000488504
86,compsvi13,table,mug,0.012255348435095572,0.012809550656539622,0.3515145003766513
87,compsvi13,pencil (1),table,0.07097920312799158,0.06139940555119725,0.4505931823007897
88,compsvi13,pencil (1),pencil,0.012921884463381312,0.013811090864917505,0.43119468120749416
89,compsvi13,pencil (1),mug,0.09344898731137694,0.1050817705851239,0.8741166755869471
90,compsvi13,pencil,table,0.07207300670560267,0.06243383040203824,0.4885665291711759
91,compsvi13,pencil,pencil (1),0.013159541438942466,0.013773326210578208,0.4579747617472759
92,compsvi13,pencil,mug,0.017058554373491783,0.016487347325050774,0.580660132385784
93,compsvi13,mug,table,0.015600580944627391,0.01594456304764292,0.4900503735518276
94,compsvi13,mug,pencil (1),0.013344930488513727,0.014026124779963041,0.48177683384828396
95,compsvi13,mug,pencil,0.012947796879095093,0.01374673316168992,0.410212086927429
96,compsvi14,bowl,ball,0.013276081421040432,0.014071867736920764,0.461879933249442
97,compsvi14,bowl,table,0.07176707288184674,0.06220399559201144,0.47588697889284204
98,compsvi14,bowl,pencil,0.012290075621477506,0.012823622548821963,0.39314835927316444
99,compsvi14,ball,bowl,0.1793891094291225,0.18135621697812904,0.7634474243602908
100,compsvi14,ball,table,0.015413554762228216,0.015416725275379569,0.45669905565498986
101,compsvi14,ball,pencil,0.012734582021186878,0.013261922975668836,0.4252311132012536
102,compsvi14,table,bowl,0.012273057765146709,0.012819635484439968,0.3520191603969852
103,compsvi14,table,ball,0.012452675801680456,0.013017743175957205,0.3527374881888918
104,compsvi14,table,pencil,0.012071016000825795,0.012602991205722095,0.34993394215516366
105,compsvi14,pencil,bowl,0.08526102585905154,0.07032644471783144,0.5534064574134084
106,compsvi14,pencil,ball,0.013075714908558984,0.013691568535519423,0.435985061486053
107,compsvi14,pencil,table,0.07121658347197107,0.06146364155635426,0.45114815778379735
108,compsvi14a,bowl,cube,0.012690055772816473,0.01327737986914602,0.3829094990645011
109,compsvi14a,bowl,table,0.07144535723382632,0.061786606892886925,0.47406495517226505
110,compsvi14a,bowl,pear,0.012775530728712636,0.0134167471997621,0.4293608227725837
111,compsvi14a,cube,bowl,0.018673549076481367,0.01900251653536461,0.8066907217446936
112,compsvi14a,cube,table,0.07083792839704017,0.06135080086775033,0.450279028831466
113,compsvi14a,cube,pear,0.01483665622328496,0.015532215185871832,0.5354295897286733
114,compsvi14a,table,bowl,0.012275916783865744,0.0128213585116866,0.35213804365993173
115,compsvi14a,table,cube,0.012082364367804693,0.012612708663890013,0.35041435102497276
116,compsvi14a,table,pear,0.01208625195391673,0.012616578693009807,0.35079166646781695
117,compsvi14a,pear,bowl,0.09439284738375146,0.07707280360121194,0.6193485590025312
118,compsvi14a,pear,cube,0.016909388279229182,0.016094410865192796,0.4940139261582251
119,compsvi14a,pear,table,0.07099114919077643,0.061380517857885175,0.4504052134279146
120,compsvi15,jar,pencil,0.012196004108704963,0.012716864323878876,0.3727172258333817
121,compsvi15,jar,table,0.07191149414946875,0.06349446836007065,0.5149793641945831
122,compsvi15,jar,box,0.01312842562578608,0.013977382302464321,0.46063292745956125
123,compsvi15,jar,pear,0.012523192049379342,0.013071560329588651,0.3517955435881525
124,compsvi15,pencil,jar,0.07192064269756222,0.06261477389335722,0.5171241258880256
125,compsvi15,pencil,table,0.06959551441013721,0.06048624207484444,0.44124924311932784
126,compsvi15,pencil,box,0.013458285706324598,0.014532900828717154,0.5633068890284414
127,compsvi15,pencil,pear,0.012604939338384729,0.0131510683121672,0.3566671630126898
128,compsvi15,table,jar,0.012225088376464577,0.012789653609769622,0.3511795250140253
129,compsvi15,table,pencil,0.01195520454358274,0.012507608862465831,0.3443310883725494
130,compsvi15,table,box,0.012113782654241522,0.01269630066488091,0.34842299279771033
131,compsvi15,table,pear,0.012164798490651002,0.012769501635661571,0.34272545845311614
132,compsvi15,box,jar,0.012846927828824456,0.013466831237460229,0.39711857085402436
133,compsvi15,box,pencil,0.012181589784634331,0.012730484006587005,0.37143641539070443
134,compsvi15,box,table,0.015302369891060737,0.01576319630954397,0.48789561843439144
135,compsvi15,box,pear,0.013020375508939612,0.013667185058648602,0.4118772640633769
136,compsvi15,pear,jar,0.012797627580599623,0.013638020757821093,0.40407806840671506
137,compsvi15,pear,pencil,0.01249100466423823,0.013190012424954458,0.3613273131473546
138,compsvi15,pear,table,0.07017767975063664,0.0609301457490621,0.44409626243769623
139,compsvi15,pear,box,0.17938910942912242,0.11083517431738338,0.4498534336755368
140,compsvi16,table,bowl,0.012284138727581743,0.012824617978085342,0.3522147994148719
141,compsvi16,table,pear,0.012433076366225608,0.013005254845510985,0.35182594712240417
142,compsvi16,table,pencil,0.012096323316885692,0.012616649113172512,0.35060644231667276
143,compsvi16,bowl,table,0.07163306920856781,0.06186073605216416,0.4746699293704486
144,compsvi16,bowl,pear,0.012798133651905628,0.013358077827214852,0.3774825673493587
145,compsvi16,bowl,pencil,0.012845222707495612,0.013431318679937855,0.4281890226643536
146,compsvi16,pear,table,0.015500554588247912,0.015617336398767513,0.4708511441556856
147,compsvi16,pear,bowl,0.06416931147321213,0.060215900930539336,0.4774867451809815
148,compsvi16,pear,pencil,0.012862357797330429,0.013398974356341438,0.37299647194124536
149,compsvi16,pencil,table,0.07096497038910456,0.06143052148995621,0.45101854409280046
150,compsvi16,pencil,bowl,0.10613343093180028,0.09417040891952624,0.7456466730664778
151,compsvi16,pencil,pear,0.012815230336499122,0.013403964522070605,0.3803618694182986
152,compsvi23,table,box,0.012276682749820788,0.013260306669482564,0.38039182412261635
153,compsvi23,table,box (1),0.012286517322787226,0.013197177114385693,0.35538523053795523
154,compsvi23,box,table,0.10867480351363876,0.16574913997896565,0.520371745220832
155,compsvi23,box,box (1),0.011884199195607157,0.0126257479582374,0.3168306797004962
156,compsvi23,box (1),table,0.008389375217733138,0.01655018497865409,0.3980584300142881
157,compsvi23,box (1),box,0.011834241419752152,0.012324417883758194,0.3189575956855713
158,compsvi24,cup,table,0.07132655018534861,0.0615859107171946,0.4809627084348196
159,compsvi24,cup,cube,0.013059030845545508,0.013984917394068524,0.4496850574090787
160,compsvi24,cup,pencil,0.012248151753097031,0.012766532745864971,0.3884922216829962
161,compsvi24,table,cup,0.01212093553890223,0.01264648468952672,0.35442330278036005
162,compsvi24,table,cube,0.012273459135095605,0.012818238566056545,0.35167024753653614
163,compsvi24,table,pencil,0.01203840431990858,0.012560998511472677,0.34651010910864793
164,compsvi24,cube,cup,0.07329708310468187,0.08099491468688616,0.6844746175929597
165,compsvi24,cube,table,0.07234202036489394,0.06323367441102888,0.5066010681499926
166,compsvi24,cube,pencil,0.012171979952446026,0.012672860932149631,0.3691955856045062
167,compsvi24,pencil,cup,0.07697578341684032,0.06293890124458232,0.48304029302311124
168,compsvi24,pencil,table,0.07034359292979529,0.06091534966491604,0.4451809590376833
169,compsvi24,pencil,cube,0.012387142020531587,0.013343955660506621,0.39769946637746956
170,compsvi24a,pear,cup,0.0819759485604137,0.06703112363394556,0.521133264588063
171,compsvi24a,pear,table,0.07074352734695911,0.061030413765246386,0.4466792792121372
172,compsvi24a,pear,cube,0.01257865054358605,0.013495498237153992,0.3643920616585277
173,compsvi24a,cup,pear,0.012952410396282829,0.013741155776788626,0.5030864390733472
174,compsvi24a,cup,table,0.0713270036890775,0.06158583496921221,0.4809630655407835
175,compsvi24a,cup,cube,0.012826946176532949,0.01367746430374273,0.40086805331968006
176,compsvi24a,table,pear,0.01205497013784555,0.01258973030843844,0.34934879766454674
177,compsvi24a,table,cup,0.012124785108915879,0.012651788721826134,0.35525112762842564
178,compsvi24a,table,cube,0.012088441013328838,0.012616566055020838,0.35053860523675756
179,compsvi24a,cube,pear,0.05770906514218305,0.0566223286072108,0.44560184819729054
180,compsvi24a,cube,cup,0.07217196653636329,0.08556581088718185,0.6822656901012883
181,compsvi24a,cube,table,0.07095723724726384,0.06155097154914516,0.4781148205399426
182,compsvi25,jar,pencil,0.012200500564196198,0.01272311561578691,0.373609296771621
183,compsvi25,jar,table,0.07277696424499237,0.06410013483222386,0.5206497325727016
184,compsvi25,jar,box,0.013168510956193329,0.014047093612566073,0.47371013880386303
185,compsvi25,jar,pencil (1),0.012312138008817985,0.012927906564624194,0.34427596425666834
186,compsvi25,pencil,jar,0.07889492665793399,0.06825081583194947,0.5612578685330355
187,compsvi25,pencil,table,0.0694037252379591,0.060406396841419886,0.4405764722953206
188,compsvi25,pencil,box,0.0689477018643393,0.07766679321347965,0.6665221406625472
189,compsvi25,pencil,pencil (1),0.014746894525805937,0.014862635501922116,0.41235444008196415
190,compsvi25,table,jar,0.012224898173723624,0.012789139188317202,0.3510719084364336
191,compsvi25,table,pencil,0.01195641969680573,0.01250865530405898,0.3443790959990026
192,compsvi25,table,box,0.01194159437584448,0.012505961203875626,0.34784895512524966
193,compsvi25,table,pencil (1),0.0117159038347197,0.012289253496507231,0.33687621768328924
194,compsvi25,box,jar,0.012815918488214771,0.01342041980187939,0.38973137184072665
195,compsvi25,box,pencil,0.012187410257010384,0.012736462219685222,0.37195364045454005
196,compsvi25,box,table,0.07155603580379821,0.06172940446717926,0.49813301779514585
197,compsvi25,box,pencil (1),0.012620433380053088,0.013230125907145295,0.3795991363400785
198,compsvi25,pencil (1),jar,0.05659863136479195,0.053461507167207184,0.41002814298825585
199,compsvi25,pencil (1),pencil,0.0143981407386132,0.013927478817331088,0.38959019508209825
200,compsvi25,pencil (1),table,0.0682662562348589,0.059415313854692765,0.4306603757141466
201,compsvi25,pencil (1),box,0.07358419252125965,0.07646221648771781,0.5586262951595196
202,compsvi26,cup,table,0.07132689508387209,0.061586243278703275,0.4809654972212078
203,compsvi26,cup,cube,0.013049012594865116,0.013960519841267218,0.4472498529161702
204,compsvi26,cup,pencil,0.012390186376842643,0.013246274000718568,0.3580046627015427
205,compsvi26,table,cup,0.012291986427594659,0.012830771370100904,0.3529632416273917
206,compsvi26,table,cube,0.012270999662225852,0.01281576574151805,0.3513816586924083
207,compsvi26,table,pencil,0.012226624983387332,0.012789832330195558,0.35093875676072783
208,compsvi26,cube,cup,0.0735599790726078,0.08118632246401078,0.6881321345278677
209,compsvi26,cube,table,0.07268366681736894,0.06359582958669344,0.5096083122060038
210,compsvi26,cube,pencil,0.012397546495925432,0.01324393619730817,0.35855294157641504
211,compsvi26,pencil,cup,0.012618543378228082,0.013159474369293107,0.3578047202817568
212,compsvi26,pencil,table,0.0718709474230824,0.06404242845656849,0.4895141622735611
213,compsvi26,pencil,cube,0.012556709515253063,0.013095506098329069,0.35181995479398104
214,compsvi26a,lamp,pencil,0.012767680005561844,0.01381035987519328,0.44500200771459314
215,compsvi26a,lamp,bowl,0.012241489589730523,0.013162948578229172,0.3833356947147291
216,compsvi26a,lamp,table,0.07367267012987365,0.06459088577855626,0.469416234748354
217,compsvi26a,pencil,lamp,0.00829740303530368,0.018096594071828592,0.6051993021369755
218,compsvi26a,pencil,bowl,0.012356265112298185,0.012946935882646426,0.35818632113941684
219,compsvi26a,pencil,table,0.06976906278710585,0.06039837725056923,0.4408576082046467
220,compsvi26a,bowl,lamp,0.012149994897943257,0.012704376133293263,0.3341034265717583
221,compsvi26a,bowl,pencil,0.012226140238372143,0.012910762775540936,0.3402190815658526
222,compsvi26a,bowl,table,0.015518454223992974,0.01565648558777606,0.4694399612978907
223,compsvi26a,table,lamp,0.012250320113279048,0.01286735341364225,0.3421172453709263
224,compsvi26a,table,pencil,0.011834445845630415,0.012399642101206929,0.3400634258705461
225,compsvi26a,table,bowl,0.012278940416549512,0.012822510452530191,0.3521272558454653
226,compsvi3,table,pencil,0.0122601110557711,0.012807173913880721,0.35082322534861077
227,compsvi3,table,pear,0.012213216394569444,0.012779710332783032,0.35044784709531807
228,compsvi3,table,mug,0.012255923753157604,0.01281006465306453,0.351560022757651
229,compsvi3,pencil,table,0.07251372238826753,0.06296489833089368,0.4918499095548316
230,compsvi3,pencil,pear,0.012680024724053373,0.013217273632713616,0.36097628549300875
231,compsvi3,pencil,mug,0.017022980710846555,0.01646178301774675,0.5760184097182323
232,compsvi3,pear,table,0.015357639461678212,0.015497315826165156,0.4594281748124993
233,compsvi3,pear,pencil,0.012660000804624946,0.01344215448085324,0.36630201457272776
234,compsvi3,pear,mug,0.013050901680195485,0.013758949245909936,0.43830732713865733
235,compsvi3,mug,table,0.015606761849093044,0.015923788695279974,0.48544532612142105
236,compsvi3,mug,pencil,0.01291557693240882,0.013705963223710215,0.40764230858345396
237,compsvi3,mug,pear,0.012957669758105644,0.01369406212964753,0.3971890638197592
238,compsvi34,table,pencil (1),0.0120369131604913,0.012576612831157671,0.34819433419226375
239,compsvi34,table,pencil,0.012260067948734115,0.012807426232115136,0.3508918728973886
240,compsvi34,table,mug,0.012255540596436193,0.012809772254737594,0.3515422245785453
241,compsvi34,pencil (1),table,0.0706323064356565,0.06108167486405061,0.4472391868220614
242,compsvi34,pencil (1),pencil,0.012294211657664368,0.01319021705415967,0.37322398420608094
243,compsvi34,pencil (1),mug,0.07987796954856895,0.0650001345337244,0.4818559553222267
244,compsvi34,pencil,table,0.07271558296892587,0.06311177601533531,0.49945277807625
245,compsvi34,pencil,pencil (1),0.012194879639550512,0.012685913061761485,0.3712738681175679
246,compsvi34,pencil,mug,0.01705359451491089,0.016500431700481242,0.5834611524699611
247,compsvi34,mug,table,0.07140430435550059,0.061837641994136626,0.4931249175155292
248,compsvi34,mug,pencil (1),0.012244517464946616,0.012775328798955042,0.3848382273225071
249,compsvi34,mug,pencil,0.012926190186816887,0.013719710028840721,0.40975351920973563
250,compsvi36,table,pencil,0.012260110937898135,0.012807173783932629,0.3508232075431095
251,compsvi36,table,pear,0.012213214130831195,0.012779707281203305,0.35044739845022277
252,compsvi36,table,mug,0.012255907285737128,0.0128100424589216,0.35155676120966595
253,compsvi36,pencil,table,0.07250466353115294,0.06295598801118316,0.49178141348158383
254,compsvi36,pencil,pear,0.012680005454467264,0.013217247444064805,0.3609726092239498
255,compsvi36,pencil,mug,0.017023136249123383,0.016461692787345134,0.5759978671221303
256,compsvi36,pear,table,0.015351127915237338,0.015491572529693028,0.45931107521973286
257,compsvi36,pear,pencil,0.012660000804624946,0.01344215448085324,0.36630201457272776
258,compsvi36,pear,mug,0.013049752671786994,0.013757609596296266,0.4380549879207745
259,compsvi36,mug,table,0.015571200154485081,0.01589460757010674,0.4846183481390829
260,compsvi36,mug,pencil,0.012915571556489085,0.013705957049194186,0.4076413856539188
261,compsvi36,mug,pear,0.012957345183085622,0.013693635424695042,0.39709048752956705
262,compsvi45,table,pencil,0.012259480869196043,0.012806633135760798,0.3507755514892579
263,compsvi45,table,cup,0.012476037579259946,0.013031358463233368,0.35363226508617734
264,compsvi45,table,mug,0.012256926896400351,0.01281164854320085,0.3518184693404581
265,compsvi45,pencil,table,0.07272895572436948,0.06314157681060943,0.49976101579791554
266,compsvi45,pencil,cup,0.07038093968498774,0.08066036328374641,0.58127674975297
267,compsvi45,pencil,mug,0.017031980026942898,0.016474735047205116,0.5792207620701146
268,compsvi45,cup,table,0.07221387525382611,0.062436964931312684,0.48637738811945935
269,compsvi45,cup,pencil,0.012878592891312912,0.01382198677382059,0.4375406081473928
270,compsvi45,cup,mug,0.01307896024874699,0.0139622320124883,0.44887789541926426
271,compsvi45,mug,table,0.07145585008727616,0.061835757520027276,0.4931049946669306
272,compsvi45,mug,pencil,0.013171525897114691,0.01410942930819387,0.48074943533527587
273,compsvi45,mug,cup,0.06762439826338335,0.06870910101447232,0.5554886088862183
274,compsvi46,bowl,ball,0.012788964395287377,0.013325183938480943,0.37683732128074027
275,compsvi46,bowl,table,0.07206392950728516,0.06229381948108111,0.4767462169736046
276,compsvi46,bowl,pencil,0.012315600566727168,0.012854243935582514,0.3952741563882838
277,compsvi46,ball,bowl,0.06410240017580399,0.06159952977491495,0.4857928707137794
278,compsvi46,ball,table,0.07197104546442412,0.0626983114858116,0.45892312221534004
279,compsvi46,ball,pencil,0.014655428743314618,0.014338338859887154,0.37654377285889784
280,compsvi46,table,bowl,0.012272654941474946,0.012819091410777757,0.35193909124611794
281,compsvi46,table,ball,0.012443575329121263,0.013007637228821152,0.35150510918638345
282,compsvi46,table,pencil,0.012071323824722494,0.01260330106672133,0.3499592138752744
283,compsvi46,pencil,bowl,0.08895906263391028,0.07263475358440788,0.5711590947223222
284,compsvi46,pencil,ball,0.01268471782565616,0.013213503072491636,0.3594644923612121
285,compsvi46,pencil,table,0.07080936425086345,0.06133564837977139,0.4500334914204662
286,compsvinew1,plate,table,0.07219424466493572,0.06219034794716598,0.5017800779498572
287,compsvinew1,plate,cube,0.012694708897901794,0.013252238192559536,0.36010737768913614
288,compsvinew1,plate,pencil,0.013282638391353366,0.014122646300355313,0.4171459676653609
289,compsvinew1,table,plate,0.012188260295299545,0.0127614192068233,0.3511841442896538
290,compsvinew1,table,cube,0.012011361733384721,0.012563542956469977,0.3484526078597842
291,compsvinew1,table,pencil,0.011976244032764887,0.0125569282168171,0.3385949356809067
292,compsvinew1,cube,plate,0.017156489979232404,0.017712813836484473,0.606671435192015
293,compsvinew1,cube,table,0.015157716671251329,0.015214468590396369,0.4409127369500003
294,compsvinew1,cube,pencil,0.01269365551057615,0.013462086054197945,0.36783064694556006
295,compsvinew1,pencil,plate,0.01350694645113865,0.014608944370225037,0.6182414868827212
296,compsvinew1,pencil,table,0.07444278115279619,0.06706538863461574,0.5079386085735884
297,compsvinew1,pencil,cube,0.012333670702550795,0.012857034999991123,0.35865077528162626
298,compsvinew2,mug,table,0.06851990916396904,0.05954076535434431,0.4309090465477353
299,compsvinew2,mug,box,0.012263784230125065,0.01317095764008668,0.3692839031966121
300,compsvinew2,table,mug,0.011913298336687205,0.012456922958785269,0.34179084250318303
301,compsvinew2,table,box,0.01236650976173185,0.012954718842413379,0.3502526079035261
302,compsvinew2,box,mug,0.05276855946162649,0.0508038713902124,0.4204078292863356
303,compsvinew2,box,table,0.015522387741308702,0.016001576142078196,0.499954408200209
304,compsvo12,box,book (1),0.01325951937868838,0.013326064362603996,0.35057535467935874
305,compsvo12,box,book,0.011723754260991414,0.011850072355225234,0.2708049123454354
306,compsvo12,box,table,0.09455662549924293,0.14618053809882564,0.5077620723546076
307,compsvo12,book (1),box,0.011646266943120685,0.01246210162025147,0.31476012350901794
308,compsvo12,book (1),book,0.012403309181570071,0.012957211962091302,0.34612632810463073
309,compsvo12,book (1),table,0.015380304933723837,0.016043562225110868,0.5020883142881462
310,compsvo12,book,box,0.010596364730362798,0.011292959356991652,0.25466922911221357
311,compsvo12,book,book (1),0.012416009318523857,0.012982599888852238,0.3470489800671861
312,compsvo12,book,table,0.06845999655160809,0.05924990306236193,0.4669250116952132
313,compsvo12,table,box,0.01253506272097108,0.013443817282876415,0.37074807302821383
314,compsvo12,table,book (1),0.012216148284332512,0.012783881552633764,0.3518371907047961
315,compsvo12,table,book,0.011879513001562264,0.012469467451563215,0.3578253784563847
316,compsvo12v,board,book,0.012285373063598956,0.012970819057329731,0.3903271091806402
317,compsvo12v,board,table,0.07188502973958295,0.061726606404903676,0.4682726977506594
318,compsvo12v,board,clock,0.012923398499958154,0.013889928904671632,0.4196358738986589
319,compsvo12v,book,board,0.07693283957557417,0.06450895632898987,0.4929948262194088
320,compsvo12v,book,table,0.0584890622685312,0.05215704986420101,0.3559454313974459
321,compsvo12v,book,clock,0.01235673875767678,0.013290815533544234,0.37982766561606185
322,compsvo12v,table,board,0.011999269410093024,0.01256672585503392,0.3488565997710836
323,compsvo12v,table,book,0.011223550206846605,0.011712084105567802,0.288438067317979
324,compsvo12v,table,clock,0.011316025265289879,0.011832041063156986,0.29877810582325864
325,compsvo12v,clock,board,0.14773488137049784,0.12227732781856415,0.48246600003117107
326,compsvo12v,clock,book,0.012157009398872612,0.012664609211912493,0.3654490019970141
327,compsvo12v,clock,table,0.06068965841495956,0.053855789985981464,0.37330456710242316
328,compsvo13v,jar,board,0.013006893473011757,0.013673284365156146,0.4210420343298951
329,compsvo13v,jar,book,0.011685495515167685,0.012162465663073949,0.3329431343636776
330,compsvo13v,jar,table,0.072503165712143,0.06415272565990278,0.5193312353788428
331,compsvo13v,board,jar,0.0124518783840465,0.0133818846521526,0.38136239033785785
332,compsvo13v,board,book,0.012289858105730023,0.012977094054015871,0.39142511035934313
333,compsvo13v,board,table,0.07191573603883726,0.0617592562046343,0.4685792635640305
334,compsvo13v,book,jar,0.011799205539451716,0.012623023063669204,0.3335447241575085
335,compsvo13v,book,board,0.0768483317577685,0.06448275140621723,0.49274681619068494
336,compsvo13v,book,table,0.058368868854675286,0.05217411810122236,0.35607844843233255
337,compsvo13v,table,jar,0.012187563563036295,0.012745139428617821,0.3509544470043251
338,compsvo13v,table,board,0.011998913429495705,0.012566243091030148,0.3487824087625034
339,compsvo13v,table,book,0.011223587903061109,0.011712134206120441,0.28844467572673743
340,compsvo14,book (1),book,0.015463754802310813,0.01552360185370272,0.43631172013025044
