,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
21,compsvi13,pencil (1),mug,-0.12166736738870315,1.672698320953217,1.3323832315768749,-0.3832424471159501,-0.602573893987224,1.9887187389596213,0.4045081785115099,-0.7484621051199398,2.602436002026072,-0.9463758086996849,0.4466227205206404,1.5073973812651158,1.843259548953181,1.0,1
28,compsvi15,pear,box,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.602573893987224,6.547134492818159,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,1.782450875037032,1.0,1
