,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
54,compsvinew1,pencil,plate,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.602573893987224,2.147733420984951,-0.9059561524155018,-0.2069062207830256,1.9205446960698391,-0.5700082879471264,-0.5315528127537077,0.3217618473782746,0.24096050291216475,0.3333333333333333,1
60,compsvo13v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280494694686262,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,-0.4663594502354702,-0.8225399352243266,-0.5073597448159186,-0.6255244724672451,0.2857142857142857,1
78,compsvo23v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.628056044630395,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,-0.4663594502354702,-0.8225399352243266,-0.5073597448159186,-0.6583605446647098,0.6666666666666666,1
82,compsvo24v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280626200002406,2.6050784063451293,-0.026471944974116517,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,-0.0284520796975388,-0.8740550690873288,-0.875450400627552,-0.7979214166408924,0.25,1
92,compsvo34v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280652498614951,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,-0.4663594502354702,-0.8225399352243266,-0.5073597448159186,-0.6597817510348787,0.75,1
109,compsvu15,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.8052897331786458,0.8,1
110,compsvu16,book,balloon,-0.12166736738870315,-0.5968659206925575,-0.6259289826997071,2.6050784063451293,1.3206003438295224,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3740344964391392,-0.8740550690873288,-0.875450400627552,-0.8048207326245835,0.6666666666666666,1
111,compsvu16,table,balloon,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.8052886531075027,1.0,1
114,compsvu23,box,book,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.602573893987224,-0.3288714325206148,-0.9059561524155018,1.2235485077078494,-0.32415837700788863,1.1242766182136863,1.2303914090875443,0.7681593871297393,-0.5447078918004704,0.3333333333333333,1
118,compsvu25,table,book,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.12833103907127433,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.35643824712810274,0.10309365172067092,1.536002907966404,-0.7249718329325295,-0.8032106468780879,0.3333333333333333,1
