,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
values,0.9759049000000004,0.0,0.9744816000000003,-1.6653345369377348e-16,-5.551115123125783e-17,0.8338785000000004,0.10945739999999965,0.017673029999999867,0.8338785000000004,0.9396636916666672
