,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
0,compsva12,box,book,-0.121667367388703,-0.596865920692558,1.6509878592065301,-0.38324244711595,-0.5712252268324239,-0.44950312033121603,1.2692212394067899,-0.7484621051199399,-0.34557358567295393,-0.7129907286563121,1.1166660752779298,0.28164201959962,0.729427314154163,1.0,1
3,compsva13,pear,book,-0.121667367388703,-0.596865920692558,1.68371789859811,-0.38324244711595,-0.602573893987224,0.001892861481619,1.2693591808962401,-0.7484621051199399,-0.31158269863841,-0.7917352934686221,-0.7050192662130259,1.52401777749451,0.014782098484513001,1.0,1
4,compsva14,book,box,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.593021014031972,0.9840589501397992,1.31175268118854,-0.7484621051199399,-0.357043548607806,0.9620683535840391,0.40320769511619703,0.753918543492585,1.21166503121299,1.0,1
7,compsva15,pear,book,-0.121667367388703,-0.596865920692558,1.68371789859811,-0.38324244711595,-0.602573893987224,0.001892861481619,1.2693591808962401,-0.7484621051199399,-0.31158269863841,-0.7917352934686221,-0.7050192662130259,1.52401777749451,0.034552583439895,0.888888888889,1
9,compsva23,box,book,-0.121667367388703,-0.596865920692558,1.68371789859811,-0.38324244711595,-0.580259757325228,-0.39199651038724603,1.11732348649587,-0.7484621051199399,-0.316408778101937,-0.676804901370776,0.999008249867153,0.203624751468888,1.57628704707035,0.666666666667,1
10,compsva24,picture,bin,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.21085932567517898,-0.44950312033121603,1.31175268118854,-0.7484621051199399,-0.357043548607806,-0.897709173341891,1.5360029079663997,0.33425875754357,-0.18791057664594799,0.666666666667,1
17,compsvi12,pencil,table,-0.121667367388703,-0.596865920692558,1.61845202495374,-0.38324244711595,-0.33342178373665304,-0.44950312033121603,1.31175268118854,-0.7484621051199399,-0.357043548607806,-0.8546977279860791,-0.8550161147707209,1.52401777749451,0.9237697475987678,0.4,1
18,compsvi12,cup,table,-0.121667367388703,-0.596865920692558,1.67881260046738,-0.38324244711595,-0.583057254810394,0.024028543696596,1.31175268118854,-0.7484621051199399,-0.357043548607806,-0.908033657140912,-0.842946233524157,1.52401777749451,0.8751344621401601,1.0,1
20,compsvi12,cube,table,-0.121667367388703,-0.596865920692558,1.6802376962715802,-0.38324244711595,-0.579880933965726,1.29965628295613,1.31175268118854,-0.7484621051199399,-0.357043548607806,-0.810052108509953,-0.8646490851742511,1.52401777749451,1.42789862699584,1.0,1
26,compsvi14a,pear,bowl,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.600036154813673,0.812733684234133,1.26141046889484,-0.7484621051199399,0.690259169642278,-0.879601164368355,0.196300602699168,0.956182433407838,1.4842107704072698,0.5714285714289999,1
57,compsvo12,book,table,-0.121667367388703,-0.596865920692558,1.68371789859811,-0.38324244711595,-0.6024179566779211,1.04001875743353,1.25645344610997,-0.7484621051199399,-0.332580261668844,0.9474673283571791,-0.7883318856055629,0.486596913076637,1.34631085585545,0.666666666667,1
58,compsvo12v,book,board,-0.121667367388703,-0.596865920692558,1.68371789859811,2.6050784063451298,-0.602573893987224,0.05907393187072401,1.2668873226303101,-0.7484621051199399,-0.304373747335564,-0.782874011107797,-0.264854832989751,1.22978347204593,1.45407430242321,0.75,1
61,compsvo13v,book,board,-0.121667367388703,-0.596865920692558,1.68371789859811,2.6050784063451298,-0.602573893987224,0.05907393187072401,1.2668873226303101,-0.7484621051199399,-0.304373747335564,-0.782874011107797,-0.264854832989751,1.22978347204593,1.40151292057463,0.8571428571430001,1
