,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
24,compsvi14,pencil,bowl,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.602573893987224,0.610593826952634,0.7405245542059091,-0.7484621051199399,0.068171671422202,-0.8605737851110681,0.6243112340470601,0.442308729178949,1.2154070458986799,0.875,1
34,compsvi24,pencil,cup,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.5773736827661421,0.080545213377957,0.7405245542059091,-0.7484621051199399,-0.33551577091467605,-0.902328895897816,1.04371988646325,0.10789652882180101,1.84325954895318,1.0,1
38,compsvi25,pencil (1),box,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.505339176454086,-0.44950312033121603,-0.9059561524155021,-0.7484621051199399,1.4162092088765001,-0.31242338884340004,-0.61597087753916,-0.0063651860331,1.84325954895318,1.0,1
45,compsvi34,pencil (1),mug,-0.121667367388703,1.6726983209532198,1.56982537016542,-0.38324244711595,-0.575857926448105,-0.23748380084082196,0.8749312375461991,-0.7484621051199399,-0.340295017197562,-0.934004964598667,0.7994973843759051,0.6983641366581601,1.84325954895318,1.0,1
52,compsvi46,pencil,bowl,-0.121667367388703,1.6726983209532198,1.68371789859811,-0.38324244711595,-0.602573893987224,0.610593826952634,0.7405245542059091,-0.7484621051199399,0.249132809767601,-0.8605736900523101,0.6243114750528579,0.44230896912576706,1.84325954895318,0.8571428571430001,1
