,0
support,0.17630804796460078
shortest_distance,0.036987038102657875
contact_proportion,0.09379478098668058
above_proportion,0.029098720574555544
below_proportion,0.010092622112162318
bbox_overlap_proportion,0.03529471113881491
horizontal_distance,0.03234545044473149
f_covers_g,0.041802448815785785
g_covers_f,0.02328744913879492
location_control,0.09346705825444383
