,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
values,1.3633213355288611,-0.5812810626181276,1.292694208732787,0.02836752873462802,-0.7430465462765706,1.9969825078699368,-0.8065824237286184,0.08210371694576171,0.9122692863863904,1.2793325592371283
