,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Refined Shared Model,Median Distinct Model,Median Shared Model
30,compsva15,balloon,book,0.04034754047787247,0.041548185951784784,0.3058099603016345,0.013597547183220966,0.0317586671561244,0.035384171437339754,0.02958172189113966,0.029739370513095005
31,compsva15,balloon,table,0.029659151850533288,0.06784878947546738,0.2906914911724837,0.010609725469746948,0.039361029431235976,0.056540657896222785,0.029890081344289134,0.06061919711346302
32,compsva15,balloon,pear,0.03561561684105709,0.03503169831258493,0.26726881113975703,0.01405007246898298,0.02903615836529488,0.03082384475414297,0.029901038443976503,0.02824451282615236
33,compsva15,book,balloon,0.16285174447305453,0.15524163890459475,0.3696068572025735,0.2917187515689963,0.14842944002513722,0.18189662501978607,0.20311165452507382,0.16214344645254836
34,compsva15,book,table,0.026999226047586138,0.05196413914837608,0.2029532447997225,0.008897653175485293,0.03322465437045265,0.04330344929031338,0.026225829161256473,0.044693823800158086
35,compsva15,book,pear,0.2015817750406564,0.1327791267944536,0.3085208785504121,0.27155549403427515,0.1933015037507216,0.15134011385123747,0.28204113440989975,0.13608427945013588
36,compsva15,table,balloon,0.2180371768219666,0.13237059232521928,0.3023656900425059,0.3419158866664924,0.21051347419323874,0.14862517252908386,0.3063312000712699,0.1339562257234459
37,compsva15,table,book,0.06614961170071236,0.05283353429530476,0.3370239688100685,0.3034496483703478,0.0753315845465466,0.15929755294355566,0.2786084121402753,0.14267569096901445
38,compsva15,table,pear,0.21195776334080504,0.12964081968157826,0.3072280033734518,0.30488384816600306,0.2054590779573738,0.14723686317907422,0.30106676156838375,0.13307856904517532
39,compsva15,pear,balloon,0.14847447628528138,0.13562896869602126,0.3071658813703463,0.2391977145741337,0.13942487214425514,0.15416130375594272,0.1819299472573432,0.1385908166374226
40,compsva15,pear,book,0.03067362674863557,0.0657994322960605,0.25646571880030444,0.010109724560581618,0.03945941020974665,0.054832860246717074,0.03036219278791755,0.057000942428972176
41,compsva15,pear,table,0.029671845015733164,0.06258884037357995,0.2410927010503904,0.00961174792901364,0.03880792129710195,0.05215736697798329,0.029686032698339786,0.05553003347910032
42,compsva23,balloon,box,0.0411999603727588,0.0436934622878948,0.3181091568093521,0.01285778082273247,0.0395113373334172,0.036954814968711634,0.029600180774484532,0.030296801237852524
43,compsva23,balloon,book,0.04033679063248687,0.041535224397821216,0.3057332104350714,0.013599341513589288,0.03175308124220092,0.03537480942612157,0.02958124936420888,0.029735363286497788
44,compsva23,balloon,table,0.02965914987832339,0.06784875996213262,0.2906912160334842,0.010609728114104329,0.03936102508650812,0.056540633301777166,0.0298900788765096,0.06061917165491236
45,compsva23,box,balloon,0.17917596050827514,0.15499368683414955,0.3746339803916956,0.3057265138597109,0.2777061393312085,0.1834795371602748,0.2314027610907451,0.16342073596626888
46,compsva23,box,book,0.0329467846882221,0.03397343977357254,0.25909446961376703,0.01083686428904765,0.027593270934501105,0.02932420114881486,0.025327072099919957,0.025884030282836704
47,compsva23,box,table,0.029872625917477687,0.0639269397925203,0.24715393072765496,0.009725311650325093,0.03900451901533095,0.053272449827100235,0.02973978956703482,0.056189832401504436
48,compsva23,book,balloon,0.1628458770342781,0.15522254471516292,0.36952717217314335,0.2917288331570896,0.1484320949503823,0.1818626349355772,0.20310222648179674,0.16211550493738774
49,compsva23,book,box,0.06095715752298043,0.06864746257509365,0.4081784842367655,0.202624569580308,0.04217569334999891,0.2179135476193089,0.427265076039928,0.3981327266249367
50,compsva23,book,table,0.028112188126968803,0.05307749010401788,0.2037599481978396,0.008864301486230942,0.03393992995794375,0.04423124175334823,0.027260834474217514,0.04563016934955261
51,compsva23,table,balloon,0.2180373249684868,0.13237033923352048,0.30236448832020885,0.3419138089422393,0.2105138780864608,0.14862479553599914,0.3063313375571968,0.1339558947782928
52,compsva23,table,box,0.2121146347787434,0.13312890956028356,0.3215113274591449,0.3135350777842749,0.2014881525394654,0.1519203662760032,0.2929253287038124,0.13719434732284996
53,compsva23,table,book,0.06614920646741289,0.05283435753997992,0.3370665064955021,0.3034753562187043,0.07533062740878296,0.15931367832188612,0.2786130582322708,0.14269258135934074
54,compsva24,picture,bin,0.032367880201419875,0.03371262611199245,0.2601560710225436,0.009890975097598894,0.035848442743957105,0.029760711219440333,0.024862182882639472,0.026854162103343064
55,compsva24,picture,table,0.05671021745735904,0.06615277463273768,0.4781032160122847,0.14101779316735474,0.1312112525822206,0.05609250834508578,0.14002148260650768,0.1134996403185643
56,compsva24,bin,picture,0.38598282943948337,0.33615211280980445,0.2633347843690545,0.14195745121573336,0.2904887118045723,0.33615211280980445,0.44143367963994173,0.3192840660418461
57,compsva24,bin,table,0.19882941989345515,0.0999608151772008,0.4212226332811891,0.8399642457634698,0.14854196040165907,0.08330067931433398,0.18886901451394306,0.08861899345253281
58,compsva24,table,picture,0.05130742287788211,0.04604573146286186,0.3319809148977281,0.01478702491490459,0.04338191857614519,0.03812771749101728,0.14087976723582307,0.1288246608101498
59,compsva24,table,bin,0.046451223961040886,0.04071632191300436,0.30148157157344885,0.013418709585057113,0.041333714568001965,0.03551624372631216,0.031219026719630397,0.030219061233803943
60,compsva25,picture,bin,0.03740755811383261,0.038664190223824994,0.294281707519464,0.010958009230056057,0.03260052469731405,0.03388328375804281,0.026731442389767938,0.028909226174463717
61,compsva25,picture,table,0.06661775308851332,0.0677673351817703,0.5251138541818446,0.02231759322079192,0.04375760657715967,0.0591493815186003,0.050573781616613474,0.04467219819001543
62,compsva25,bin,picture,0.027210295276188845,0.057758163993501525,0.2694241608461184,0.0099610497927023,0.031673588265778964,0.04813180332791794,0.3770012030594145,0.3444428306910676
63,compsva25,bin,table,0.0671947257438843,0.06419819333185556,0.4763667502326142,0.024986391192371688,0.04827298238406708,0.05499939514924436,0.04689469576964891,0.04032638293407546
64,compsva25,table,picture,0.05044171862450595,0.046493065081200116,0.3332190306817476,0.0170999707150314,0.04132240278896041,0.038053766176546135,0.13012657218515333,0.13124759575108494
65,compsva25,table,bin,0.047191501633626995,0.04306883377657846,0.3066276216518265,0.017395519831359042,0.038802027832489976,0.03634866574472738,0.03367097204836002,0.02974105329164085
66,compsva34,balloon,bin,0.036635344359137234,0.04037863958475539,0.2974870249341705,0.011343573323486749,0.035811675448980035,0.034672024506306444,0.026982501659618355,0.028716686595582106
67,compsva34,balloon,table,0.030183724439953038,0.06908247477183396,0.3052832218023389,0.011974088685866387,0.04103116479313903,0.05756872897652829,0.030440085562082914,0.0617993749155127
68,compsva34,bin,balloon,0.16126110222941206,0.15626373609076405,0.3497917827650179,0.26086196425708125,0.2932930593309987,0.18063603165366005,0.4756013336132107,0.3396939094003631
69,compsva34,bin,table,0.2105513076786567,0.0915564218418265,0.3941669676648496,0.8641028128430269,0.1426696569713421,0.07629701820152206,0.18303813424720264,0.08095297218175028
70,compsva34,table,balloon,0.2163058288431611,0.1368858931069512,0.32654021278997203,0.3488482433993872,0.2059603054204315,0.15721497146064106,0.30963973511050097,0.14157783677471014
71,compsva34,table,bin,0.045985858780181285,0.040497094104784484,0.3013595849804392,0.013544544062920574,0.0400656368427644,0.03549980113505998,0.03256024466495931,0.03045716238935885
72,compsvi12,pencil,cup,0.031912641035657184,0.03578897781867757,0.2783730578245657,0.07675753399800445,0.05783889767269802,0.03087486425440528,0.05672619818110187,0.07091046368814988
73,compsvi12,pencil,table,0.029801248234857962,0.06358371861463834,0.2479418790849392,0.009664223014176736,0.03849785616382932,0.05298643217886527,0.029604623363503085,0.05558423800868017
74,compsvi12,pencil,cube,0.04059558311240873,0.03793493864566083,0.27790231126309195,0.015771815986179036,0.0317375400205271,0.03252926795441838,0.0309552190081876,0.027702608546636632
75,compsvi12,cup,pencil,0.07614786460277798,0.07219364143048332,0.5791882692284119,0.20705160678716272,0.05747357326378635,0.060065911078560234,0.17330352625234355,0.2499650812583941
76,compsvi12,cup,table,0.02978544307707413,0.06275684871061052,0.2431156066396485,0.009770842601900384,0.0383101263459104,0.05229737392550875,0.02953177837266953,0.05473105991388381
77,compsvi12,cup,cube,0.0572355638065662,0.050883404133997605,0.3480444532870201,0.01857561049971472,0.046988353966688615,0.041978110560012966,0.03261726064693446,0.03093953178422928
78,compsvi12,table,pencil,0.20711903041619112,0.12902068183846424,0.2987352691586886,0.2810614521196868,0.20135492809450145,0.1470854947731142,0.2959640061063751,0.1325495775928848
79,compsvi12,table,cup,0.2052473754951636,0.12904810929883828,0.2956684060995498,0.26394983835534913,0.1985189966158515,0.14681774867262698,0.2848908672265112,0.13224043368347782
80,compsvi12,table,cube,0.20653438233968968,0.12891787362372206,0.2974840944956847,0.2723308778895518,0.20025990185901865,0.14665316078733995,0.2896188160454607,0.1321978045667865
81,compsvi12,cube,pencil,0.0619335418702245,0.05599864079550401,0.3573514142502665,0.015939657880584497,0.05227403266725833,0.18087327681107648,0.16806263024174506,0.15834683790601453
82,compsvi12,cube,cup,0.039970358439357284,0.0412354842234214,0.2791855326058522,0.07261106481886186,0.031541120436613786,0.03415081424822403,0.02380553687180381,0.02582492494341972
83,compsvi12,cube,table,0.028365866970576473,0.05692809044376576,0.21995856253107232,0.009364869321850327,0.03581309374483181,0.0474400753698048,0.02796874349731983,0.049617191906965286
84,compsvi13,table,pencil (1),0.2077055255841357,0.12931595628936154,0.3002254637968728,0.2750958567813601,0.2007704755912509,0.14681985017518212,0.28860594263098927,0.1324469675632077
85,compsvi13,table,pencil,0.06131688603707908,0.04935016202664394,0.320628251278285,0.28403149665024563,0.07320408840568958,0.15620073205253876,0.28055155655785563,0.13965841857221173
86,compsvi13,table,mug,0.06265996979315573,0.04958294652081634,0.3218456493691019,0.2762993582691259,0.0743390408899611,0.15628481669395206,0.2742807896955206,0.13979612061442406
87,compsvi13,pencil (1),table,0.029626957715215563,0.062257965662125485,0.2391220652073467,0.009490953483962963,0.038389161219775814,0.051881638051771234,0.02954322717463286,0.05491458393575712
88,compsvi13,pencil (1),pencil,0.053896800637361464,0.05112958720417017,0.35066975848862475,0.01845445017218021,0.042134492273534316,0.04234040704462149,0.03332948818887948,0.031452419580467794
89,compsvi13,pencil (1),mug,0.07501996688283191,0.086536586104162,0.2807147428230684,0.08874078650013957,0.06994647376624176,0.07211382175346831,0.07164135056247325,0.07555343354592008
90,compsvi13,pencil,table,0.03005399247134067,0.06129121000487344,0.2320855668115264,0.0095663591852033,0.038309186051754464,0.051076008337394514,0.029853023758745652,0.05385482013780013
91,compsvi13,pencil,pencil (1),0.07222862553547793,0.067011472531193,0.4833374031519629,0.022179030917800203,0.05398707411950812,0.055451451375503384,0.0399870027324185,0.038822414702234506
92,compsvi13,pencil,mug,0.052224622901641087,0.05590056367852332,0.4603720107348081,0.09978291664143113,0.03711043133097537,0.04843323303438123,0.03584000218303018,0.03899423861211178
93,compsvi13,mug,table,0.029299027016067875,0.060179755847253824,0.2329975217994092,0.00981032196177286,0.037454250769408386,0.05014979653937817,0.02893918926592249,0.052384148424783374
94,compsvi13,mug,pencil (1),0.0658801375175301,0.06282770445182696,0.5382465754887813,0.07936600597596485,0.0840881753511951,0.05599628311785692,0.036719394267614384,0.0443273220536536
95,compsvi13,mug,pencil,0.060916371878733215,0.05436890746181616,0.3712375376031353,0.01852737948795214,0.05025537699697325,0.044888279409277504,0.033764365545647254,0.03244537500474237
96,compsvi14,bowl,ball,0.06278282044744457,0.054392871325273866,0.415736396746856,0.014706583727748563,0.054530386993826015,0.0482814451930244,0.03384210211030967,0.03716430224014773
97,compsvi14,bowl,table,0.030225828055926295,0.06292099993843014,0.24042818757752146,0.009729628799818207,0.03879579534525394,0.052434166615358435,0.030024173984182178,0.05513406441832997
98,compsvi14,bowl,pencil,0.1659514727605909,0.16158610348772026,0.3851777682106988,0.2542326246463837,0.2702342476119039,0.19136420722892825,0.20828677971516016,0.1701027481591614
99,compsvi14,ball,bowl,0.08287476737594285,0.07848800430591316,0.2888281001735543,0.09217404472273524,0.0694848822661991,0.06540667025492762,0.07666552845016603,0.06810299733665498
100,compsvi14,ball,table,0.03159455048684269,0.06626072969060948,0.25026677796861563,0.009719873330625196,0.04047504880369511,0.05521727474217455,0.03136844439113862,0.05792358074028104
101,compsvi14,ball,pencil,0.06071608840220589,0.07157035851240909,0.4516246239671238,0.21084860151493826,0.0456252767615412,0.2220469766445714,0.38814523957908253,0.3982340245561903
102,compsvi14,table,bowl,0.06204509242520564,0.04950029761057501,0.3211311163563789,0.27592615189335323,0.07362182888690573,0.1567419323913969,0.27541095842783836,0.14008415539695887
103,compsvi14,table,ball,0.06464201361748279,0.050999179911453967,0.33539179247852074,0.2602659757623089,0.07444147918886741,0.16274552772466405,0.24443242344567712,0.1446592333920801
104,compsvi14,table,pencil,0.20829807042382245,0.12979282231351366,0.30346177119230816,0.2907003136395185,0.2020010537610963,0.14802750875229725,0.29841981521180466,0.13347002560828555
105,compsvi14,pencil,bowl,0.0360131700115439,0.0382181988602923,0.28967842503825475,0.012236970888635295,0.04147170903982755,0.03262034246545099,0.025801830985379547,0.02751835754321
106,compsvi14,pencil,ball,0.07168207546468136,0.06011534621129564,0.43279303065281377,0.017082377793326785,0.06278530745254786,0.05117111823961714,0.03681299999908796,0.03699898741221857
107,compsvi14,pencil,table,0.02950489724895345,0.06215822740971521,0.23857280495572825,0.009338980391322877,0.038013858872121005,0.05179852284142935,0.029395088636054653,0.05473480951100735
108,compsvi14a,bowl,cube,0.06948701864947696,0.05643689483022224,0.3983214600242164,0.2460980801927167,0.07195631261644822,0.19098117659390884,0.2242452072886253,0.1702963124719658
109,compsvi14a,bowl,table,0.029622403694210462,0.061663670026469,0.23683044387107705,0.009637223450908882,0.038092225005339916,0.05138639168872415,0.029437042468050404,0.054095629524611805
110,compsvi14a,bowl,pear,0.07665729248395083,0.06996297167724362,0.4851117089563836,0.25112302439873385,0.06618807944499472,0.2380619142442065,0.21314914079391042,0.2113128429090972
111,compsvi14a,cube,bowl,0.06617171902167672,0.08832871746817418,0.2817853434046695,0.08478097987300773,0.06273065961775208,0.0736072645568118,0.06267550168452037,0.07487697955847729
112,compsvi14a,cube,table,0.02960955962709689,0.062353730328609476,0.23936056883259602,0.009435605951742141,0.03816798169016817,0.05196144194050789,0.02945963879909871,0.05476842261954227
113,compsvi14a,cube,pear,0.062201130138096014,0.062155020546183486,0.4598127647602964,0.019836751028653274,0.04725395773426425,0.05088532582588798,0.1252747490783828,0.2279954340629737
114,compsvi14a,table,bowl,0.061972497986153965,0.049414645144921374,0.32066297046911096,0.27421495802806223,0.07354312163949887,0.1567428387242934,0.2746906362386051,0.14006300390561938
115,compsvi14a,table,cube,0.2074749841006334,0.12902736648470675,0.2993481591666369,0.28013407285577197,0.20144686599573733,0.14687663952889704,0.29409779760971777,0.13243311137405836
116,compsvi14a,table,pear,0.20726190181088736,0.12933956622192266,0.3001336507585769,0.2779848022786109,0.20074703146542808,0.14722595093392624,0.2919432980638406,0.13272850511656914
117,compsvi14a,pear,bowl,0.029516156086279482,0.03306010777085641,0.28377015423120217,0.010814596166036269,0.05067162505101542,0.029336371951380613,0.04196205093396016,0.07088632935132791
118,compsvi14a,pear,cube,0.04681669095589114,0.044479230394027916,0.31377336187014976,0.015899774617673782,0.04480034926175688,0.03698759327741428,0.028364989370768083,0.028255843339681036
119,compsvi14a,pear,table,0.029542384601637838,0.06227724187838785,0.2391696389060516,0.009373924888845428,0.03806043670292435,0.0518977015653232,0.029415603906393955,0.05477647898960867
120,compsvi15,jar,pencil,0.1924141364397224,0.14656639560908644,0.3338142217191825,0.2759430799721916,0.18142585899593616,0.1696867864183946,0.2645089754221948,0.15134134938898308
121,compsvi15,jar,table,0.027562824487104846,0.054470571842104576,0.21421153368624632,0.009412937402167944,0.03351962223122035,0.045392143201753804,0.026836304471247095,0.04674541698060089
122,compsvi15,jar,box,0.06347637039000549,0.056717603832983035,0.3822809286091341,0.024317592621206245,0.052738967625296965,0.04591017730286037,0.03329105501909909,0.03206959289545811
123,compsvi15,jar,pear,0.05868719187744556,0.05296370752943,0.3308756823918618,0.02011194698896076,0.050645401655697794,0.043117623902160326,0.03305717928119515,0.029735982265168968
124,compsvi15,pencil,jar,0.03143541446638934,0.03394125769885906,0.2279362596625765,0.011498396092188308,0.03292590629081032,0.0283648258661636,0.022407929299821425,0.02290051385616583
125,compsvi15,pencil,table,0.02976374386958238,0.06377946276870212,0.24586980977914155,0.00956309595573428,0.03860256798234932,0.05314955230725176,0.029628316201072712,0.05600121111125796
126,compsvi15,pencil,box,0.05199094521670694,0.05317516643340895,0.3647581835322648,0.015143436586716897,0.037565710401015966,0.04461672089511274,0.029611689722092435,0.03217907327977923
127,compsvi15,pencil,pear,0.06014175713193616,0.052752613895882906,0.3298782288687627,0.020766554990434703,0.0516138817117272,0.04297621154802743,0.033396215486989234,0.0296575895212623
128,compsvi15,table,jar,0.0638692982132714,0.0505294194119618,0.32650884495555865,0.2849244855249735,0.07498991759053683,0.1569107158339405,0.2758677263288528,0.14047384124075102
129,compsvi15,table,pencil,0.2129460042779649,0.12955178925941774,0.3064686731028363,0.3200010881340212,0.20758690107516534,0.14716671870924874,0.3101238354792588,0.1329902199113411
130,compsvi15,table,box,0.06678837318861919,0.05400941126658535,0.3421054207664234,0.3167675734850521,0.0748818784688147,0.16059602804158876,0.2813937784508872,0.14383654085505607
131,compsvi15,table,pear,0.06704270918409523,0.05414760166874223,0.3510227667855958,0.29603075224270914,0.07399261708629723,0.16473856195905626,0.25092883419584805,0.1467861375520865
132,compsvi15,box,jar,0.0646276840253031,0.05535889013919077,0.3463654528295566,0.02138712351688233,0.05458661186320272,0.04468643668654137,0.03399985870094345,0.030370178524219263
133,compsvi15,box,pencil,0.1821096651527172,0.14667231950615262,0.33728717846802697,0.28811094359859096,0.17289821698357816,0.16962635292227546,0.2480602782925362,0.15135650461894729
134,compsvi15,box,table,0.02900057740516888,0.05978603264363585,0.2349794723479044,0.010023042954936522,0.037097382947464216,0.04982169386969653,0.02850249375934097,0.05168087070455498
135,compsvi15,box,pear,0.06691067743069723,0.058607796312747325,0.4493527781830152,0.014771860259834537,0.05596046064691916,0.05210045135670758,0.03750113275104533,0.03977797625779905
136,compsvi15,pear,jar,0.05101383577267072,0.047463614200273126,0.3140886717827957,0.01941935022901053,0.04115381598526364,0.03942882680166924,0.033150860678250654,0.02933812100047429
137,compsvi15,pear,pencil,0.05661489948093858,0.05147421889555531,0.34428939395540586,0.017243335456825232,0.04801334645576589,0.16266628927667845,0.15071252470091173,0.14322353086267084
138,compsvi15,pear,table,0.030449312210100467,0.06447391215525568,0.2454074700820777,0.009767728534902858,0.03960420292485471,0.05372826012937972,0.030307668632090334,0.056704471895663175
139,compsvi15,pear,box,0.033619556959879296,0.025017039382135384,0.10717530849011568,0.033083138668036166,0.02392032996853797,0.02084753281844615,0.027263989442872293,0.020497947412279692
140,compsvi16,table,bowl,0.061411821425946776,0.04887673428975061,0.3179464484135629,0.26778727170919936,0.0731598338264265,0.15643810060289112,0.27244949574936783,0.1397139235709641
141,compsvi16,table,pear,0.06579340065490655,0.051014440851736856,0.3357740004447399,0.25571988124975914,0.07563522310538824,0.16229000496905788,0.24144847822819457,0.14435524602862812
142,compsvi16,table,pencil,0.20608193154681528,0.1290421592386324,0.29725728372731497,0.2742044611609932,0.20004057515387813,0.14718636271919794,0.2926307859427808,0.13254964902938382
143,compsvi16,bowl,table,0.029501695475023237,0.061023920352168276,0.23326237948901696,0.009485486167711204,0.03780773905249008,0.05085326696014021,0.029348795610326883,0.05367670334265375
144,compsvi16,bowl,pear,0.062406928309724566,0.05297425396286458,0.3363910294592558,0.02084201785981081,0.05479427332019465,0.04321766078206357,0.03292481546760917,0.02981630421483364
145,compsvi16,bowl,pencil,0.08192715975854227,0.07413052905952887,0.5388180682433479,0.2375527986406341,0.06534167228565098,0.2626990236072152,0.1970108036581648,0.2329933899457814
146,compsvi16,pear,table,0.031717102243697184,0.06633578198655518,0.250642344821692,0.010004326542586105,0.04078564483979599,0.05527981832212931,0.03148286314085176,0.05796273848811824
147,compsvi16,pear,bowl,0.04913333223489488,0.04547566014730778,0.3193341454816987,0.019569996064402826,0.03835638765798207,0.03832919858892814,0.03293414875758429,0.029491735953981437
148,compsvi16,pear,pencil,0.06205659173585585,0.0539425499261128,0.34315797293218964,0.020691363429710497,0.05323198065901626,0.04310998103872054,0.032693618171917724,0.029511087290958537
149,compsvi16,pencil,table,0.029486166375935437,0.06198459243376079,0.2383281162350419,0.009344222014975131,0.0378304205896102,0.05165382702813398,0.029323623284125456,0.054410470784095485
150,compsvi16,pencil,bowl,0.03518800104939779,0.039219401361749034,0.3265490698437629,0.08192934336295175,0.06067836255332906,0.03415888291305279,0.05601116366091698,0.08655564868232428
151,compsvi16,pencil,pear,0.0587771615580627,0.05135723676811008,0.32367912731529697,0.020417270506559528,0.05007539498754702,0.042046947269286115,0.03282174819490896,0.02921174282964982
152,compsvi23,table,box,0.04721871691938595,0.040800214200337546,0.3063239703636547,0.0135482017786773,0.041555773869653964,0.0350722578878447,0.13744644011891818,0.11926948709269156
153,compsvi23,table,box (1),0.04577779942614321,0.04097788671934125,0.3029917343239369,0.013164986322924862,0.04061605906778938,0.03581590619433068,0.031545037613979976,0.03053036343395576
154,compsvi23,box,table,0.1589550369379278,0.07833836712453375,0.28836923963406585,0.1288745035239215,0.10273447913825234,0.06528197260377812,0.1346345807624023,0.06813228367493948
155,compsvi23,box,box (1),0.032045297999969,0.0331318074871919,0.2429453604697112,0.011307539382449204,0.028612274734038174,0.029412872702193806,0.02500211335862125,0.024847955005700532
156,compsvi23,box (1),table,0.205209988809706,0.09182000234895916,0.3980410630681587,0.9001990098142454,0.1409721284476537,0.0765166686241326,0.18110627310499008,0.08120429735278308
157,compsvi23,box (1),box,0.040750356309771966,0.0418149582535885,0.2842314759982404,0.19743501166690194,0.0401808004819373,0.15922733350196347,0.16203773105034067,0.14043311836710745
158,compsvi24,cup,table,0.02896971826407155,0.05904486436924406,0.22502959684646248,0.009298179767797359,0.03691116783908446,0.04920405364103672,0.02882410750728062,0.052061190996670635
159,compsvi24,cup,cube,0.05798883958005342,0.051436366694292614,0.3506186962783667,0.018705528697660945,0.04768929456837692,0.042526650007621264,0.03298832963878502,0.031234214438301437
160,compsvi24,cup,pencil,0.15005565493151002,0.15582215729784255,0.3653154697994505,0.22045454948115248,0.2822514266400198,0.18374262171841865,0.44357457128128913,0.3437644176001701
161,compsvi24,table,cup,0.20509050708353746,0.12903652946356514,0.2953893183658289,0.2627162585024025,0.19831616846250416,0.14676198044444866,0.2838597617435523,0.132198504662825
