,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Median Distinct Model
46,compsva23,box,book,0.11486821957661478,0.10769733320764566,0.3238397102906037,0.02635033985155114,0.11902965182399347,0.0
47,compsva23,box,table,0.10788997357680233,0.10135638484506848,0.2964635383235296,0.02282409658377316,0.08977646099233917,0.2561680818665954
48,compsva23,book,balloon,0.052878860689462334,0.042503142658155336,0.34812518039502194,0.08097144897705617,0.05534043098922331,0.044549829467824494
49,compsva23,book,box,0.05279244197004632,0.04633994378805971,0.39415425938252396,0.08481953531423535,0.11810539560873815,0.15467605423389574
50,compsva23,book,table,0.02473812940820565,0.08352403658683431,0.3114186066232136,0.021565592823123373,0.0733668485038912,0.03894530890439558
51,compsva23,table,balloon,0.040953933892404086,0.034923540182773806,0.2975647035976277,0.06791788885800656,0.04274001458203473,0.04197161454742566
52,compsva23,table,box,0.04507333588927413,0.03802485311320975,0.3070025237032229,0.07037431934980604,0.04721454036038189,0.04572939906900056
53,compsva23,table,book,0.04668612215990084,0.039276297221657416,0.3401685453894804,0.07953814920197437,0.048957979220533285,0.04831649685963664
54,compsva24,picture,bin,0.0,0.15672540206268054,0.2708368850182607,0.02001297500674661,0.1208036434497748,0.1427195676561642
55,compsva24,picture,table,0.13714747141228234,0.16893117216727965,0.5773699311589972,0.02277205702597581,0.05676263486586546,0.2666045502057769
56,compsva24,bin,picture,0.18757789588558466,0.19949977786389847,0.3305043360831015,0.06532148760925496,0.10223691957043146,0.14273356219337993
57,compsva24,bin,table,0.046419126246197484,0.04844636734363557,0.4522744929245006,0.027284517177067463,0.05122158302000688,0.03918492090682084
58,compsva24,table,picture,0.04818642958755482,0.04228125318379032,0.3337919302366469,0.015877539516101245,0.049922745323711035,0.04801374753269009
59,compsva24,table,bin,0.04476885593957697,0.03917158326778289,0.3150746638830172,0.014931646329185075,0.04653466801660819,0.04638385843411988
60,compsva25,picture,bin,0.1400520678604576,0.1260758367878584,0.3271418792516792,0.021419842669530845,0.1349573210184392,0.16690229112730393
61,compsva25,picture,table,0.19708548666072714,0.19193981998034945,0.6812063573758528,0.12195486209142226,0.06778994863447044,0.06715950305805977
62,compsva25,bin,picture,0.0,0.2334648012962029,0.40345010261439496,0.08059376585400907,0.12088509516599512,0.1689809029363933
63,compsva25,bin,table,0.07232165402874499,0.05890270704409095,0.6004184276396151,0.12845744661949934,0.07646400061645589,0.06987971140303063
64,compsva25,table,picture,0.05483470012124718,0.044096664349586666,0.33770329993224424,0.08466164008789721,0.056239976939234604,0.052820398948620416
65,compsva25,table,bin,0.056169968806937004,0.04502682937113025,0.3442711152573997,0.0855859053138183,0.05769524605671555,0.05441607795245701
66,compsva34,balloon,bin,0.041232620145873936,0.03669425664000185,0.2750320704668607,0.016744100313047613,0.1187244059823789,0.11712405706776689
67,compsva34,balloon,table,0.0447729721663953,0.03985161177924181,0.2712423610238226,0.015344304451642763,0.046520024231262926,0.04488539506742225
68,compsva34,bin,balloon,0.04582642177621657,0.0388618061580769,0.3274710580005776,0.0736161153564793,0.10651913943253448,0.13385082332822482
69,compsva34,bin,table,0.04480254993560991,0.04627048894266094,0.4210001495221304,0.03128594092391841,0.04932337248892781,0.03887344442924624
70,compsva34,table,balloon,0.04628120774379657,0.03853821885881978,0.3090299182567837,0.07062921677027348,0.04827392955372998,0.046661616662148866
71,compsva34,table,bin,0.12227063327182836,0.11295923338856248,0.33083833487143416,0.015700323845286898,0.044468142578321504,0.04984698279677997
72,compsvi12,pencil,cup,0.2496889912243232,0.220504696408914,0.43015949564514827,0.020841721909185942,0.15160416546134162,0.18411708266990467
73,compsvi12,pencil,table,0.130829019063336,0.11438334556153075,0.2975549098549546,0.02392194191043884,0.10736553719243074,0.1452473898602103
74,compsvi12,pencil,cube,0.13537785136180194,0.12098116129465936,0.3839205577353569,0.01952868803649824,0.1253897036826523,0.0
75,compsvi12,cup,pencil,0.0,0.2617759320347465,0.452374516651025,0.09627652689846156,0.14209679674462844,0.18349131412159136
76,compsvi12,cup,table,0.13180550411233138,0.1159731559792082,0.29871649744661777,0.024152233738647843,0.10874590752957963,0.1555444435774976
77,compsvi12,cup,cube,0.16105309238541005,0.17246921778738716,0.4871515896838561,0.11479082184439778,0.1482492892132906,0.17462026055542368
78,compsvi12,table,pencil,0.0,0.17478803333845774,0.3020508855923885,0.0709473480276251,0.10678258730685064,0.13701041936349637
79,compsvi12,table,cup,0.0,0.1757619906617758,0.3037339794885694,0.07114739742046583,0.1069927652528474,0.13755866858922988
80,compsvi12,table,cube,0.0,0.17578746723938446,0.3037780055164476,0.07120772731211282,0.10686366717796422,0.13730523992459695
81,compsvi12,cube,pencil,0.15535399923937546,0.14089376476715348,0.4863841498435319,0.1049790688875725,0.14351288307952634,0.16393370016929512
82,compsvi12,cube,cup,0.3173182309631692,0.22520239157927435,0.6276116960404786,0.39994278074981054,0.2433126015106429,0.28782462029601164
83,compsvi12,cube,table,0.12768225566204314,0.11572553894676525,0.29781167263955194,0.023686815110179643,0.11051993990998316,0.13243606905872618
84,compsvi13,table,pencil (1),0.045012560909009576,0.037836937275745525,0.3045544265677672,0.07132866447692678,0.1066998539487304,0.043620053991787554
85,compsvi13,table,pencil,0.04635336327413787,0.03892298705725738,0.33492074099754865,0.07961845457262581,0.11598933137364285,0.14819327531337778
86,compsvi13,table,mug,0.04658830471884681,0.039136900269325266,0.3371967874527915,0.0799358937556575,0.11595567255346514,0.04648630414573308
87,compsvi13,pencil (1),table,0.10750746690506507,0.10110843062864296,0.2959654434389295,0.0237969203102494,0.10870797066491836,0.25234181785696513
88,compsvi13,pencil (1),pencil,0.14738911673378738,0.15594732205106848,0.4540000556230766,0.11069064487963676,0.14296175811736192,0.1580472984589306
89,compsvi13,pencil (1),mug,0.2422607080253393,0.2216549584391395,0.38907657646250665,0.018835486968942567,0.15128174851099968,0.1900381372254858
90,compsvi13,pencil,table,0.10441578806964004,0.10458947620107883,0.29795673633508696,0.0240617328579814,0.11135453143185707,0.1282490920190318
91,compsvi13,pencil,pencil (1),0.0,0.3670687888613208,0.6343309128845975,0.14852321034585572,0.15581897675619505,0.1911455573391828
92,compsvi13,pencil,mug,0.2526923183722554,0.2110401835224107,0.7383243861828998,0.5697090994456103,0.2184179380659288,0.31406798416210485
93,compsvi13,mug,table,0.1034336672795818,0.10633560355949387,0.3035061812873001,0.02411691199939683,0.11022941626851428,0.04052724553604769
94,compsvi13,mug,pencil (1),0.0,0.271736971205956,0.4695881705014475,0.3229044060078686,0.15200809442528893,0.18461796414056578
95,compsvi13,mug,pencil,0.0,0.256759980398428,0.44370645966279376,0.11440710523538156,0.14793993029252447,0.16491732322398978
96,compsvi14,bowl,ball,0.0,0.2718819414793976,0.4698386933698684,0.09637642141037744,0.15356511021999694,0.18585242918431488
97,compsvi14,bowl,table,0.10768138913000834,0.10557236052105956,0.3012245689925322,0.024691674891880584,0.1112389733008486,0.12217773011055602
98,compsvi14,bowl,pencil,0.0,0.2000987863968952,0.345790352364163,0.07802842209665672,0.11022366823530898,0.14393211902122888
99,compsvi14,ball,bowl,0.2800506320276134,0.2261056061936177,0.4912723506279513,0.33325689141162623,0.175260781509068,0.2141353576284281
100,compsvi14,ball,table,0.10904360822066264,0.10376370782879092,0.3001788202016976,0.02415405896869572,0.1084789931958586,0.0
101,compsvi14,ball,pencil,0.0,0.2341111473279813,0.4045670520277439,0.08757427750976413,0.1193268987745467,0.1580351962839755
102,compsvi14,table,bowl,0.04651732918487509,0.03911211381185163,0.3360326620759279,0.07977225777008913,0.11615660932019865,0.1485684192799951
103,compsvi14,table,ball,0.047860787397533903,0.04040196194788893,0.373697563623742,0.08992047912233292,0.12786445791813542,0.16136885159270203
104,compsvi14,table,pencil,0.04475057070151192,0.03763328966817685,0.3035490481753371,0.07114118681897481,0.10677382923976396,0.13693701719990492
105,compsvi14,pencil,bowl,0.1634900028078151,0.14280359040015753,0.3958420364319824,0.029285791642634687,0.1420493323400945,0.14605693163257813
106,compsvi14,pencil,ball,0.0,0.29852320646760955,0.515877415411032,0.11440088474124115,0.1557250129235111,0.1865134811267269
107,compsvi14,pencil,table,0.10690403421179012,0.10063555043155524,0.2943465216598116,0.023988431152017167,0.10853950270734122,0.0
108,compsvi14a,bowl,cube,0.0,0.22962917936027946,0.3968217712554635,0.09204245832285884,0.13308636090913875,0.16641304208172875
109,compsvi14a,bowl,table,0.1327035046607521,0.11650300844407745,0.2988089747643777,0.0245876544902418,0.11094749946297816,0.12292313094607327
110,compsvi14a,bowl,pear,0.0,0.2370756836121057,0.4096900618407591,0.09189533813490962,0.12717644345908466,0.1606832917499578
111,compsvi14a,cube,bowl,0.2412554745518051,0.2262299266896389,0.4472677679308416,0.2741818542688628,0.158970339644396,0.1801870593151484
112,compsvi14a,cube,table,0.1078503307783452,0.10169471448129268,0.2961965240287815,0.024086868335343417,0.10899330152976908,0.0
113,compsvi14a,cube,pear,0.0,0.3642426888450673,0.6294471345367453,0.12754568486650086,0.15450233074099748,0.20519452227093266
114,compsvi14a,table,bowl,0.0,0.19438375863525048,0.33591422318289793,0.07975051234181685,0.11618365760410936,0.14861919759080475
115,compsvi14a,table,cube,0.04484176220308638,0.037695354775322716,0.30306418994824075,0.0711252072734187,0.10675518356376372,0.13702510292820608
116,compsvi14a,table,pear,0.044915230478829636,0.03775750134747143,0.3034380541117659,0.07117656072753221,0.10680846074901168,0.13715078085020743
117,compsvi14a,pear,bowl,0.13698304735846853,0.12064706130174953,0.3241052101560519,0.028954958966333967,0.11906765750882825,0.13883004025097198
118,compsvi14a,pear,cube,0.2176622557676015,0.1884907545893974,0.6150187402128503,0.12243789527751475,0.1854891880097123,0.21957079105553753
119,compsvi14a,pear,table,0.10731967844622696,0.1010937210753836,0.2951032088857238,0.024020922949821614,0.1087021079517863,0.0
120,compsvi15,jar,pencil,0.0,0.19802061558521844,0.3421990691276057,0.08217790854158663,0.1095635097679921,0.1425994295141415
121,compsvi15,jar,table,0.023461996509246786,0.08879318321626893,0.3474066321453552,0.022684679698101364,0.08004294910989686,0.04012965279198687
122,compsvi15,jar,box,0.07051077293700123,0.060245780426392025,0.6228923274396242,0.15052962773585116,0.0777914920401388,0.3737034060477943
123,compsvi15,jar,pear,0.06981147448955795,0.04988365791088208,0.5093193550868533,0.13663803249534026,0.07211295377223058,0.06344672262587317
124,compsvi15,pencil,jar,0.22770064930893885,0.2103592070563796,0.3439500919111754,0.02236149977070721,0.11909950503262297,0.15804253771425875
125,compsvi15,pencil,table,0.10746154958164887,0.10111526591401697,0.2974661264166483,0.023162580740257538,0.08796185365561797,0.2541981875543121
126,compsvi15,pencil,box,0.025315542888818186,0.0977610962253886,0.6313494578553284,0.3016075224395962,0.06277730166082747,0.3051636914936888
127,compsvi15,pencil,pear,0.07329981408161071,0.051031345168028534,0.514800562962576,0.14004582748384994,0.07541696349831585,0.06438179929095035
128,compsvi15,table,jar,0.046644643605620914,0.03921860518565281,0.3390027861145619,0.0800311542212237,0.04895573822683368,0.0472362598902547
129,compsvi15,table,pencil,0.044237433287651735,0.03716805546787304,0.3038260698776653,0.07080329245059835,0.04626392447915173,0.0439720480732257
130,compsvi15,table,box,0.04660278345739216,0.039247326105964285,0.3401560932303945,0.07920526966234827,0.04883515589691479,0.04851794266653811
131,compsvi15,table,pear,0.04745955028247779,0.03996705491931747,0.3720811159018517,0.08721130870132708,0.04963950677993207,0.05239820502091994
132,compsvi15,box,jar,0.06968074580354629,0.056830780326251815,0.5783013381266422,0.15923983054862753,0.07270614857747204,0.06519771138793615
133,compsvi15,box,pencil,0.05650565415892734,0.043789252693735466,0.35215697213590424,0.08645360193311029,0.05886346238488036,0.047967534042715226
134,compsvi15,box,table,0.10064547922387393,0.10589117780705544,0.3055787156312977,0.02255974099561685,0.08151492613185522,0.18435530824078653
135,compsvi15,box,pear,0.048534162768144685,0.04347801187638014,0.447449317464109,0.09665605762592228,0.05162699620953237,0.050849172312070985
136,compsvi15,pear,jar,0.1749338261256994,0.1511611810035912,0.5272713033206256,0.12739779384877722,0.0602010672146084,0.06317988417333313
137,compsvi15,pear,pencil,0.06480007176898761,0.04719444441928942,0.4030347797050831,0.10820326873416322,0.06648007414233878,0.054857460519106435
138,compsvi15,pear,table,0.10814862094843222,0.10170663660630036,0.2959875533411326,0.021787235391425862,0.09034866261339436,0.2570969335520444
139,compsvi15,pear,box,0.060471468110235876,0.041747268222833686,0.3249232290102361,0.24230382102057266,0.0,0.026887746404175395
140,compsvi16,table,bowl,0.0,0.19380936574854601,0.3349216158699527,0.07959044127675613,0.11622839286327677,0.14869345276513318
141,compsvi16,table,pear,0.04806222538401509,0.04042789098690743,0.3747914855671695,0.09009527941660776,0.05049076399891048,0.049795903611510706
142,compsvi16,table,pencil,0.0,0.17441396198085102,0.3014044535530677,0.0708326727700432,0.10685318002608288,0.13719105881634022
143,compsvi16,bowl,table,0.13249497076611952,0.1152496125055779,0.2961969552335061,0.02432653874649321,0.11106534839874532,0.12447102343347094
144,compsvi16,bowl,pear,0.07433396494665155,0.052464808040438515,0.5256535194081138,0.14456300582884493,0.14874741574778658,0.3375306040235527
145,compsvi16,bowl,pencil,0.0,0.25485982108173943,0.4404227977701,0.09930474075973368,0.1341137253257342,0.1695584638906672
146,compsvi16,pear,table,0.10888787307285376,0.10624029331030264,0.3042564082315429,0.024234454554236774,0.0871240606664987,0.040881292934175424
147,compsvi16,pear,bowl,0.19304674948310915,0.17245026379729056,0.5802807921209193,0.11286889630709696,0.17716516435798005,0.07100982050049587
148,compsvi16,pear,pencil,0.0729660835966116,0.05390328553269751,0.5379862999206622,0.15059899797695678,0.07545207211209695,0.06258517021401615
149,compsvi16,pencil,table,0.131805596074797,0.1128223590354764,0.2948674934103946,0.02422797179965288,0.10926257750967903,0.0
150,compsvi16,pencil,bowl,0.17863069137441198,0.15492532274402449,0.4594970820010409,0.02395017617751866,0.16507779968829042,0.17640958596073733
151,compsvi16,pencil,pear,0.07048605050292715,0.055486217718887176,0.5593473817941221,0.15540884452315634,0.07345813405649816,0.06391675252135562
152,compsvi23,table,box,0.12006817704399865,0.11137283416620222,0.3233306791734473,0.015027459180956862,0.044602484660586486,0.04982260107788927
153,compsvi23,table,box (1),0.04332694858169734,0.0380616674567104,0.3085055321556294,0.014297002498723168,0.044939533837521216,0.04711724799584219
154,compsvi23,box,table,0.10972673531605064,0.13418074023435952,0.4435244459138472,0.1817624407984713,0.08613578577946111,0.03162002974927483
155,compsvi23,box,box (1),0.0431328879951925,0.03688094968474027,0.33955551166176434,0.08553177214985642,0.044865587365341714,0.04078611173590255
156,compsvi23,box (1),table,0.04547367254029702,0.043490391566697865,0.3968289614163131,0.033572382565843134,0.05004460651278611,0.03784711056454319
157,compsvi23,box (1),box,0.04652173573635951,0.039170945525684266,0.41338591412965137,0.10127363505249824,0.04890237080900376,0.04340071102771795
158,compsvi24,cup,table,0.13082835079598965,0.1139398631868717,0.29236798408874026,0.02359279073342793,0.1107359182132384,0.12881251605995886
159,compsvi24,cup,cube,0.15500426319161173,0.16750954737574406,0.4790260332214384,0.1164142122186669,0.14752628585492136,0.17278116734561433
160,compsvi24,cup,pencil,0.0,0.192962051631858,0.3334573738710457,0.07418532144063904,0.10821137583082094,0.14159163203425357
161,compsvi24,table,cup,0.0,0.1762302527403353,0.3045431823431169,0.07123705066045967,0.1070354973427178,0.13765782889856035
162,compsvi24,table,cube,0.0,0.1938419704544084,0.3349779600034276,0.07963829627708828,0.1160749802954021,0.1484353321054555
163,compsvi24,table,pencil,0.0,0.17404432622263702,0.3007656866650682,0.07057693948331542,0.10663732028420443,0.13605607800034944
164,compsvi24,cube,cup,0.2102064969320108,0.2216033255717174,0.7072820702058054,0.3868194799365144,0.2372677635757012,0.23295959533216332
165,compsvi24,cube,table,0.13877892519130652,0.1245335603938358,0.3278448513605076,0.02396877103712383,0.1217095118117716,0.1429009088792352
166,compsvi24,cube,pencil,0.06017171871977332,0.04631562188426806,0.36209086108114585,0.08689262523758637,0.10788816149226987,0.14172431007700412
167,compsvi24,pencil,cup,0.1593466371888376,0.1348354651107022,0.3640993697602614,0.024892941769743104,0.13706467896358004,0.14142867536776205
168,compsvi24,pencil,table,0.12955202431760293,0.11125555760465826,0.29302188710548155,0.023913409998974792,0.10724749337547188,0.0
169,compsvi24,pencil,cube,0.1081342449748392,0.09994849625617458,0.3121490704671465,0.017113866980034424,0.1204572026036064,0.1239799641691551
170,compsvi24a,pear,cup,0.11981201276315814,0.1216621358815576,0.3433576652011769,0.023474481071841944,0.1316920060106951,0.040774691104820605
171,compsvi24a,pear,table,0.10503887502136593,0.09870732127327164,0.29077632165163153,0.02337796326691112,0.10682438377761937,0.0
172,compsvi24a,pear,cube,0.04186783069587408,0.0378280962206628,0.2698777144874475,0.015560347324749813,0.04338720292314178,0.042271140673571454
173,compsvi24a,cup,pear,0.04966770253863942,0.04609169866561196,0.3942868409370761,0.2472800696491213,0.11981886300718422,0.26071287022610906
174,compsvi24a,cup,table,0.1308239259845084,0.1139426732666169,0.2923779077349501,0.02359319031874268,0.11073260365418257,0.1288063158647137
175,compsvi24a,cup,cube,0.0,0.23552056275594105,0.40700266029022975,0.10488585857672156,0.14194483835415572,0.1663209248446049
176,compsvi24a,table,pear,0.044548232133033834,0.037541124192019014,0.30407487380228554,0.07114580368016739,0.1067244205030722,0.13665401138995614
177,compsvi24a,table,cup,0.0,0.17663334672394412,0.30523976833015776,0.07131445892505621,0.1070675573036263,0.13773717682329784
178,compsvi24a,table,cube,0.0,0.175157009402526,0.3026885124641229,0.0710844107260568,0.10677820025971932,0.1371032783247893
179,compsvi24a,cube,pear,0.12554207109051374,0.11683883099883127,0.3641893598533897,0.2149277233204179,0.10896842017755623,0.30080611394465534
180,compsvi24a,cube,cup,0.3384905423512389,0.19238707996577487,0.5526740492246384,0.3755948721755005,0.2941614075774242,0.26066956843744804
181,compsvi24a,cube,table,0.1323076657431078,0.1170158702017048,0.2993197038963179,0.0243639250901556,0.11111836427647724,0.12462599403489372
182,compsvi25,jar,pencil,0.0,0.19819398597613425,0.3424986701878808,0.08209077650113783,0.10960438109621058,0.14264949010346037
183,compsvi25,jar,table,0.02353395734920891,0.08857327330800889,0.3461828833071541,0.02260895694265417,0.0800593942557115,0.04047271304212378
184,compsvi25,jar,box,0.06834857092963925,0.062073014453093725,0.6444672756742363,0.15023080596499475,0.07544029483835894,0.3659851766914775
185,compsvi25,jar,pencil (1),0.0624781580664253,0.04639059779051275,0.4599652480634189,0.12441341157692895,0.06455372593691988,0.05734277842404429
186,compsvi25,pencil,jar,0.23306773899262784,0.209696194767026,0.3720704310579017,0.02345390551466993,0.1283223676351109,0.163844123158134
187,compsvi25,pencil,table,0.1078483658844659,0.10160423744360472,0.29848981826399296,0.02324108326149909,0.08807914373051533,0.25439359016978996
188,compsvi25,pencil,box,0.02596847479884386,0.10040221175194217,0.7120559227532326,0.4052739212894956,0.09998487670910147,0.05088590588405653
189,compsvi25,pencil,pencil (1),0.11075389683577104,0.10267286379020496,0.3214657891600561,0.018505583927866286,0.08849101970831029,0.2547488603528591
190,compsvi25,table,jar,0.04664613128229393,0.03920438916536298,0.3388718625488038,0.08001674126225382,0.048957003620639664,0.04721944274478582
191,compsvi25,table,pencil,0.04424163959379807,0.03717093668483197,0.3038294944373725,0.07081032744071397,0.04626892785913232,0.04396283448197932
192,compsvi25,table,box,0.04505614741884437,0.037962920280727716,0.3072333940960373,0.07078335485993464,0.04719764747837373,0.04539091574421271
193,compsvi25,table,pencil (1),0.04425402437530141,0.03719924405924222,0.29888507576881723,0.06823410445451629,0.04618758284235931,0.0459405422453982
194,compsvi25,box,jar,0.07129805120874029,0.05505248300782744,0.5582499577202792,0.1549758798157918,0.07399709298902263,0.0642312688050759
195,compsvi25,box,pencil,0.056531068230939674,0.04386645289068531,0.3527477799993037,0.0865487789576361,0.058891498217486474,0.04800337766865661
196,compsvi25,box,table,0.09952487551474813,0.10392209819690833,0.300056062139735,0.022835806760687118,0.08166274080336015,0.040403771607818884
197,compsvi25,box,pencil (1),0.06779253292021828,0.05006407573145858,0.4834837957060728,0.12939445714307196,0.07051604436752135,0.05921680073719699
198,compsvi25,pencil (1),jar,0.1803049903058148,0.15672497765896848,0.5823760867674022,0.2099845570912527,0.1282552020296389,0.40379653782163727
199,compsvi25,pencil (1),pencil,0.11617508040314985,0.11072086908893387,0.379969361121927,0.08190912571574968,0.05287528096770885,0.0425802925660129
200,compsvi25,pencil (1),table,0.10698482568898728,0.10022522836817184,0.2902459429405581,0.02050156606730545,0.08994557024309797,0.25577793196540677
201,compsvi25,pencil (1),box,0.1862441694573305,0.1846802545435939,0.697775253038508,0.4137670197416756,0.12868196591153813,0.43362731507985425
202,compsvi26,cup,table,0.1308291573842955,0.1139349774243245,0.2923604638704188,0.023592671232431608,0.11073693277093156,0.12881386972129485
203,compsvi26,cup,cube,0.15438626393320198,0.16640532616965167,0.4781449758146374,0.11658558960390207,0.14762332849323562,0.17269604014253426
204,compsvi26,cup,pencil,0.05569406270266639,0.04422854710189465,0.33476676164403124,0.08583544335685686,0.05741589486136275,0.04958642715821594
205,compsvi26,table,cup,0.0,0.19374158841087225,0.3348044899747961,0.07954339919654521,0.11624592504919712,0.14874712663230175
206,compsvi26,table,cube,0.0,0.19373266412561765,0.3347890679335216,0.07961563978280653,0.11605518223683638,0.14838947585415424
207,compsvi26,table,pencil,0.04663928861661869,0.03917547605403294,0.33860295476210794,0.07999949052924835,0.048945189058772536,0.047131104451741804
208,compsvi26,cube,cup,0.21485921182354512,0.2311689738547392,0.7421260680552335,0.39771960467971823,0.2444343413575216,0.2280706959194178
