,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Median Distinct Model
0,compsva12,box,book,0.04533027576960304,0.04912281586297289,0.2515762137988258,0.02698329122201791,0.013295271061332948,0.035301448979574296
1,compsva12,box,table,0.04478135858839717,0.04767090098686634,0.232754469080999,0.024180909624981137,0.054188429658575545,0.031907594067401415
2,compsva12,box,pear,0.05308762939301899,0.05903491238371121,0.3071359275480553,0.03608576716984373,0.06453315815177724,0.04404873117839328
3,compsva12,book,box,0.04704583334992419,0.06483145392538565,0.4244436686632701,0.3620194983012429,0.018808818351814704,0.3346013601831953
4,compsva12,book,table,0.036961799704472234,0.03873557098495392,0.19675355218718946,0.021063609714473002,0.044810692161368335,0.027312816371612102
5,compsva12,book,pear,0.06873832491825994,0.07958179380098845,0.514609838763664,0.0353842394984821,0.025293573973850268,0.06350182019123572
6,compsva12,table,box,0.4623864102069764,0.3938872715512345,0.5312626931100032,0.5196875218918039,0.4623864102069764,0.4807747187028582
7,compsva12,table,book,0.054240086568075496,0.08423008453308639,0.552556181224684,0.4971171727686374,0.06648727398625184,0.4013851202346985
8,compsva12,table,pear,0.4576322125819009,0.3870124942050506,0.4972400216791599,0.493943797206581,0.4576322125819009,0.48453035065518485
9,compsva12,pear,box,0.08301186531644097,0.06543009086947939,0.36359401434727134,0.03973706499667245,0.10131854720116087,0.06737580407939528
10,compsva12,pear,book,0.04442931262914273,0.04280183654891232,0.21085117348022814,0.06402346082308003,0.012227992869539886,0.03225763796462209
11,compsva12,pear,table,0.045216742431715085,0.048218827822569685,0.2345388041579386,0.02403959483959784,0.05484436099383811,0.03337301056094413
12,compsva13,balloon,book,0.04558594590179817,0.06230014034638625,0.28912531469709274,0.03171659772007692,0.055105709936646166,0.032898698876421786
13,compsva13,balloon,table,0.044936386808893496,0.055250184603776925,0.25740004295504754,0.02401906139089331,0.054403707215410664,0.03608742596775121
14,compsva13,balloon,pear,0.04635434392339085,0.06236982311774735,0.2889677234774011,0.032002599240272364,0.056063182888704315,0.033853696060013365
15,compsva13,book,balloon,0.4887155179279344,0.42968884432779614,0.5668719976195525,0.5084952189689785,0.4887155179279344,0.33367536088752625
16,compsva13,book,table,0.03634055222659079,0.038393348858451526,0.1939676288385249,0.02076648614338769,0.0440429160656009,0.026906821081535266
17,compsva13,book,pear,0.474090994658086,0.518389170851414,0.4718471824751671,0.4590898581615331,0.474090994658086,0.45592116697069085
18,compsva13,table,balloon,0.4658351380813733,0.3921644296551679,0.5156687858038351,0.5350017076699578,0.4658351380813733,0.49842497754735693
19,compsva13,table,book,0.05424088363940765,0.08429370997329114,0.5527931904539124,0.4974307557781909,0.06648826175089204,0.40151535705090924
20,compsva13,table,pear,0.4611996336486296,0.3877094394669448,0.5112392629413228,0.5070731686503982,0.4611996336486296,0.4860119754122184
21,compsva13,pear,balloon,0.4875763414733956,0.4294678764105819,0.5645098215550169,0.5099574224258555,0.4875763414733956,0.3352307704288244
22,compsva13,pear,book,0.01637689379842868,0.015247774439592129,0.2346652633003921,0.02378413237342504,0.011047320523785771,0.03470346960881291
23,compsva13,pear,table,0.042382907208085116,0.044761903991567736,0.22349331176925305,0.02325068252609989,0.051204807054181435,0.031069775161288147
24,compsva14,box,book,0.4737294041748246,0.4382053856380482,0.5524778863738278,0.4767322492419103,0.4737294041748246,0.36314150727399624
25,compsva14,box,table,0.08806513813351119,0.049280006505128524,0.3040753767278586,0.11855181111858976,0.10730089336392296,0.10624310658973161
26,compsva14,book,box,0.04374194725104536,0.047534923419557326,0.2391421411802548,0.02696206613338805,0.05299865058681198,0.050555175581139845
27,compsva14,book,table,0.0903099654026931,0.04797636535000256,0.2845762254702197,0.15717646976765395,0.1099903229623394,0.0644238403394116
28,compsva14,table,box,0.052906683195291015,0.061399299293659136,0.3046039112177574,0.033761178750214414,0.0643794425607899,0.06689473188342356
29,compsva14,table,book,0.05338329616226563,0.07156379290918162,0.3667153945757958,0.033981237377141565,0.06485738956910914,0.04266792617811855
30,compsva15,balloon,book,0.046824066732119016,0.05943184133723123,0.2869976063100081,0.03006528026478968,0.05672343526440012,0.03844204271092424
31,compsva15,balloon,table,0.0476173413511283,0.05959457781538341,0.2683506172725783,0.02538241197066089,0.057611535458670315,0.05145802532901777
32,compsva15,balloon,pear,0.04610763467375712,0.058745094795077,0.27939898637202565,0.031039854927553907,0.05584836609792362,0.03595711384165791
33,compsva15,book,balloon,0.4849447637435544,0.4571321830823994,0.5514963336126599,0.531277985168717,0.4849447637435544,0.38851719687028585
34,compsva15,book,table,0.0363402701097308,0.038393010641705035,0.1939664640207729,0.020766378378540784,0.04404255949488129,0.026906615875543403
35,compsva15,book,pear,0.4740909948085472,0.5183891765750485,0.4718471982622666,0.4590898565139958,0.4740909948085472,0.45592122841077753
36,compsva15,table,balloon,0.477455299181931,0.3960362062293624,0.5628901857656206,0.5729405252452752,0.477455299181931,0.43487333971055725
37,compsva15,table,book,0.054240903001879545,0.08429368042128246,0.5527930238456619,0.4974307780187741,0.06648828725167673,0.40151507203303044
38,compsva15,table,pear,0.4611996407648732,0.3877094404283262,0.5112392733473994,0.5070731667159708,0.4611996407648732,0.4860120204577894
39,compsva15,pear,balloon,0.4761167936012986,0.4258072217557913,0.527477658219289,0.491541819796839,0.4761167936012986,0.3426347892148725
40,compsva15,pear,book,0.01637623624318246,0.015246579124940431,0.2345336372256268,0.02378210005146966,0.011046737808730821,0.034678778381024365
41,compsva15,pear,table,0.04194721445158027,0.04424655045742917,0.22177070706622995,0.02307958094960146,0.050657531583896034,0.03076048677803297
42,compsva23,balloon,box,0.02013798530445551,0.017609109154437516,0.2684582239711931,0.027301243235269286,0.013481852255259769,0.041927819305617786
43,compsva23,balloon,book,0.0468207391960406,0.05943906541736185,0.2870169938512493,0.030071034747845032,0.05671911783029794,0.03843096509224118
44,compsva23,balloon,table,0.04761736057509067,0.059594600473328825,0.2683506272490141,0.025382423688863755,0.0576115587074738,0.05145810997915387
45,compsva23,box,balloon,0.7235018859912232,0.5957516103788574,0.5092495323693729,0.4913030590685701,0.7235018859912232,0.4366357776745462
46,compsva23,box,book,0.04325513579041372,0.046183268054986376,0.2453708415304739,0.026922563891444925,0.013645377974153371,0.03358684855237303
47,compsva23,box,table,0.04421098484644035,0.04695089191971578,0.2304745702968299,0.023984314899484944,0.053466259313181004,0.031464069358202146
48,compsva23,book,balloon,0.4850458797905915,0.4571555639313126,0.5516235304767738,0.5314780831118591,0.4850458797905915,0.38847527182861746
49,compsva23,book,box,0.05244667297680308,0.068392140418001,0.4521051984427672,0.3610534092758755,0.02046314251113005,0.05013537509023542
50,compsva23,book,table,0.03642122316495382,0.03795843993852562,0.19326082630132968,0.020665760717703426,0.0441370155281186,0.02683607233568477
51,compsva23,table,balloon,0.4774555383163256,0.3960358507861157,0.5628894316407673,0.5729381988653224,0.4774555383163256,0.43487372408345026
52,compsva23,table,box,0.462853176404505,0.394100977224034,0.5332904944928142,0.5210479103557536,0.462853176404505,0.4808593446368403
53,compsva23,table,book,0.054246232689395615,0.0843031929357727,0.5528206414821765,0.4974493410829377,0.06649492891187052,0.40152116817163624
54,compsva24,picture,bin,0.019716079222745188,0.015672386546488892,0.25478699503382113,0.025803477533551424,0.013170751593997785,0.035864488512553215
55,compsva24,picture,table,0.0862560743117816,0.05282026241710392,0.308438005267582,0.15289077775949567,0.10523031550276893,0.06657172222213313
56,compsva24,bin,picture,0.7388229293905277,0.477039501563932,0.3115806259619541,0.2683498292125981,0.7388229293905277,0.3116214196375017
57,compsva24,bin,table,0.08797973788236628,0.04914171168872618,0.2982116366382861,0.16856910190971602,0.10720362816458087,0.06841108859014956
58,compsva24,table,picture,0.05259839440980184,0.06642158938302901,0.3598423306340512,0.03439461863322375,0.06390529999093672,0.04491587690055014
59,compsva24,table,bin,0.05247856298586138,0.059341964500957564,0.2996982371329566,0.03292150246537698,0.06383272949854353,0.042706995179576566
60,compsva25,picture,bin,0.02272612306752991,0.01753735954346795,0.27668871553165536,0.028370961818733564,0.015180054700767031,0.039948868216734525
61,compsva25,picture,table,0.0925876333145724,0.07671610431665614,0.4003850525541041,0.04855404937825519,0.11308379707177264,0.09433567755667374
62,compsva25,bin,picture,0.028650213827211925,0.02479444482593679,0.2893047097802717,0.021644789540961384,0.019319000979918982,0.038209838204417416
63,compsva25,bin,table,0.08573546197662828,0.07915048772955165,0.4175248864056709,0.05449571140950797,0.1047865855948282,0.08897719503427019
64,compsva25,table,picture,0.05548785791686255,0.07321060360226833,0.3826240148097037,0.03885413418220792,0.06733807133489994,0.05976674332331708
65,compsva25,table,bin,0.05486733039826834,0.06405789044807786,0.31763020892261384,0.03930158690147585,0.06663359701765154,0.06032338836367371
66,compsva34,balloon,bin,0.04377617682147992,0.05727276042839166,0.2789871331254577,0.026997379181359738,0.013463010093144594,0.035919588873102315
67,compsva34,balloon,table,0.0510044321653858,0.059197025456830775,0.2722888487867055,0.027148102496687525,0.06178644024523596,0.055438363433487695
68,compsva34,bin,balloon,0.4522597973082687,0.4384641546056207,0.5070262210668147,0.4655193846975154,0.7863481797120899,0.37403008544927635
69,compsva34,bin,table,0.09273208791650273,0.04919690029403957,0.293063886416697,0.16217941856691714,0.1128687543108724,0.08381245955778593
70,compsva34,table,balloon,0.4946822408633633,0.4120981044494216,0.5710123051243517,0.5542104380188657,0.4946822408633633,0.3999485216048988
71,compsva34,table,bin,0.055059282902715695,0.06261382221028343,0.3078700003184255,0.0354777376137586,0.06693463627349219,0.05813573022905528
72,compsvi12,pencil,cup,0.023469005812525204,0.01912774385334941,0.2200008032791684,0.07839944293955198,0.015968507654992806,0.035081007919689385
73,compsvi12,pencil,table,0.015844906688982884,0.014935686283917322,0.2271678928538243,0.02298506036476361,0.010682675814470391,0.03307204249420381
74,compsvi12,pencil,cube,0.04516639814794912,0.04903596120813964,0.2658146777691793,0.03238511207998568,0.01224631517485515,0.03797140020421004
75,compsvi12,cup,pencil,0.04347274706443559,0.03196117953390608,0.5032841509220857,0.3300974550992544,0.029236314808322287,0.07341330309523285
76,compsvi12,cup,table,0.015838120049122616,0.014869281052979487,0.2222521073955104,0.02288172927298098,0.010678402109106734,0.03267298011331376
77,compsvi12,cup,cube,0.024947955441735063,0.023214318490784973,0.3188978684989182,0.03849496041471485,0.016703484642460364,0.04745029579412907
78,compsvi12,table,pencil,0.4677046295390241,0.5198563511535914,0.467938622796444,0.4641146697226132,0.4677046295390241,0.4805725555960216
79,compsvi12,table,cup,0.4611949843596473,0.5078016378776933,0.455547002954409,0.4459806709627008,0.4611949843596473,0.46376828829361694
80,compsvi12,table,cube,0.4616809722243278,0.5132385888053379,0.4646436332023923,0.4571516799170751,0.4616809722243278,0.47074118558708805
81,compsvi12,cube,pencil,0.05149911928854696,0.0707003898813756,0.4961530519946125,0.4031877218097221,0.015986366148203892,0.04788151609742853
82,compsvi12,cube,cup,0.026288248460569628,0.02471770233354441,0.22682387196947884,0.07224497589415503,0.01802434557338656,0.03641593263127067
83,compsvi12,cube,table,0.01563703355113193,0.014716302066160132,0.2026577147927829,0.021439215962135653,0.01053062117907215,0.029177733881352533
84,compsvi13,table,pencil (1),0.4519422301842814,0.3843696479126531,0.4750597444467696,0.4661414978612525,0.4602503415236695,0.46938532657992044
85,compsvi13,table,pencil,0.05018956789875917,0.0760600510721015,0.5022420032425298,0.4616517400665658,0.018517298136758932,0.4019921279233715
86,compsvi13,table,mug,0.05117893539917827,0.07552608452034161,0.5056065179367965,0.4596212902000818,0.018555936655541155,0.39599098697746205
87,compsvi13,pencil (1),table,0.041356821123031885,0.04314043233999176,0.21897343567044847,0.02260981356217604,0.010602953527316682,0.031267614658554745
88,compsvi13,pencil (1),pencil,0.022679676018461332,0.022379465376309842,0.3180323292156957,0.03774957600041567,0.015230009320171631,0.04749914432837217
89,compsvi13,pencil (1),mug,0.022266690281869075,0.017619571159533613,0.20830819581584545,0.08413292228320653,0.015246956122411554,0.034936063653444226
90,compsvi13,pencil,table,0.039561889824236016,0.04106169358828005,0.21017704791845127,0.022092168923270008,0.010602365322511869,0.030240225858290583
91,compsvi13,pencil,pencil (1),0.029147280672322026,0.02963730666361873,0.40213031437940855,0.04322088087753219,0.01986061236755211,0.06506552658638838
92,compsvi13,pencil,mug,0.0278561830620342,0.025781476994803824,0.3365671541390065,0.10973065578583976,0.01921315586180902,0.05794780289420495
93,compsvi13,mug,table,0.04048051834865578,0.0426405998442205,0.21466102264613032,0.02271062649112865,0.010640738941624574,0.03077561191577401
94,compsvi13,mug,pencil (1),0.03928125459034024,0.02543071878687535,0.39149251298004906,0.10531931039114552,0.027327432781034618,0.0762241094298221
95,compsvi13,mug,pencil,0.025983641501288183,0.02392431946279564,0.3316938458126563,0.03846330086533218,0.01742331257902922,0.05120029933563828
96,compsvi14,bowl,ball,0.03627550050803322,0.024441890064903653,0.33387867711819635,0.03400339324751171,0.024604749430620625,0.05901476787123315
97,compsvi14,bowl,table,0.041359208214057364,0.04307223272694363,0.2183394928412316,0.022740189890850863,0.010709618969016224,0.03160822480243739
98,compsvi14,bowl,pencil,0.6899691757666065,0.5669804514986022,0.484329930251518,0.4386466124342904,0.6899691757666065,0.38894434079760715
99,compsvi14,ball,bowl,0.023860597629035668,0.01977182551084201,0.2125433532893736,0.08926816352309579,0.01662107950962902,0.03940015345332168
100,compsvi14,ball,table,0.043958074805756864,0.04548271457861151,0.22643816922300355,0.02307519321797212,0.010730165892294282,0.033141531096051856
101,compsvi14,ball,pencil,0.02753782255856389,0.0316435269652291,0.5037334855631866,0.3919523308120423,0.018724466460413,0.29844016942085266
102,compsvi14,table,bowl,0.05030388272861104,0.07419563464672294,0.4975099795421989,0.4546439619902775,0.0186518891381845,0.3975836019897693
103,compsvi14,table,ball,0.05352856660283265,0.07484417708413793,0.4908655002297705,0.3959553643064034,0.019806354164056943,0.04990999604037308
104,compsvi14,table,pencil,0.4539185845261269,0.3856185799443595,0.4792070359346794,0.4778057699662756,0.4732675594037399,0.4866073121636479
105,compsvi14,pencil,bowl,0.02275125830556389,0.018931342460158814,0.2566661438542302,0.0284920145933522,0.01521542857467438,0.03670401028191306
106,compsvi14,pencil,ball,0.03449919048675791,0.02653772259089378,0.3633471467880525,0.038927474593718384,0.023274115230202657,0.06085042629432962
107,compsvi14,pencil,table,0.04084261913315102,0.04344229179300845,0.21871560902524154,0.02234815538384893,0.010643272024622648,0.031057439507973322
108,compsvi14a,bowl,cube,0.03502099734340018,0.028796758219130938,0.4924220779819611,0.37248685161261297,0.023331093059164185,0.057390993282749464
109,compsvi14a,bowl,table,0.015823977036353992,0.014858517474729232,0.21581418344140435,0.022515305134219888,0.010658045226527984,0.031155827025280233
110,compsvi14a,bowl,pear,0.037741043251328384,0.0336116724228997,0.5286819360502721,0.4042816510622072,0.02524993502797149,0.06093933347179013
111,compsvi14a,cube,bowl,0.021254447962261586,0.01844265500809746,0.22178259424034366,0.08587701778105003,0.014561741134067522,0.03628218312261902
112,compsvi14a,cube,table,0.04142255798887162,0.043574749188711216,0.21988198739180576,0.022533462357594784,0.010594487030096605,0.03158668368150858
113,compsvi14a,cube,pear,0.029145699212634518,0.03090788409722215,0.3919030847126907,0.0359645952425433,0.019952943086289164,0.05941120352201021
114,compsvi14a,table,bowl,0.027869874975849505,0.027462179219528395,0.4954699317977891,0.4525379347031418,0.018663955289393432,0.39685753925328915
115,compsvi14a,table,cube,0.4519183239453458,0.3838083255657772,0.4714281382587898,0.4663255189803774,0.4646125069547757,0.4776893165862941
116,compsvi14a,table,pear,0.4513989418375921,0.384180313916609,0.4708161182022689,0.4646873302603951,0.4653360038128781,0.47521293150388055
117,compsvi14a,pear,bowl,0.019490811698541183,0.01676633142625258,0.2270007476442885,0.0698746987258292,0.013107858069294874,0.03420375341423202
118,compsvi14a,pear,cube,0.025384178924798845,0.023808166013235408,0.3179970755150749,0.03898977084487922,0.017095537151109015,0.0434454067290481
119,compsvi14a,pear,table,0.04107642604921792,0.043676563098416166,0.21953108257320228,0.02242483533749122,0.010614749388406574,0.03128097207207401
120,compsvi15,jar,pencil,0.5072910628320715,0.5682078314783846,0.4927747330093882,0.4734339687045101,0.5072910628320715,0.4381137161335857
121,compsvi15,jar,table,0.03764772048721739,0.03976847930826125,0.20628811781479567,0.022110575792617517,0.04571177893609188,0.02888517879523123
122,compsvi15,jar,box,0.06071442473726853,0.06517482184527533,0.3898250246546051,0.04339382344707751,0.07411667558304494,0.05309138185686767
123,compsvi15,jar,pear,0.058636701779831525,0.07143442032912665,0.3755507545766301,0.04871511246852701,0.07154970542932641,0.04859057338925973
124,compsvi15,pencil,jar,0.01815492093129284,0.01748603288794802,0.2030974402974266,0.0230271671257658,0.012162321714596323,0.029725498139772183
125,compsvi15,pencil,table,0.0431887178546658,0.04782094013894217,0.23056397834404924,0.02352471992775781,0.05225931337798885,0.031340545155656485
126,compsvi15,pencil,box,0.061033137808859626,0.05008338240090441,0.2842034320649747,0.08801831202027692,0.07460438391141498,0.049764247160564
127,compsvi15,pencil,pear,0.05877628794040422,0.06794414329886493,0.367320411426082,0.04817930643150668,0.07174847993496833,0.049727630581370925
128,compsvi15,table,jar,0.05234815784476828,0.07856613538822582,0.5217550634125994,0.4729828961086651,0.06416589002352441,0.3978866250579307
