,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Refined Shared Model,Median Distinct Model,Median Shared Model
20,compsva13,table,pear,0.007460057076640516,0.015117998525069112,0.2752375500744773,0.05537139543361805,0.006631161845902681,0.013438220911172546,0.051774967497116756,0.04036149376443715
21,compsva13,pear,balloon,0.005791050826463621,0.009164674887887787,0.27264487778551344,0.05175735454185184,0.00586529506782854,0.009653457548575136,0.02170138183836144,0.018621302849938882
22,compsva13,pear,book,0.08678792552381473,0.09228942756459388,0.4771403678907134,0.061547307625067924,0.09031534711767646,0.08271233786474139,0.03766985646574463,0.028534139690012044
23,compsva13,pear,table,0.08923341440612406,0.09497678443348226,0.4639309603381943,0.059004780465120074,0.09285382604093584,0.08515060644789196,0.10131218966071441,0.13459285833200302
24,compsva14,box,book,0.006178626176590821,0.009578051226240863,0.2859738305757689,0.05553787697177767,0.006366414837112321,0.010088880624973713,0.04836814116596752,0.04451505666234853
25,compsva14,box,table,0.0070012984588478655,0.0075638137263771684,0.2360648535318421,0.00629096358539104,0.007091058695499763,0.007967217125117283,0.021368019653027613,0.016956020432191587
26,compsva14,book,box,0.08584966406076243,0.09181979755442464,0.4794843940936813,0.06272173794067852,0.08911173503062221,0.08240943810599194,0.1210395637797837,0.19715789303423967
27,compsva14,book,table,0.007067202959499098,0.007578579660587289,0.2355841973888587,0.006301646718680059,0.0071578081256465234,0.007982770575818612,0.02167366735633261,0.01700309826936602
28,compsva14,table,box,0.3160426212330291,0.20778769892632906,0.5654007743483833,0.10561550451783362,0.1801724479916859,0.20185110059914896,0.10477546821177453,0.06643647982921749
29,compsva14,table,book,0.31911141000349497,0.2118132428396621,0.5599453274652123,0.1078855836339673,0.18378878747969796,0.2050859040848617,0.10608428825252983,0.06809281951146431
30,compsva15,balloon,book,0.1031209512368598,0.13294580320888633,0.729955885437112,0.09881013573998436,0.11655787315036847,0.12012742290765198,0.2007186493934391,0.2445654507733564
31,compsva15,balloon,table,0.10371077962252648,0.1321266184304163,0.6745906320025039,0.3324559503435493,0.1168594359716548,0.1187760287776764,0.1661807338187015,0.17909054903159888
32,compsva15,balloon,pear,0.10173074840798016,0.1307205724014091,0.6395921827107116,0.29038490021854085,0.11679850026122833,0.11809732422342632,0.14068633059826943,0.17227389336837473
33,compsva15,book,balloon,0.006125377222991988,0.009556654913266141,0.2843151167129201,0.054263291487328086,0.006203907700209835,0.010066343175307002,0.022365887255566073,0.019074382197042928
34,compsva15,book,table,0.08574963838513222,0.09116648015180596,0.4318439483993271,0.056933454962086766,0.08922754863649307,0.08181917110734252,0.036358528892378277,0.026892586229510376
35,compsva15,book,pear,0.00747390179845878,0.015090689041085537,0.27733466814245555,0.0555776056904068,0.006643468265296693,0.013413945814298254,0.05192695871765129,0.04089347317743985
36,compsva15,table,balloon,0.00734645497811129,0.014974529276437509,0.2750779144380163,0.05536655661528489,0.006530182202765591,0.013310692690166676,0.05155626408628986,0.04106484126490865
37,compsva15,table,book,0.007380270160140838,0.015373489343254691,0.2851533956161275,0.05770264616751094,0.006560240142347411,0.013665323860670837,0.0536872943988534,0.04188897682484145
38,compsva15,table,pear,0.007460057393675922,0.01511799834812999,0.2752375417151301,0.055371394517078336,0.006631162127711932,0.013438220753893323,0.051774967936005896,0.040361492948747635
39,compsva15,pear,balloon,0.005800095582732818,0.00918938199272832,0.2737133126863585,0.05194007089734416,0.0058744557825114434,0.00967948236567383,0.021784694735949586,0.01871021002666214
40,compsva15,pear,book,0.08678319593072117,0.09227928278215668,0.4770194455490869,0.06167276623429276,0.09030802312132803,0.08270359334823603,0.037669181009007666,0.02853298291395583
41,compsva15,pear,table,0.08902177251865749,0.09470534877306988,0.4611234958553037,0.05854496830296895,0.09261207814948966,0.08491643386952269,0.10085607539024885,0.13399454001668978
42,compsva23,balloon,box,0.1037914600089066,0.13418193620006771,0.7530948802223236,0.09688060623574588,0.11545884819625787,0.1207569809622563,0.1783591106521839,0.25574753804400485
43,compsva23,balloon,book,0.10311552400894196,0.13293419779003385,0.7297950349028587,0.09877907464266668,0.11655839913419284,0.12011793131056532,0.20073015439477987,0.2444952506407487
44,compsva23,balloon,table,0.10371076552780893,0.1321265980832535,0.6745894417659128,0.33245601115601514,0.11685941888594355,0.11877597903287425,0.1661806997119444,0.1790905258901601
45,compsva23,box,balloon,0.006177002578816958,0.009587760480576324,0.28677272927903874,0.055697196242754696,0.006318141714399647,0.010099107706207065,0.04795573458952501,0.0446854490511328
46,compsva23,box,book,0.08164285455433687,0.08870882383820282,0.4566315333862182,0.05406822783760522,0.12751690223835374,0.07963179808716825,0.07065176032638541,0.06945647747234387
47,compsva23,box,table,0.08678775081088595,0.09181450139769592,0.4590623694014712,0.06187563767512665,0.0901440098352356,0.08243952043458362,0.09907724492395323,0.13147716012879965
48,compsva23,book,balloon,0.006124873261210518,0.009556336694789131,0.2843088132499022,0.054260894836245264,0.006203397277379884,0.010066007985177886,0.022366062007750966,0.019074038575680158
49,compsva23,book,box,0.007074706652646197,0.00943732247244665,0.2934007045365702,0.0065779728249705,0.007165408019987816,0.009940646337643804,0.04494394296267784,0.0452736067683407
50,compsva23,book,table,0.08307031380343538,0.08936525724486385,0.4202668552257658,0.055954565200271617,0.08671469371157715,0.08026174660672833,0.03550452836314073,0.026430038202838013
51,compsva23,table,balloon,0.0073464542452926045,0.014974526256259809,0.2750777844674979,0.055366543542308085,0.006530181551371204,0.013310690005564271,0.05155625334927239,0.041064779390542316
52,compsva23,table,box,0.00745503308683695,0.015120024465330725,0.2767510999813084,0.05544427561776609,0.006626696077188399,0.013440021746960644,0.051828062554888185,0.041210694081475166
53,compsva23,table,book,0.007380171311517886,0.015373583746411231,0.2851541612663132,0.05770323113948196,0.0065601522769047895,0.01366540777458776,0.05368674577599612,0.04188850584960603
54,compsva24,picture,bin,0.19617335448447795,0.22054786654821945,0.4856546250860233,0.048264059605179516,0.13710029632098486,0.21686466721391467,0.13854709196937431,0.19895263130104407
55,compsva24,picture,table,0.007539495590537027,0.008269889554077533,0.2618968056371612,0.00750204343609408,0.007636155790415706,0.008710950330295002,0.02247303884596022,0.01819080768498699
56,compsva24,bin,picture,0.007555994599680764,0.008929410743266177,0.2745636221056462,0.006309649140242323,0.0076528663253176985,0.009405645982907041,0.04065666422315424,0.04249276076108526
57,compsva24,bin,table,0.007078944234987888,0.007739939647449234,0.24172633290638146,0.006541969090680824,0.007169699930308245,0.008152736428646527,0.02186825793732646,0.017274664807919386
58,compsva24,table,picture,0.08537674353474392,0.1120279075289272,0.5870646583208243,0.115165090401178,0.16613517241554396,0.10179035062125084,0.10054405530263177,0.0733313402054414
59,compsva24,table,bin,0.3124376607083558,0.21610655479593616,0.5729247440688578,0.10862088741085699,0.1819994223872148,0.2093992752008073,0.1054396046648707,0.06947293024791208
60,compsva25,picture,bin,0.20593004660861586,0.21276214271572894,0.4807351341761891,0.04735210174412737,0.13904834017981427,0.20821042785109348,0.07726841456384183,0.06811179919177922
61,compsva25,picture,table,0.006432626433502858,0.009249078326131359,0.2957590651232839,0.007177320964160135,0.006515096003163153,0.009742362503525032,0.023028946981972144,0.019746547849725963
62,compsva25,bin,picture,0.00777978347805613,0.008853357215610319,0.2920094449351522,0.007028509264827492,0.007879524291877363,0.009325536267109536,0.04326860065798503,0.044769514121964435
63,compsva25,bin,table,0.006249529150218836,0.009373798177361751,0.3002464853909143,0.006951058419619576,0.006329651318811386,0.009873734080154378,0.022997321855057533,0.01992831635155427
64,compsva25,table,picture,0.08473236147700754,0.1115325475641467,0.5870135964433059,0.10386581889227203,0.09651070233824327,0.10162888143888928,0.03735126001840961,0.032283413045428026
65,compsva25,table,bin,0.08520151869665024,0.11226892381284416,0.5879328823453261,0.09863051969141297,0.09718329541546168,0.10222557974252744,0.03751009290642604,0.032380996856883136
66,compsva34,balloon,bin,0.10187432993019788,0.12827287038448246,0.729735821256019,0.0980918083029191,0.11383894155699276,0.11527558320687555,0.20613739760591848,0.2357714000110205
67,compsva34,balloon,table,0.10404104214435103,0.13506261355016133,0.6890066233011374,0.3442283552729312,0.117049118477046,0.12120280148250798,0.15818516288654705,0.18760689298661487
68,compsva34,bin,balloon,0.006247214592183969,0.009523901906860841,0.28457167360251645,0.05420030702390876,0.006327307086955559,0.010031843341893418,0.02228923421046214,0.01901321205536413
69,compsva34,bin,table,0.007069178624388153,0.007581045744897984,0.2360476474987693,0.006376901576571804,0.007159809119572617,0.007985368184625878,0.021712738671391302,0.01701724498776562
70,compsva34,table,balloon,0.005841188229184786,0.009313331034795673,0.2790819084819289,0.056008028271152435,0.006517650734974039,0.01350983771612242,0.05162309394283768,0.04161998813163687
71,compsva34,table,bin,0.3253450442765653,0.21415930669110286,0.5684336714017513,0.1053026819121568,0.18742601560605196,0.20743210939907053,0.10484122467651859,0.06872341817413671
72,compsvi12,pencil,cup,0.007505346107393954,0.009529051569497078,0.34649653264036,0.009185761440011224,0.007601568493386186,0.0640519199874915,0.04607465095688659,0.05065024157994928
73,compsvi12,pencil,table,0.0886856688659948,0.09371159711067044,0.4729546906437826,0.061407087198602786,0.09213402458607776,0.08390685472487186,0.10270266387496442,0.1344884437650899
74,compsvi12,pencil,cube,0.0887423605437631,0.11402498181530127,0.5741347252478862,0.2940958534543205,0.10035209151958313,0.1033086785882692,0.03875920326719899,0.03262950290214095
75,compsvi12,cup,pencil,0.0065505807423375,0.00930451060404714,0.2962027904919732,0.006657888278587021,0.006243885539082782,0.00980075116959632,0.048923066274155554,0.043657276235737334
76,compsvi12,cup,table,0.08718080385367273,0.09186833927119756,0.4661053063500417,0.06333415375580465,0.09043857052085606,0.0822428290141785,0.09999127182587303,0.13183180925865154
77,compsvi12,cup,cube,0.005775293581605188,0.010879549513182344,0.4839774969539296,0.0914379756468211,0.005849335807010383,0.08216526427455327,0.07526379497825021,0.06450326741698613
78,compsvi12,table,pencil,0.0074739174657236455,0.015074333623738525,0.27511668606528056,0.05530337899009704,0.006643482191754351,0.013399407665545357,0.05172298314388544,0.04018630179234512
79,compsvi12,table,cup,0.007487435914264802,0.015041314691923319,0.2749415651583813,0.05513646696509577,0.0066554985904576005,0.013370057503931842,0.05156445427074392,0.04020084980700005
80,compsvi12,table,cube,0.007482089215595733,0.015062253794835619,0.2749404279627856,0.0552015512324322,0.006650745969418429,0.013388670039853884,0.05162333921268328,0.04017097329407037
81,compsvi12,cube,pencil,0.005894386332855541,0.00934600510749342,0.2868514834119965,0.006096912044521064,0.00596995538840497,0.009844458713226402,0.022387128571610102,0.01938343812825211
82,compsvi12,cube,cup,0.00820850846493657,0.008274415787479587,0.26037148426111884,0.009353654146059312,0.008313745752948578,0.008715717962811833,0.022140441807560446,0.018300382578084515
83,compsvi12,cube,table,0.08641873957570116,0.09093297891359484,0.445368317248318,0.061013510029185015,0.08958277783720542,0.08144452773662282,0.0976396965814207,0.12948279052676415
84,compsvi13,table,pencil (1),0.007484877747070763,0.015068078785706481,0.2749292477943893,0.055175287272106265,0.006653224664062899,0.013393847809516872,0.051609478195334096,0.0402803160788256
85,compsvi13,table,pencil,0.007388980246012144,0.0153401221475728,0.2841767154911306,0.05763290138154379,0.006567982440899685,0.013635664131175822,0.05361954525021064,0.04121285127176333
86,compsvi13,table,mug,0.0073989960970706455,0.015324683086141397,0.28408529118739145,0.057500655368917526,0.006576885419618351,0.013621940521014573,0.05350787561172808,0.041348360555886206
87,compsvi13,pencil (1),table,0.08756827018044837,0.09252783416884013,0.4573417720871565,0.05998843622881765,0.09087338764934802,0.08291057499016984,0.09912417260362659,0.13151270828509246
88,compsvi13,pencil (1),pencil,0.0056137072077382605,0.011256162476863365,0.5187194009037401,0.09310890826826468,0.005685677812965672,0.08833950768852482,0.03441339229555197,0.029330464414015982
89,compsvi13,pencil (1),mug,0.007495505718957796,0.00912772503660398,0.3455716235805693,0.009009232675534159,0.007591601946123923,0.06504779743759942,0.04223530721502726,0.04675880959786976
90,compsvi13,pencil,table,0.08598252602765133,0.09048407106475184,0.4466369331443133,0.061817322174997275,0.08910312957769821,0.08106401936400508,0.09706938846705121,0.12885329097239775
91,compsvi13,pencil,pencil (1),0.0062510726174309795,0.009409209179984016,0.3057369257699488,0.00693268118588134,0.006331214574064711,0.009911033669583165,0.022938466881687644,0.02015725494884079
92,compsvi13,pencil,mug,0.00658259229900652,0.00902605436274473,0.2679148293053738,0.008379886566720543,0.006666984507968142,0.009507443928757785,0.02197212306509112,0.018651213318444958
93,compsvi13,mug,table,0.08677177959013592,0.09166687482132174,0.4551938792362349,0.06328200004581347,0.09005204171135348,0.08211693086090192,0.03752059909535705,0.02804324806980349
94,compsvi13,mug,pencil (1),0.006992626454622527,0.015798867390629117,0.2820920051100308,0.0063928896385844714,0.006215667959664469,0.014043437680559214,0.045512020352719666,0.03971561030015471
95,compsvi13,mug,pencil,0.005781908066534344,0.010810742982970387,0.4650991363474656,0.09025008693956743,0.005856035093028374,0.011387315942062142,0.07316241722295015,0.06319136361778133
96,compsvi14,bowl,ball,0.00694489268859126,0.01591141427386443,0.2962664581656752,0.006539082803883013,0.006173237945414453,0.014143479354546162,0.05199535878035118,0.04273302879947617
97,compsvi14,bowl,table,0.0863543827593521,0.0910618398673265,0.4561468992572317,0.06327582684725916,0.08956002325032493,0.0815844745683494,0.03737802154427302,0.028277363897312537
98,compsvi14,bowl,pencil,0.0062691838140099465,0.009581931179416235,0.2883701009206017,0.0554455682343216,0.0063495579654716154,0.010092967508985102,0.04686126810474797,0.04490134282729362
99,compsvi14,ball,bowl,0.00866096717462698,0.008057234064436859,0.2811181308121125,0.00937461468375448,0.008772005215327327,0.00848695321454016,0.024531526436011496,0.01922195017397553
100,compsvi14,ball,table,0.08687164470871478,0.09166724890098213,0.46120879813231497,0.06163296932697183,0.09015190892427084,0.0820910055847865,0.0998757729037273,0.13181140868037686
101,compsvi14,ball,pencil,0.006426415718138592,0.009527292378620008,0.2918492119383479,0.006341782444664703,0.006508805663242934,0.010035414638813077,0.022929629041894137,0.019428163999937933
102,compsvi14,table,bowl,0.007397662022514562,0.015321952469647496,0.28426092199714176,0.05754699025472078,0.0065756995755685,0.01361951330635333,0.05355336975153406,0.041349671242983374
103,compsvi14,table,ball,0.007276333066381846,0.01563192498205282,0.2936972048428632,0.059985461707898875,0.0064678516145616404,0.013895044428491396,0.05558714105806249,0.042257787534145434
104,compsvi14,table,pencil,0.007469024886570678,0.01508997339280814,0.2754676120806123,0.0553677143510086,0.006639133232507271,0.013413309682496124,0.051789985815714125,0.04038525870636416
105,compsvi14,pencil,bowl,0.07317350844265967,0.08237704316384897,0.4309354274699794,0.05613835533915225,0.11433837488766165,0.07415510502413306,0.06342346399118766,0.06615721099249074
106,compsvi14,pencil,ball,0.006182654457951623,0.009400647021018008,0.30763852380487683,0.061785384182241075,0.006050275786933231,0.009902014862138969,0.053856212442627484,0.04499916494454774
107,compsvi14,pencil,table,0.08660682767201826,0.0910065956405695,0.4511045886186542,0.060148905129360684,0.0897380393870925,0.08156628315423081,0.09879559994986811,0.12993645145198401
108,compsvi14a,bowl,cube,0.007246739568611889,0.015640839622268702,0.2958789763046025,0.06017839817881999,0.006441546283210567,0.013902968553127738,0.054784226354058774,0.043354860163333266
109,compsvi14a,bowl,table,0.08651850408516275,0.09107176809085099,0.4551982254528597,0.06290030551248565,0.0896783921422266,0.0815940280216986,0.09804592996504889,0.1299723181292924
110,compsvi14a,bowl,pear,0.006563292593225361,0.009486649692345427,0.29577351259060225,0.05884500987500365,0.0063207655154314535,0.009992604342603855,0.050577703751764326,0.044724214675703096
111,compsvi14a,cube,bowl,0.007664487777609055,0.009315390467365322,0.3262425653699783,0.00984200378264663,0.007762750441424555,0.06073034956969341,0.02793293826046775,0.02176166954667977
112,compsvi14a,cube,table,0.08667457998224246,0.09116775150318852,0.4536027268216779,0.06058693288996823,0.08981742622342549,0.08165580741117938,0.09874377882569783,0.1303110522339916
113,compsvi14a,cube,pear,0.007232044803532338,0.009145015612437165,0.2929727328929929,0.008879592459009983,0.007324763326654547,0.009632749778433812,0.023154038058575643,0.01951053541204991
114,compsvi14a,table,bowl,0.007398857596621887,0.015317473929837984,0.2842473132718133,0.05753209601915815,0.006576762308108345,0.013615532382078206,0.053540487807856564,0.04135096831665657
115,compsvi14a,table,cube,0.007477309856350886,0.015076406448411132,0.2750314698884917,0.05526744740946292,0.006646497650089678,0.013401250176365448,0.05169005297546502,0.04019589371944941
116,compsvi14a,table,pear,0.007480739598918163,0.01507187523719098,0.27511601849656536,0.05524598522871396,0.006649546310149477,0.01339722243305865,0.051678137857759585,0.04027501292273004
117,compsvi14a,pear,bowl,0.08235505717426382,0.08819711258733258,0.4550654145007711,0.061380446157799015,0.08576654867924799,0.07937570295211678,0.05784732193743013,0.06756255119537165
118,compsvi14a,pear,cube,0.0059874352344608675,0.009872036535756856,0.30355034772123424,0.007664082635163701,0.006064197224646263,0.010398545150997222,0.02325014884088138,0.02053010219714069
119,compsvi14a,pear,table,0.08670656292499253,0.09112789929596404,0.4522187278749809,0.06029274237690053,0.08984591886124632,0.0816480615859534,0.09903448572227883,0.1302361700207754
120,compsvi15,jar,pencil,0.0058606504206942574,0.009306007115401528,0.2842498017562453,0.056299557629086124,0.006379661874577117,0.00980232749488961,0.05011701375153421,0.04267777883639662
121,compsvi15,jar,table,0.07762635759675064,0.08565331530090035,0.4112716270597133,0.05608168092212377,0.08154110375932512,0.0769329926875168,0.034122734300626685,0.02584815099398842
122,compsvi15,jar,box,0.006702266483508189,0.009277428584939709,0.29912273895701186,0.007259347240821245,0.006788192976886499,0.009772224776136491,0.02286173613658476,0.019855148755404627
123,compsvi15,jar,pear,0.005763823657107804,0.009378015688974565,0.3039081876074109,0.05770590410507361,0.005837718832198932,0.009878176525719876,0.022753243696937143,0.020209900836163117
124,compsvi15,pencil,jar,0.09553573580562108,0.11591374533926953,0.5382818505511792,0.2561520074193868,0.10416706830833032,0.10400337184758153,0.04218752267184574,0.031228217062295924
125,compsvi15,pencil,table,0.08756132150340143,0.09222306387908016,0.4550505831578998,0.059960010288564874,0.090867966680312,0.08263872463486625,0.10173511888736689,0.1325536672270735
126,compsvi15,pencil,box,0.008029531093039206,0.008619652329937685,0.27665914572571204,0.008162618501920111,0.008132473799360222,0.009079367120867696,0.022573341440997957,0.018717679045861583
127,compsvi15,pencil,pear,0.0057567612013176474,0.009375623640915327,0.3038516242354655,0.057571489445722615,0.0058305658321037715,0.009875656901764146,0.022748815449967198,0.020202679822070625
128,compsvi15,table,jar,0.007393203961783555,0.015344034788655312,0.2843404303034469,0.05755812018871079,0.006571736854918717,0.013639142034360278,0.05355931178697967,0.04148916074244372
129,compsvi15,table,pencil,0.007440475621085535,0.015118398316337257,0.2752404756873833,0.05546691327474245,0.006613756107631586,0.013438576281188672,0.05183938133872141,0.0403407627778666
130,compsvi15,table,box,0.007370472932059294,0.0153909232239734,0.2856275831273269,0.0578108937770113,0.006551531495163818,0.01368082064353191,0.05377204109257498,0.042069467017165664
131,compsvi15,table,pear,0.007235496971543313,0.01569878411309825,0.2944192682170903,0.06026609925895856,0.006431552863594057,0.013954474767198443,0.05580017505092672,0.0426460541944392
132,compsvi15,box,jar,0.005789334133876669,0.009561033795749244,0.3235550426926298,0.06185247296396287,0.005863556366362268,0.010070955598189204,0.02370250467333208,0.021052147669745055
133,compsvi15,box,pencil,0.005776799173209207,0.009387897265817631,0.2975201072409931,0.05860293582771905,0.005850860701070866,0.009888585119994572,0.050959830205843694,0.04381949809692052
134,compsvi15,box,table,0.0868120075518174,0.09245070586363346,0.4606310747203538,0.06347757162741152,0.09037448253559308,0.0829480892623796,0.03757065540202201,0.028044521613260008
135,compsvi15,box,pear,0.006971625754599368,0.01602726492942552,0.3137733339587078,0.06284979426474199,0.0061970006707549935,0.014246457715044902,0.05527701581770109,0.04521222864483758
136,compsvi15,pear,jar,0.005544978535121713,0.010432231249094828,0.42473196164356986,0.0756009493524476,0.005616068003520709,0.01098861691571322,0.030152872266098703,0.02575394737445012
137,compsvi15,pear,pencil,0.005584234533340345,0.010274917609496764,0.3942885649411647,0.07201605846853287,0.005655827283767786,0.010822913215336592,0.02888593476323527,0.024328676450365426
138,compsvi15,pear,table,0.08635617002039818,0.09147092976952244,0.4530503959688691,0.060655682724937314,0.0897200504046362,0.08201024466340233,0.09835904285653405,0.1308733939713806
139,compsvi15,pear,box,0.010678788133694548,0.006059385782155256,0.18887423561785632,0.006305656612574876,0.01081569567387012,0.006382553023870203,0.01880774849991198,0.014340578153191431
140,compsvi16,table,bowl,0.007403014221713066,0.015300406676975391,0.2840921397300611,0.057472874463963874,0.0065804570859671705,0.013600361490644792,0.053486117988378226,0.04129484431914865
141,compsvi16,table,pear,0.007285001676521696,0.01561875709576874,0.2934059301783932,0.05984602144312914,0.006475557045797065,0.013883339640683324,0.055470555571088105,0.0423075745834111
142,compsvi16,table,pencil,0.007479540396875707,0.015060651665635685,0.2751042221821258,0.05526050981032435,0.006648480352778406,0.013387245925009495,0.05168907972656368,0.04018590899404522
143,compsvi16,bowl,table,0.08608634543558022,0.09050705002738824,0.4504538996411418,0.06199243352228358,0.08918881716576944,0.0810922929267503,0.09716239854166017,0.128773160858193
144,compsvi16,bowl,pear,0.005869887690557258,0.009381014452528405,0.3065930879146277,0.05857066506215761,0.005945142660949018,0.009881335223329922,0.022719096800466382,0.0202728800191244
145,compsvi16,bowl,pencil,0.006399204607391095,0.009444792197702149,0.2988711543528009,0.05964414549676464,0.006238601770710234,0.009948514448246263,0.050417087519666504,0.04489754574452444
146,compsvi16,pear,table,0.08679771032992259,0.0918070498283622,0.4606812056549823,0.06319121977879012,0.09011814077194694,0.08222840310872309,0.03764015129263032,0.02830149187947017
147,compsvi16,pear,bowl,0.005822343087250997,0.010343296925114293,0.4079275292766873,0.22856533276471794,0.005896988511446523,0.010894939427787057,0.02971067585516627,0.025326978544457517
148,compsvi16,pear,pencil,0.005770418452731724,0.009361096690723537,0.30287763832219544,0.057456005768592486,0.005844398176484696,0.009860355180895458,0.022754752214130283,0.020122462556998583
149,compsvi16,pencil,table,0.08655288127205782,0.09093878481580296,0.4551828909407376,0.060841258160035376,0.08968759681215185,0.08144569461548626,0.0987333985162144,0.1299052727218864
150,compsvi16,pencil,bowl,0.006792830354393328,0.010325958592293641,0.3684222210666121,0.04785842495929544,0.006879917923039396,0.06567433263534059,0.04986330415704976,0.05493640631924192
151,compsvi16,pencil,pear,0.005739035837617857,0.009487686128544276,0.31598999286943763,0.059453196918263264,0.00581261322015142,0.009993696055399973,0.023474726165487403,0.02074135391212073
152,compsvi23,table,box,0.3191660287715869,0.20998735731191048,0.5575505006055329,0.10342491621335476,0.18377119410789305,0.20337498042817165,0.10266376312487556,0.06748335521269012
153,compsvi23,table,box (1),0.3275724328059692,0.2149279054390121,0.5691527511788762,0.10852536930537696,0.1874783629922218,0.20814817454399284,0.10718454556556134,0.06897712234368251
154,compsvi23,box,table,0.0075076374381468644,0.007451483042046522,0.2003506771201912,0.007049779049960653,0.0076038892001743874,0.00784889547095567,0.01966903210796786,0.015620174781589863
155,compsvi23,box,box (1),0.08016795399941896,0.10092002520282756,0.528176266167969,0.08338946056256838,0.09140454246640056,0.09104307487316614,0.03535158604778208,0.029315440027220363
156,compsvi23,box (1),table,0.00707196982934901,0.007577471943063975,0.2356372521883397,0.0062840373153337644,0.007162636109212458,0.007981603780027387,0.02165453556500056,0.01700991285087514
157,compsvi23,box (1),box,0.005788944446881988,0.009141454694856695,0.2842814244578657,0.05423973096438943,0.005863161683380475,0.009628998945249052,0.02175696680237918,0.0190054933742376
158,compsvi24,cup,table,0.08559553201741647,0.08987805177609114,0.4424769216880174,0.060616980844101616,0.08863208002205736,0.08053061556930344,0.09599788385725054,0.12728865164908415
159,compsvi24,cup,cube,0.005768486625319126,0.010873397877113557,0.4805688160912868,0.09165613998361337,0.005842441582053989,0.011453312430559607,0.07480832610328521,0.06420514095821696
160,compsvi24,cup,pencil,0.006320730349038674,0.0095365653221805,0.2863486983162353,0.0538328292528805,0.0064017653535135294,0.010045182139363463,0.02250777550194932,0.0191609831639075
161,compsvi24,table,cup,0.007486881315203257,0.0150389756013425,0.2749427386200789,0.05512379749125289,0.006655005613514006,0.013367978312304444,0.051546863529613435,0.04020089936443584
