,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Refined Shared Model,Median Distinct Model,Median Shared Model
0,compsva12,box,book,0.01524497693766342,0.015330160601823543,0.44383219843001387,0.035469506818235436,0.053255800982517684,0.025398161621528952,0.01730100641252488,0.01539092979311433
1,compsva12,box,table,0.07120601187820637,0.06128395955848556,0.4488552386792679,0.03296691807110664,0.053223105140454835,0.05715304205676147,0.01696490279358953,0.01548481141207566
2,compsva12,box,pear,0.0126168641036066,0.01351432579357604,0.39322454849537547,0.02740020189725376,0.0,0.023840401153559714,0.013902938837572366,0.013451338141292473
3,compsva12,book,box,0.012477981405550207,0.013196222527515336,0.4261520003078868,0.0051566976941622026,0.0,0.02413055593126282,0.014138388561085992,0.014317888440558254
4,compsva12,book,table,0.07327197189504342,0.06395109037520827,0.5228771066340328,0.03281918699692691,0.05612490460149715,0.060622819302668475,0.01759607128910245,0.016420020364961554
5,compsva12,book,pear,0.012795408258899323,0.013408613397112391,0.4021741000774081,0.005189196593348609,0.0,0.023997087296869224,0.014253290911528865,0.014286787936461253
6,compsva12,table,box,0.01191616390010702,0.01248336893201744,0.3475143199865313,0.004463438924593914,0.0,0.021071354684329087,0.012737246934227188,0.01255353649278418
7,compsva12,table,book,0.01214756956751307,0.012726011107794786,0.3493411676796974,0.004494414929472154,0.0,0.021557937708162497,0.012833346622557912,0.01261867287223431
8,compsva12,table,pear,0.01203040633016008,0.01257811918556714,0.3490946588729201,0.004498096621473766,0.0,0.021235856003047667,0.012701706328302429,0.012466589237466906
9,compsva12,pear,box,0.013386383539783395,0.014110045728762398,0.5270483661595751,0.008041324016286036,0.0,0.02720494323962177,0.015789277646882826,0.016505871857623436
10,compsva12,pear,book,0.015699972104535612,0.016189812538424046,0.5099252054916181,0.0283795603480476,0.0,0.02925826987587012,0.01889970407531186,0.017859801296203136
11,compsva12,pear,table,0.015191659249427085,0.015226439714485012,0.4403366346456478,0.03153947451416232,0.05258317709447784,0.025197668536949814,0.017133302729226207,0.015545864899578554
12,compsva13,balloon,book,0.011741889188227552,0.012587612151292787,0.3250396193608626,0.004277600554454642,0.0,0.02091759316049933,0.012622526845912243,0.012215358085386844
13,compsva13,balloon,table,0.012095779014666505,0.012962083000585605,0.3553608976320293,0.004514057674995414,0.0,0.022318436361004026,0.013830679165055062,0.013634323070283923
14,compsva13,balloon,pear,0.011815820318692796,0.012670631997461206,0.32987811760674657,0.004352496856520827,0.0,0.02118402839073926,0.012718752199994483,0.012298896773035814
15,compsva13,book,balloon,0.0116409965559988,0.012145784948751438,0.3262803289181053,0.004697528351152039,0.0,0.02000767643287716,0.01219294046147179,0.012014131114403023
16,compsva13,book,table,0.07195055276599753,0.06247937157493753,0.5121174004036899,0.032503347605245744,0.05506210262455756,0.05933026128186264,0.017367873408237654,0.0161763369986887
17,compsva13,book,pear,0.012154032699920964,0.01269306224155902,0.35497571295336405,0.0045320470013447646,0.0,0.021555301405116085,0.012922634081234785,0.012677632052339944
18,compsva13,table,balloon,0.011859116104682,0.012388509670551393,0.33518935615654905,0.0042963042417749325,0.0,0.020544414749585488,0.012616808731345013,0.012414935643099928
19,compsva13,table,book,0.012146954197421057,0.012725363904664378,0.3492760464698079,0.004493719485711457,0.0,0.021555913438871085,0.012832662879892105,0.012618060176380994
20,compsva13,table,pear,0.011976179209284732,0.012532911770955226,0.3468927710953435,0.004472779179875757,0.0,0.02111939369212209,0.012618567700167262,0.0123952139527757
21,compsva13,pear,balloon,0.011683376047668836,0.012187489295436931,0.3285665786713037,0.004739517534401337,0.0,0.020120026192752327,0.012242322406179906,0.012057347221672579
22,compsva13,pear,book,0.015377927142327925,0.015360824574765012,0.4369441762310719,0.030156079878616036,0.0,0.025642085593180174,0.0172292643394,0.01564276367173086
23,compsva13,pear,table,0.07024316976883553,0.06088824930186808,0.4454308427397141,0.032099867094727036,0.0529393884287642,0.05684159184197745,0.08925733807155026,0.08342317274735138
24,compsva14,box,book,0.011752350060047493,0.012342777166686721,0.3670028636648358,0.0048127740613810605,0.0,0.021392253386368243,0.013128451616199546,0.013122093438623559
25,compsva14,box,table,0.008342650997301486,0.016404680039977502,0.37283751130352666,0.00450102734735165,0.0,0.2866490995995946,0.08309101346880565,0.08036946188549117
26,compsva14,book,box,0.07325285235756758,0.06086352351552232,0.4817461045153968,0.0358119318633909,0.05271104176774885,0.02604883172080641,0.016781201174159276,0.0154122834815957
27,compsva14,book,table,0.008395973476256115,0.016575840339416392,0.40266391087347797,0.004921239538640739,0.0,0.3095805652429858,0.08810446910503242,0.08469024036739799
28,compsva14,table,box,0.011568711631820649,0.012423469827125591,0.3302637311755536,0.0226784965561701,0.0,0.020734003264168733,0.012508717121014885,0.012267049090097008
29,compsva14,table,book,0.012214388114382286,0.013116621607620005,0.34912077135450736,0.024500469332536343,0.0,0.022120943228047696,0.013205936606313935,0.012813712397026174
30,compsva15,balloon,book,0.012102696260275242,0.0129913628196165,0.3621017093831853,0.0249675234335817,0.0,0.02262381928211352,0.01372590791500935,0.013281558046907472
31,compsva15,balloon,table,0.011893620881145352,0.012774972587160295,0.34863573385981234,0.00442700721757868,0.0,0.02188039830873334,0.013559247543057068,0.013421280700688673
32,compsva15,balloon,pear,0.012072885810641977,0.012934507520664695,0.3432526166911389,0.004553135739182018,0.0,0.021959301197911684,0.013038269225600608,0.012556932786867321
33,compsva15,book,balloon,0.011996237708540755,0.012502311887315052,0.3627337155753764,0.005134827544165775,0.0,0.021471910198899977,0.013348084806563779,0.01323428999362867
34,compsva15,book,table,0.07195073290483324,0.06247945219458186,0.5121183104783592,0.032503425568263536,0.05506217741333674,0.059330345239427935,0.017367878319518602,0.016176343629512164
35,compsva15,book,pear,0.012154030957148957,0.012693059892767332,0.3549753506149674,0.004532042968176272,0.0,0.02155529427825116,0.012922631054058916,0.012677629053092616
36,compsva15,table,balloon,0.011615242093585866,0.012167507543588864,0.3248847217296185,0.004155733573637696,0.0,0.019984293683146363,0.01233146755220286,0.012180608729354926
37,compsva15,table,book,0.01214696690162957,0.012725381186962008,0.3492786093466457,0.004493748390014856,0.0,0.02155596547515136,0.012832684603113896,0.012618081823904136
38,compsva15,table,pear,0.011976178272106784,0.01253291050339982,0.346892576828906,0.004472776982257696,0.0,0.02111938989664869,0.012618566098731342,0.012395212359801308
39,compsva15,pear,balloon,0.011940739213552556,0.012430990825131423,0.3425595471402636,0.004999715208716403,0.0,0.02083349315765173,0.012543846423593826,0.012313516386597657
40,compsva15,pear,book,0.015383887461401315,0.015368639959080563,0.4378771324044071,0.030248804122461025,0.0,0.02566149171149637,0.01724075610587819,0.015651622597555613
41,compsva15,pear,table,0.07016756253414617,0.06079873062216312,0.4446547496190351,0.032013046244686816,0.05282813407461478,0.056752770677467326,0.08924478494779428,0.08334551955951869
42,compsva23,balloon,box,0.012311781626161294,0.01322205905240418,0.3812510856398277,0.026635238339809568,0.0,0.0235674178191219,0.014360730202962057,0.013961120529935969
43,compsva23,balloon,book,0.012102179689573715,0.012990743462853272,0.3620469111790589,0.02496139045222101,0.0,0.02262122288525844,0.013724005278181349,0.013279612089158541
44,compsva23,balloon,table,0.011893617943463315,0.01277496926511342,0.3486353539298281,0.004427004500239769,0.0,0.021880381922328225,0.013559240687088749,0.013421274524950216
45,compsva23,box,balloon,0.012109880257937434,0.012625609336687679,0.3740519216076011,0.00505638632831798,0.0,0.021961378749242318,0.01360656747821165,0.013504591133976158
46,compsva23,box,book,0.07705100977063377,0.0622237209878142,0.4649484552901152,0.038178288469926026,0.05552107600640625,0.05815347498390784,0.10544045973391372,0.08406662679880067
47,compsva23,box,table,0.07130822738177216,0.0612876015285428,0.4488158338127379,0.0329767509622621,0.05316788659859433,0.05716046313280392,0.0910507818408456,0.08396538421726311
48,compsva23,book,balloon,0.011997135518238744,0.012503050328187748,0.3627149391399924,0.005134921081443408,0.0,0.021470863411221456,0.013347940342090019,0.013233643737865765
49,compsva23,book,box,0.012683743011138063,0.01343186060843038,0.4447705485017552,0.005424179147782754,0.0,0.02500731758060399,0.014546594744466321,0.014825200179679187
