,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
16,1.6837178985981087,-0.602573893987224,2.412757657805914,0.4045081785115099,-0.7484621051199398,1.9900645039075768,-0.9052264769587872,0.32114787206129186,1.0262740181994152,1.2786349232808496
21,1.3323832315768749,-0.602573893987224,1.9887187389596213,0.4045081785115099,-0.7484621051199398,2.602436002026072,-0.9463758086996844,0.4466227205206404,1.5073973812651158,1.843259548953181
22,1.1401631467363,-0.4971990209957124,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.8839843633217308,-0.7834021765789266,-0.3993187156919143,0.23533108402777536,0.7976064735740364
23,-0.05201642340046116,-0.602573893987224,2.7431374865713054,-0.5614577057452173,-0.7484621051199398,3.1819072641816097,-0.9619212940188784,-0.10734983200376293,1.5240177774945138,1.221108877533312
25,1.6837178985981087,-0.602573893987224,2.1742359845997994,0.20289826438651715,-0.7484621051199398,2.0920581239121403,-0.9351395859340044,-0.4071012749114162,1.5240177774945138,1.082308431920464
26,1.6837178985981087,-0.6000361548136733,0.8127336842341326,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.8796011643683548,0.1963006026991682,0.956182433407838,1.4842107704072658
30,1.6837178985981087,-0.602573893987224,1.1406416009307978,0.4045081785115099,-0.7484621051199398,1.404211572196866,-0.840933143782501,0.17097595448208527,0.8158754512666928,1.5380612075484656
35,1.658870738268855,-0.602573893987224,0.4616480061163876,0.8851681815221152,-0.7484621051199398,0.350671120782037,-0.6396468131085454,1.536002907966404,0.07903452584126018,1.6362084526014005
49,1.1352231691164998,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8356447463774237,-0.7842121152204823,-0.3957836426511719,0.22468968260462174,0.7945467881406945
137,1.6837178985981087,-0.602573893987224,2.092075168772348,-0.9059561524155018,-0.7484621051199398,3.938588212351634,-0.3893656586160203,-0.5404594230137074,1.2298727322621572,1.117380118411612
