c8c940bb-a628-4f62-b097-711f9c921b42,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140650,box,table,sv,compsvo17,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
7b6bd540-ad53-4594-9a1d-257a1c62c320,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140604,book,table,sv,compsvo17,,on;on top of;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
b25d5c61-0774-4635-8a62-4291b0462fe4,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140624,ball,bowl,sv,compsvi46,,against;,"(0.1, 0.0, 0.0, 1.0)","(0.1, 1.4, -0.2)"
9e45e548-3b70-4618-b7fb-cc9e25a5ebe2,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140635,pencil,bowl,sv,compsvi46,,on top of;,"(0.1, 0.0, 0.0, 1.0)","(0.1, 1.4, -0.2)"
b0dcb8d7-4ac3-43ab-93c8-7d1a3bf789e4,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140645,pencil,lamp,sv,compsvul,,on;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.4, 0.0)"
16c89514-fcd0-41f2-b3f9-8675f3c88e4a,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140652,bowl,lamp,sv,compsvul,,under;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.4, 0.0)"
60c74ea7-b22b-4563-9498-38bf8ddf241e,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140606,pear,book,sv,compsva13,,on;on top of;,"(0.0, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
f51f209c-72d1-4b6d-9414-eb9fc68267cd,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140613,balloon,book,sv,compsva13,,above;,"(0.0, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
a5a33612-cc41-41ff-9280-98e8a25dba6e,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140642,balloon,bin,sv,compsva34,,none;,"(0.3, 0.0, 0.0, 1.0)","(0.1, 2.0, -1.4)"
a7c85a24-a3f0-419b-aa86-ca51e1d862e7,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140652,table,bin,sv,compsva34,,above;,"(0.3, 0.0, 0.0, 1.0)","(0.1, 2.0, -1.4)"
1be11941-1822-48db-9a2e-c3aa995dd48f,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140603,box,balloon,sv,compsvu67,,below;,"(0.3, 0.1, 0.0, 1.0)","(-1.3, 2.2, -1.4)"
4c45b951-1016-42e4-a0f3-816fc32e1a5e,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140614,table,balloon,sv,compsvu67,,none;,"(0.3, 0.1, 0.0, 1.0)","(-1.3, 2.2, -1.4)"
a25e7b4a-c3e8-40fa-9906-ffa849c0346d,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140625,balloon,table,sv,compsvo26,,above;,"(0.1, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.9)"
e66ad9b4-2676-4317-b011-5c31d9b8e0c2,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140631,book,table,sv,compsvo26,,on;,"(0.1, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.9)"
8e3d2236-7482-42a4-964d-9019c74361f5,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140638,box,table,sv,compsvo79,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
ef6920c7-eb0a-4284-acb9-56f097c88f7e,d5139890-654b-4b6d-925d-3c89ab25b7d8,20190619-140651,box (1),table,sv,compsvo79,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
0302380f-c284-43a5-8d4b-112e1efb6f56,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140621,pencil,lamp,sv,compsvul,,on;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.4, 0.0)"
a53c7d1b-bc17-4c03-8aec-21e865b8cfab,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140616,bowl,lamp,sv,compsvul,,under;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.4, 0.0)"
c9c0cb9e-2cdd-4f48-aed9-db8e1298c16e,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140638,pencil,box,sv,compsvi15,,over;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.3, -0.7)"
1a999629-6e50-42b9-ad34-e4e53384398a,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140646,pear,box,sv,compsvi15,,in;inside;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.3, -0.7)"
2179522c-3491-47cf-b870-8723248014af,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140604,picture,bin,sv,compsva24,,on;on top of;,"(0.3, 0.0, 0.0, 1.0)","(0.1, 1.8, -1.4)"
fb1f2a40-9fd2-4b35-a1e2-41588fecab31,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140628,table,bin,sv,compsva24,,over;,"(0.3, 0.0, 0.0, 1.0)","(0.1, 1.8, -1.4)"
4bdf770c-c9d8-417e-8fde-a9fad58b5f3b,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140645,box,balloon,sv,compsvu67a,,below;,"(0.2, 0.0, 0.0, 1.0)","(0.2, 1.7, -1.4)"
e7973c8b-3e2b-4368-bbb3-fefb46495e42,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140653,table,balloon,sv,compsvu67a,,under;below;,"(0.2, 0.0, 0.0, 1.0)","(0.2, 1.7, -1.4)"
ec806982-8f91-45c6-9366-3bb6f35307d2,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140604,picture,book (1),sv,compsvu34,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.6)"
5075047b-a6f8-48ff-9fe8-22d49c233523,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140617,table,book (1),sv,compsvu34,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.6)"
c3423ba4-da62-4441-a2e6-9fce2ea405cc,2c8cf593-0e39-4bef-8f24-ab40da9b1431,20190619-140618,box,table,sv,compsvo17,,under;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
3b95fea5-13d2-48fe-9958-24bf9e3be274,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140627,cube,cup,sv,compsvi26,,against;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.3, -0.2)"
931879ad-36b8-4cd1-a1f8-79cc2f95035c,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140638,pencil,cup,sv,compsvi26,,none;,"(0.1, 0.0, 0.0, 1.0)","(0.3, 1.3, -0.2)"
012648b2-6eea-4211-a124-35079b877787,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140654,book (1),table,sv,compsvo14,,on;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.8)"
280477b8-235e-4305-8e02-b0da06731bb1,2c8cf593-0e39-4bef-8f24-ab40da9b1431,20190619-140602,book,table,sv,compsvo17,,on;over;on top of;above;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -1.4)"
08791036-9d1e-4248-a4b3-a62869cf30d5,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140610,book,table,sv,compsvo14,,on;,"(0.2, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.8)"
8323e2da-aab4-411d-bede-06f899df708c,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140635,pencil,mug,sv,compsvi3,,against;,"(0.1, -0.1, 0.0, 1.0)","(0.5, 1.4, -0.4)"
7a33af35-cfbc-42db-b5f7-342ad53232bf,2c8cf593-0e39-4bef-8f24-ab40da9b1431,20190619-140643,pencil (1),mug,sv,compsvi13,,none;,"(0.1, 0.0, 0.0, 1.0)","(0.1, 1.5, -0.9)"
e461e591-0a5f-43bb-ad90-5f880bff4809,d99963a8-5d8a-4321-bca5-90ba0238455a,20190619-140649,pear,mug,sv,compsvi3,,none;,"(0.1, -0.1, 0.0, 1.0)","(0.5, 1.4, -0.4)"
