,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
values,0.0,0.30474710222222223,0.0,0.9234800999999999,0.0,0.011834542222222223,0.5338953666666666,0.5144843555555556,0.4824377077777778,0.028854239836916595
